predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 4.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 4.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
l_rate: 0.5; n_epoch: 500, n_hidden: [9]
epoch: 0, lrate: 0.500, error: 286.91541799
epoch: 100, lrate: 0.500, error: 33.59309780
epoch: 200, lrate: 0.500, error: 22.98829839
epoch: 300, lrate: 0.500, error: 17.13075468
epoch: 400, lrate: 0.500, error: 11.03749564
epoch: 500, lrate: 0.500, error: 8.13988555
the trained network:
there are a total of 1 hidden layers
there are 9 inputs
there are 9 nodes in the 1st hidden layer
there are 2 nodes in the output layer
layer 0: [{'weights': [0.10270712807783063, -5.4665817203694385, -3.5748919577284717, -4.923285826505987, -6.458583256856492, 8.689516887893342, 6.177704481464944, 4.893668172388257, 5.289516365244783, 3.2493739910731825], 'output': 7.522368023735992e-11, 'delta': 2.3373343239330382e-17}, {'weights': [4.146521694834778, -4.937294358016369, -1.8366971056461283, 3.8739218470206436, 1.8335758764882917, 2.873836605268707, -0.05428774044847736, 2.3304668811436047, 0.8359060374735889, 6.058547467411845], 'output': 0.9818758466410716, 'delta': 1.6718988053015497e-09}, {'weights': [5.229663309012913, 1.3517928575511173, -0.675453011563586, -2.1242300898016233, 1.710031261187919, -0.4807134575734353, 0.5112547646314209, 2.786041889389301, 3.9865919671781214, 0.2920533167851614], 'output': 0.032206482671787835, 'delta': 6.247438228821614e-09}, {'weights': [0.06241996280315826, 1.4282295715010294, 1.6294063599043451, 2.966202749312819, 1.3950252743748648, -1.1332485632917073, 1.3603637863351672, 0.2901042721066992, 1.3157486316614064, 0.14777648105321145], 'output': 0.9491813461611295, 'delta': 4.988142139371383e-09}, {'weights': [5.8220103558550935, -2.6934510496555566, -0.16357592409851518, -9.172064977190583, 5.521071067932753, 2.6199334182309073, 2.9070316778474155, -2.8346331548534502, 6.267124591555568, -1.3536179514252231], 'output': 2.060365599234875e-05, 'delta': 7.896197442533944e-12}, {'weights': [0.959840140816304, 1.469282194732551, 1.63144694025773, 1.7917447437908767, 1.3522583580353715, -1.3917407916603883, 0.7359302130032008, -0.09575243542277363, 2.2560240171147656, 0.45342657247307766], 'output': 0.9444874899104376, 'delta': 4.563282737002956e-09}, {'weights': [4.627017998636925, 2.905953387118361, 3.64120542624203, 0.11536007140291885, -1.322345860892363, 2.965145156015405, -3.4109642816025594, 1.984464624065158, -0.9213803016959574, 7.135494993848571], 'output': 0.9999970714356563, 'delta': 5.432813418464534e-13}, {'weights': [-4.061153398846983, 0.21580990301308386, 5.379453388239521, 8.269829193446324, -5.932931982983058, -1.9314592554130592, -0.2877214187848637, -2.1770482965891724, -4.1836541791112625, -1.7807105655051227], 'output': 0.9999895783151367, 'delta': 3.166674156288371e-12}, {'weights': [3.344113184432008, 3.1208436197631158, 0.8719061434191007, 5.120659260983811, 2.5737908522329773, -2.892525053401941, 1.41193673739731, 5.642668194511963, 1.4780106973497054, 2.5733549606079062], 'output': 0.9965874321287452, 'delta': 1.1974779718276888e-09}]
node #0: {'weights': [0.10270712807783063, -5.4665817203694385, -3.5748919577284717, -4.923285826505987, -6.458583256856492, 8.689516887893342, 6.177704481464944, 4.893668172388257, 5.289516365244783, 3.2493739910731825], 'output': 7.522368023735992e-11, 'delta': 2.3373343239330382e-17}
node #1: {'weights': [4.146521694834778, -4.937294358016369, -1.8366971056461283, 3.8739218470206436, 1.8335758764882917, 2.873836605268707, -0.05428774044847736, 2.3304668811436047, 0.8359060374735889, 6.058547467411845], 'output': 0.9818758466410716, 'delta': 1.6718988053015497e-09}
node #2: {'weights': [5.229663309012913, 1.3517928575511173, -0.675453011563586, -2.1242300898016233, 1.710031261187919, -0.4807134575734353, 0.5112547646314209, 2.786041889389301, 3.9865919671781214, 0.2920533167851614], 'output': 0.032206482671787835, 'delta': 6.247438228821614e-09}
node #3: {'weights': [0.06241996280315826, 1.4282295715010294, 1.6294063599043451, 2.966202749312819, 1.3950252743748648, -1.1332485632917073, 1.3603637863351672, 0.2901042721066992, 1.3157486316614064, 0.14777648105321145], 'output': 0.9491813461611295, 'delta': 4.988142139371383e-09}
node #4: {'weights': [5.8220103558550935, -2.6934510496555566, -0.16357592409851518, -9.172064977190583, 5.521071067932753, 2.6199334182309073, 2.9070316778474155, -2.8346331548534502, 6.267124591555568, -1.3536179514252231], 'output': 2.060365599234875e-05, 'delta': 7.896197442533944e-12}
node #5: {'weights': [0.959840140816304, 1.469282194732551, 1.63144694025773, 1.7917447437908767, 1.3522583580353715, -1.3917407916603883, 0.7359302130032008, -0.09575243542277363, 2.2560240171147656, 0.45342657247307766], 'output': 0.9444874899104376, 'delta': 4.563282737002956e-09}
node #6: {'weights': [4.627017998636925, 2.905953387118361, 3.64120542624203, 0.11536007140291885, -1.322345860892363, 2.965145156015405, -3.4109642816025594, 1.984464624065158, -0.9213803016959574, 7.135494993848571], 'output': 0.9999970714356563, 'delta': 5.432813418464534e-13}
node #7: {'weights': [-4.061153398846983, 0.21580990301308386, 5.379453388239521, 8.269829193446324, -5.932931982983058, -1.9314592554130592, -0.2877214187848637, -2.1770482965891724, -4.1836541791112625, -1.7807105655051227], 'output': 0.9999895783151367, 'delta': 3.166674156288371e-12}
node #8: {'weights': [3.344113184432008, 3.1208436197631158, 0.8719061434191007, 5.120659260983811, 2.5737908522329773, -2.892525053401941, 1.41193673739731, 5.642668194511963, 1.4780106973497054, 2.5733549606079062], 'output': 0.9965874321287452, 'delta': 1.1974779718276888e-09}
output layer: [{'weights': [-6.72845450228751, -2.0277610973791846, -4.272589672985369, -2.093532634871398, -8.317973827051503, -1.8634876822777575, -4.0279473851420065, -6.596018590251745, -7.753147263574186, 15.46565515624917], 'output': 0.00015672073527557822, 'delta': -2.4557539586395502e-08}, {'weights': [6.73745837526849, 2.0447568030760763, 4.423226377539495, 2.4081105548354294, 8.288770295817269, 1.91131979503977, 4.010291616255917, 6.570365162676039, 7.488715102979051, -15.459789602517365], 'output': 0.9998530427928534, 'delta': 2.1593246982664183e-08}]
node #0: {'weights': [-6.72845450228751, -2.0277610973791846, -4.272589672985369, -2.093532634871398, -8.317973827051503, -1.8634876822777575, -4.0279473851420065, -6.596018590251745, -7.753147263574186, 15.46565515624917], 'output': 0.00015672073527557822, 'delta': -2.4557539586395502e-08}
node #1: {'weights': [6.73745837526849, 2.0447568030760763, 4.423226377539495, 2.4081105548354294, 8.288770295817269, 1.91131979503977, 4.010291616255917, 6.570365162676039, 7.488715102979051, -15.459789602517365], 'output': 0.9998530427928534, 'delta': 2.1593246982664183e-08}
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 4.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
l_rate: 0.5; n_epoch: 300, n_hidden: [5]
epoch: 0, lrate: 0.500, error: 202.93204431
epoch: 100, lrate: 0.500, error: 36.09709130
epoch: 200, lrate: 0.500, error: 23.42470943
epoch: 300, lrate: 0.500, error: 18.54650412
the trained network:
there are a total of 1 hidden layers
there are 9 inputs
there are 5 nodes in the 1st hidden layer
there are 2 nodes in the output layer
layer 0: [{'weights': [2.438410024559819, 3.735999182331169, 8.010936284160172, -3.4962321466410335, -1.29313563307936, -0.04054923274666283, -0.9915493739411224, 2.390789658755011, 0.7907757931461271, 5.677459926625386], 'output': 0.9997771036942751, 'delta': 1.1284478253279974e-07}, {'weights': [-0.2639050433726959, -5.598773583317232, -2.7921212925651164, 2.429763150470815, -0.5157301194151541, 5.205089381371909, 1.7500409314247716, 1.0844192478423862, 3.1987280943046112, 4.996212884633149], 'output': 0.003029399728971697, 'delta': 1.4175337977128929e-06}, {'weights': [5.291119347743727, -3.159270490662738, -0.12636979515233737, -1.8414209930613146, -1.9570288751038445, 3.834936439566544, 3.962848018916119, 3.4782839290510936, 4.959128126268381, 3.1764004109975916], 'output': 0.0003120028017094631, 'delta': 1.7640722681984417e-07}, {'weights': [1.2208482029345453, -1.9569633717802224, -0.5103689506547358, 3.012062818177261, -6.058821653518575, 2.152079687744235, 1.3307042378452971, 3.647868889319181, 1.3711383234471277, 1.3998390834069583], 'output': 0.017809957245664636, 'delta': 4.801599147625257e-06}, {'weights': [1.8738481354116001, 4.011915437036646, 2.5041857674721952, 5.695212285192845, 4.669304980812845, -4.094717559640207, 1.2465904064978608, 1.7511634757900754, 2.3416026202752067, 0.6057113755759486], 'output': 0.9997747721385211, 'delta': 1.5913517753616673e-07}]
node #0: {'weights': [2.438410024559819, 3.735999182331169, 8.010936284160172, -3.4962321466410335, -1.29313563307936, -0.04054923274666283, -0.9915493739411224, 2.390789658755011, 0.7907757931461271, 5.677459926625386], 'output': 0.9997771036942751, 'delta': 1.1284478253279974e-07}
node #1: {'weights': [-0.2639050433726959, -5.598773583317232, -2.7921212925651164, 2.429763150470815, -0.5157301194151541, 5.205089381371909, 1.7500409314247716, 1.0844192478423862, 3.1987280943046112, 4.996212884633149], 'output': 0.003029399728971697, 'delta': 1.4175337977128929e-06}
node #2: {'weights': [5.291119347743727, -3.159270490662738, -0.12636979515233737, -1.8414209930613146, -1.9570288751038445, 3.834936439566544, 3.962848018916119, 3.4782839290510936, 4.959128126268381, 3.1764004109975916], 'output': 0.0003120028017094631, 'delta': 1.7640722681984417e-07}
node #3: {'weights': [1.2208482029345453, -1.9569633717802224, -0.5103689506547358, 3.012062818177261, -6.058821653518575, 2.152079687744235, 1.3307042378452971, 3.647868889319181, 1.3711383234471277, 1.3998390834069583], 'output': 0.017809957245664636, 'delta': 4.801599147625257e-06}
node #4: {'weights': [1.8738481354116001, 4.011915437036646, 2.5041857674721952, 5.695212285192845, 4.669304980812845, -4.094717559640207, 1.2465904064978608, 1.7511634757900754, 2.3416026202752067, 0.6057113755759486], 'output': 0.9997747721385211, 'delta': 1.5913517753616673e-07}
output layer: [{'weights': [-6.046299921092557, -5.603846709091172, -6.752738663747701, -3.27754885404477, -8.438265279108057, 9.529137384399743], 'output': 0.006499089928296872, 'delta': -4.196366023152848e-05}, {'weights': [6.049508102309473, 5.607363596120507, 6.757139105693152, 3.279153682395047, 8.442842576472241, -9.534561761575121], 'output': 0.9935163898688621, 'delta': 4.1764647514632314e-05}]
node #0: {'weights': [-6.046299921092557, -5.603846709091172, -6.752738663747701, -3.27754885404477, -8.438265279108057, 9.529137384399743], 'output': 0.006499089928296872, 'delta': -4.196366023152848e-05}
node #1: {'weights': [6.049508102309473, 5.607363596120507, 6.757139105693152, 3.279153682395047, 8.442842576472241, -9.534561761575121], 'output': 0.9935163898688621, 'delta': 4.1764647514632314e-05}
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 4.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 4.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
l_rate: 0.5; n_epoch: 300, n_hidden: [9]
epoch: 0, lrate: 0.500, error: 192.86343881
epoch: 100, lrate: 0.500, error: 33.76355478
epoch: 200, lrate: 0.500, error: 20.98098019
epoch: 300, lrate: 0.500, error: 15.39322345
the trained network:
there are a total of 1 hidden layers
there are 9 inputs
there are 9 nodes in the 1st hidden layer
there are 2 nodes in the output layer
layer 0: [{'weights': [1.5341093210396977, 0.35951103761724496, 1.4325478900001891, 1.2156053492972798, -1.6582225949862273, 0.5902814362652985, 1.9727726911505408, 1.0350973808050459, 2.4409976820864827, 0.24691682962569267], 'output': 0.22016673877651155, 'delta': 3.315001374455524e-09}, {'weights': [0.584245409060752, -2.359968685159701, 3.0515140032895802, -0.6431949554761772, 1.941365358689932, 1.2229649605535233, 3.438736826981531, -2.293009935460224, 2.2573924441813307, 0.12267760419893027], 'output': 0.24725132674044234, 'delta': 1.3320661429841682e-08}, {'weights': [0.3472484654771113, 2.8838196263736156, 2.370591849995611, 3.6771306767117173, 1.7396414275433143, -2.8027770734907405, 0.2898149866819476, 1.901923660452587, 1.9518616429595688, 0.18461438896850857], 'output': 0.9826012684175172, 'delta': 1.717919615324954e-09}, {'weights': [0.5195475301509287, 0.8164611393153, 1.6092932760070604, 1.9841197327693718, 1.996354970222742, -1.5413546297764982, 1.3367194625679246, -0.2981472125224713, 1.953197858585175, -0.31139055344719835], 'output': 0.8766464421900764, 'delta': 5.339023198598678e-09}, {'weights': [-2.764429928985406, -0.5637795101403823, 3.859364967297181, 5.63003239300555, -6.513294504612853, -1.1384916799151454, 0.7232198812354776, -0.6701344620389431, -2.1330688775980615, -1.999494843630072], 'output': 0.9893460548436351, 'delta': 1.1996306922631015e-09}, {'weights': [5.934222614908096, -0.4708863666568873, -2.844802721932506, -7.9445609843990646, 7.471578100101469, 0.9478311751697773, 1.362370618991134, -0.8296442868440269, 5.872371523923821, 0.40080816755913234], 'output': 0.0002751040178573883, 'delta': 4.072448565181373e-11}, {'weights': [2.8549347998035963, 2.263462215773682, 1.477112783772822, 3.692131561867077, 1.702040784857263, -1.7961730029584986, 0.43254617792216377, 3.129948445357113, 1.650340175167617, 1.5555285709917397], 'output': 0.9932289657362294, 'delta': 6.727637729578535e-10}, {'weights': [5.025279646504745, -2.9418398871706777, -1.5722228854649, 7.450969876514208, 1.884267769744538, 2.248246898545788, -1.0768097892592832, 0.15944771730142004, 0.9152757281639345, 8.526302484343287], 'output': 0.999999140392978, 'delta': 8.585143955505216e-14}, {'weights': [-0.8433042487653151, -2.3437400400363533, -0.41858778594563545, -6.3702792121675875, -7.223092468093056, 8.18077115457977, 4.037887223739321, 5.245332144385995, 2.3402941998833975, 1.7475219353436418], 'output': 2.8478628613293285e-09, 'delta': 3.6958469991735753e-16}]
node #0: {'weights': [1.5341093210396977, 0.35951103761724496, 1.4325478900001891, 1.2156053492972798, -1.6582225949862273, 0.5902814362652985, 1.9727726911505408, 1.0350973808050459, 2.4409976820864827, 0.24691682962569267], 'output': 0.22016673877651155, 'delta': 3.315001374455524e-09}
node #1: {'weights': [0.584245409060752, -2.359968685159701, 3.0515140032895802, -0.6431949554761772, 1.941365358689932, 1.2229649605535233, 3.438736826981531, -2.293009935460224, 2.2573924441813307, 0.12267760419893027], 'output': 0.24725132674044234, 'delta': 1.3320661429841682e-08}
node #2: {'weights': [0.3472484654771113, 2.8838196263736156, 2.370591849995611, 3.6771306767117173, 1.7396414275433143, -2.8027770734907405, 0.2898149866819476, 1.901923660452587, 1.9518616429595688, 0.18461438896850857], 'output': 0.9826012684175172, 'delta': 1.717919615324954e-09}
node #3: {'weights': [0.5195475301509287, 0.8164611393153, 1.6092932760070604, 1.9841197327693718, 1.996354970222742, -1.5413546297764982, 1.3367194625679246, -0.2981472125224713, 1.953197858585175, -0.31139055344719835], 'output': 0.8766464421900764, 'delta': 5.339023198598678e-09}
node #4: {'weights': [-2.764429928985406, -0.5637795101403823, 3.859364967297181, 5.63003239300555, -6.513294504612853, -1.1384916799151454, 0.7232198812354776, -0.6701344620389431, -2.1330688775980615, -1.999494843630072], 'output': 0.9893460548436351, 'delta': 1.1996306922631015e-09}
node #5: {'weights': [5.934222614908096, -0.4708863666568873, -2.844802721932506, -7.9445609843990646, 7.471578100101469, 0.9478311751697773, 1.362370618991134, -0.8296442868440269, 5.872371523923821, 0.40080816755913234], 'output': 0.0002751040178573883, 'delta': 4.072448565181373e-11}
node #6: {'weights': [2.8549347998035963, 2.263462215773682, 1.477112783772822, 3.692131561867077, 1.702040784857263, -1.7961730029584986, 0.43254617792216377, 3.129948445357113, 1.650340175167617, 1.5555285709917397], 'output': 0.9932289657362294, 'delta': 6.727637729578535e-10}
node #7: {'weights': [5.025279646504745, -2.9418398871706777, -1.5722228854649, 7.450969876514208, 1.884267769744538, 2.248246898545788, -1.0768097892592832, 0.15944771730142004, 0.9152757281639345, 8.526302484343287], 'output': 0.999999140392978, 'delta': 8.585143955505216e-14}
node #8: {'weights': [-0.8433042487653151, -2.3437400400363533, -0.41858778594563545, -6.3702792121675875, -7.223092468093056, 8.18077115457977, 4.037887223739321, 5.245332144385995, 2.3402941998833975, 1.7475219353436418], 'output': 2.8478628613293285e-09, 'delta': 3.6958469991735753e-16}
output layer: [{'weights': [-0.727265857922386, -3.1578502786777327, -4.174822999640006, -2.2362179746354864, -5.009124160179968, -6.512973407506867, -4.591690583292864, -4.393735824220847, -5.717718652765253, 11.795351630581932], 'output': 0.0001094437063979544, 'delta': -1.1976613961628903e-08}, {'weights': [0.9860259019226727, 3.140269818392938, 4.697408197759924, 2.101868711736122, 5.007573898906391, 6.519576566370631, 4.190994906391688, 4.396375726935329, 5.703293166840932, -11.79267568826614], 'output': 0.9998963235403843, 'delta': 1.0747693880064975e-08}]
node #0: {'weights': [-0.727265857922386, -3.1578502786777327, -4.174822999640006, -2.2362179746354864, -5.009124160179968, -6.512973407506867, -4.591690583292864, -4.393735824220847, -5.717718652765253, 11.795351630581932], 'output': 0.0001094437063979544, 'delta': -1.1976613961628903e-08}
node #1: {'weights': [0.9860259019226727, 3.140269818392938, 4.697408197759924, 2.101868711736122, 5.007573898906391, 6.519576566370631, 4.190994906391688, 4.396375726935329, 5.703293166840932, -11.79267568826614], 'output': 0.9998963235403843, 'delta': 1.0747693880064975e-08}
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 4.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
l_rate: 0.1; n_epoch: 500, n_hidden: [5]
epoch: 0, lrate: 0.100, error: 335.70917408
epoch: 100, lrate: 0.100, error: 64.54002046
epoch: 200, lrate: 0.100, error: 53.52271024
epoch: 300, lrate: 0.100, error: 46.05279975
epoch: 400, lrate: 0.100, error: 38.02158606
epoch: 500, lrate: 0.100, error: 32.79585267
the trained network:
there are a total of 1 hidden layers
there are 9 inputs
there are 5 nodes in the 1st hidden layer
there are 2 nodes in the output layer
layer 0: [{'weights': [1.6736816918627941, 2.7008340660037438, 1.2475131350138018, 4.1626534960550945, 2.719135444197928, -2.662879550621971, 0.8799671704951437, 2.0582943330586634, 1.7088511111336502, 1.3653029689217222], 'output': 0.9970389215670863, 'delta': 1.1186165079787254e-06}, {'weights': [2.2036619371011668, -0.47568781350688505, -0.5469593788297726, 3.1098728017500092, 1.2549540766748852, 2.285181706802226, -0.15504315339043132, 1.0768660129460292, 0.5209099422003278, 5.557536981075741], 'output': 0.9984155745550408, 'delta': 3.570986876279537e-07}, {'weights': [1.0890952262253022, -4.226189049679053, -0.809074531386688, -2.6156385817766585, -4.271588403467257, 4.561483830890752, 2.797217029641372, 2.3295326819700426, 3.44526448754695, 1.6383613633085932], 'output': 5.773073042852725e-06, 'delta': 2.222492301093779e-09}, {'weights': [1.4066912693548237, 2.5244146684462008, 3.3627818297674628, -0.42841641836783495, 0.2986024184705929, 0.2702752728513106, 0.29877024678773717, 1.3399632030367064, -1.1681669396667298, 4.714386162812592], 'output': 0.9997654412936345, 'delta': 5.131071342343762e-08}, {'weights': [2.710862538114548, 0.4638654927838104, 0.7835164894622885, 0.5372823285758979, 0.748904834529581, -0.17468333967302088, 2.203039364482591, 0.23054201023909252, 2.246603520021089, 0.9322426534525537], 'output': 0.754046830637351, 'delta': 3.836396420042036e-05}]
