predicted: 12.640533137992662; actual: 11.0
predicted: 11.498337908991036; actual: 11.0
predicted: 10.475445640244216; actual: 11.0
predicted: 10.67110235706511; actual: 11.0
predicted: 12.534994604779932; actual: 11.0
predicted: 10.533720215436265; actual: 11.0
predicted: 9.867001563837642; actual: 11.0
predicted: 10.623199212847998; actual: 11.0
predicted: 10.66609362736948; actual: 11.0
predicted: 13.323790393743037; actual: 11.0
predicted: 13.33340060169967; actual: 11.0
predicted: 10.648810336846939; actual: 12.0
predicted: 14.972994690110895; actual: 12.0
predicted: 10.316298473332141; actual: 12.0
predicted: 9.848742499933374; actual: 12.0
predicted: 15.15812685838505; actual: 12.0
predicted: 13.301880414794196; actual: 12.0
predicted: 11.160859067967206; actual: 12.0
predicted: 12.956923350759856; actual: 12.0
predicted: 8.510395907869478; actual: 12.0
predicted: 11.72731752387897; actual: 12.0
predicted: 9.310226224793674; actual: 12.0
predicted: 11.355605364735167; actual: 12.0
predicted: 10.229040878055226; actual: 12.0
predicted: 12.277037431190358; actual: 12.0
predicted: 11.685001907771072; actual: 12.0
predicted: 10.877946735908097; actual: 12.0
predicted: 14.924432113138852; actual: 12.0
predicted: 11.198687899431436; actual: 12.0
predicted: 12.758033832739326; actual: 13.0
predicted: 12.048747493919048; actual: 13.0
predicted: 12.401469420755813; actual: 13.0
predicted: 12.930026480759418; actual: 13.0
predicted: 12.031467106069178; actual: 13.0
predicted: 12.133165910496901; actual: 13.0
predicted: 12.683295298530664; actual: 13.0
predicted: 10.784947051805315; actual: 13.0
predicted: 13.28399032035393; actual: 13.0
predicted: 11.385497192417873; actual: 13.0
predicted: 12.343100069782011; actual: 13.0
predicted: 12.169947562223117; actual: 13.0
predicted: 14.001789742538742; actual: 13.0
predicted: 12.084153923106594; actual: 13.0
predicted: 14.300565125058235; actual: 13.0
predicted: 10.071828367170813; actual: 13.0
predicted: 13.457686226568306; actual: 13.0
predicted: 12.000140735869621; actual: 13.0
predicted: 8.673374582931913; actual: 13.0
predicted: 7.565826233016228; actual: 13.0
predicted: 11.393089308295753; actual: 13.0
predicted: 9.334035413632256; actual: 13.0
predicted: 12.766627265696057; actual: 13.0
predicted: 12.866614560283177; actual: 13.0
predicted: 9.933151502045916; actual: 13.0
predicted: 9.89538922703877; actual: 13.0
predicted: 11.733670165478653; actual: 14.0
predicted: 11.682750101153413; actual: 14.0
predicted: 14.557194575155638; actual: 14.0
predicted: 13.064636324364265; actual: 14.0
predicted: 12.275120728342015; actual: 14.0
predicted: 12.416775543923972; actual: 14.0
predicted: 11.653615544124284; actual: 14.0
predicted: 14.05625560678035; actual: 14.0
predicted: 10.998775505451597; actual: 14.0
predicted: 12.336034684024414; actual: 14.0
predicted: 9.717378601666327; actual: 14.0
predicted: 12.022996777902923; actual: 14.0
predicted: 12.298835301724697; actual: 15.0
predicted: 10.595650005471732; actual: 15.0
predicted: 14.423138279403982; actual: 15.0
predicted: 11.286310615904513; actual: 15.0
predicted: 13.702278914911568; actual: 15.0
predicted: 9.115333417113472; actual: 15.0
predicted: 9.781285874823276; actual: 15.0
predicted: 10.975516746289603; actual: 15.0
predicted: 14.496788846347336; actual: 15.0
predicted: 11.409661548831217; actual: 15.0
predicted: 11.56686853365414; actual: 15.0
predicted: 14.057719199613565; actual: 16.0
predicted: 12.178899759345482; actual: 16.0
predicted: 10.108332599143282; actual: 16.0
predicted: 8.3194891056326; actual: 16.0
predicted: 12.220657074231754; actual: 16.0
predicted: 13.046916016405438; actual: 16.0
predicted: 10.599011645208437; actual: 16.0
predicted: 13.631672210106116; actual: 17.0
predicted: 10.421953672538113; actual: 17.0
predicted: 12.13492007650571; actual: 17.0
predicted: 13.128556256633455; actual: 17.0
predicted: 10.595486752678335; actual: 17.0
predicted: 14.327569714831366; actual: 17.0
predicted: 12.103341834356058; actual: 17.0
predicted: 15.794822835376447; actual: 18.0
predicted: 17.562098897505106; actual: 18.0
predicted: 10.84031129183839; actual: 18.0
predicted: 12.667100500145414; actual: 18.0
predicted: 12.5487085239095; actual: 18.0
predicted: 13.08894317989758; actual: 19.0
predicted: 13.402833562432525; actual: 19.0
predicted: 19.114601291865746; actual: 20.0
predicted: 10.724549999823395; actual: 20.0
predicted: 13.282748616357297; actual: 21.0
predicted: 15.77058895197913; actual: 21.0
predicted: 12.94550760414019; actual: 21.0
predicted: 19.50072269525854; actual: 22.0
predicted: 15.456900820404458; actual: 24.0
predicted: 14.178586838643774; actual: 29.0
The tuned model looks like: l_rate: 0.1; n_epoch: 500, n_hidden: [9]
The model has a loss of 2150.3280937231316
epoch: 0, lrate: 0.100, error: 0.00070829
epoch: 100, lrate: 0.100, error: 0.00172816
epoch: 200, lrate: 0.100, error: 0.00209618
epoch: 300, lrate: 0.100, error: 0.00225408
epoch: 400, lrate: 0.100, error: 0.00236871
epoch: 500, lrate: 0.100, error: 0.00246107
the trained network:
there are a total of 1 hidden layers
there are 8 inputs
there are 9 nodes in the 1st hidden layer
there are 1 nodes in the output layer
layer 0: [{'weights': [0.3137053707813288, 0.4540318065541713, 0.21074761347088342, 0.6549653926361674, 0.2660896059302606, 0.9905854781187202, 0.8170414265973907, 0.621400084411714, 0.22251780267547513], 'output': 0.09525376839253742, 'delta': -0.0007121321271810773}, {'weights': [0.06260975786165937, 1.857573937000201, 1.5070981266545058, 0.43339018452687483, -1.070974345920058, 2.825270875993281, 0.7420406745835431, -1.0847224784407545, 1.067919422730883], 'output': 0.42471949514444624, 'delta': -0.006408608959931412}, {'weights': [1.136839951613177, 0.0951720142743031, 0.5763178631544343, 0.7082194078874923, 0.8704701579728314, 0.20670436240868956, 0.3393686909701968, 0.845639367461495, 0.5592325278867925], 'output': 0.16930428820778007, 'delta': 0.00018571931204044927}, {'weights': [1.0592646817552205, 0.49875822116543805, -0.5627969811697949, 0.24520688031397467, -0.6151682281143166, 0.6070856978768197, -0.29721224781423805, 0.29274941249476627, 0.8338432097026979], 'output': 0.65492020352759, 'delta': -0.002215004717484713}, {'weights': [-0.04322702727280279, 0.810180051453913, 1.12431746961194, 0.6295601164546778, 2.150353487688386, -1.418345463444587, -0.3458940196178889, 0.7318417112299923, 1.773388619380213], 'output': 0.6533507001425374, 'delta': 0.006620571524509204}, {'weights': [2.080051188528764, 0.3632291827076537, 0.0759063442369965, 0.1945809443059988, 1.5716514289094299, -0.21960703614729243, 0.14807849367939996, 0.22374752865555775, 0.7024016238968496], 'output': 0.3491714517757041, 'delta': 0.003341328246742313}, {'weights': [0.304377192588098, 0.17376195151973597, -0.08202954679121818, -0.03717546510978675, -0.9754329193001495, 1.8256181210440512, 0.20364119787763077, -0.2733323457816192, 0.8535490098047109], 'output': 0.5666056112268458, 'delta': -0.003434586448662983}, {'weights': [-0.2818132231890805, 0.4162642685859833, 0.7778983999459963, 0.7985995537149798, 1.683265975020999, -0.2230891687527754, -0.24273447434859644, 0.6565293900774035, 1.3531694643031542], 'output': 0.3749904743233813, 'delta': 0.003149320571342266}, {'weights': [-0.3585636630791535, 0.036453762344223345, 0.8511937536899997, 0.6116873444921663, 1.407132284659197, -0.39429237488837504, -0.2380892504421298, 0.13570621974199726, 0.5825722998126702], 'output': 0.3860254331522757, 'delta': 0.002569968590477932}]
node #0: {'weights': [0.3137053707813288, 0.4540318065541713, 0.21074761347088342, 0.6549653926361674, 0.2660896059302606, 0.9905854781187202, 0.8170414265973907, 0.621400084411714, 0.22251780267547513], 'output': 0.09525376839253742, 'delta': -0.0007121321271810773}
node #1: {'weights': [0.06260975786165937, 1.857573937000201, 1.5070981266545058, 0.43339018452687483, -1.070974345920058, 2.825270875993281, 0.7420406745835431, -1.0847224784407545, 1.067919422730883], 'output': 0.42471949514444624, 'delta': -0.006408608959931412}
node #2: {'weights': [1.136839951613177, 0.0951720142743031, 0.5763178631544343, 0.7082194078874923, 0.8704701579728314, 0.20670436240868956, 0.3393686909701968, 0.845639367461495, 0.5592325278867925], 'output': 0.16930428820778007, 'delta': 0.00018571931204044927}
node #3: {'weights': [1.0592646817552205, 0.49875822116543805, -0.5627969811697949, 0.24520688031397467, -0.6151682281143166, 0.6070856978768197, -0.29721224781423805, 0.29274941249476627, 0.8338432097026979], 'output': 0.65492020352759, 'delta': -0.002215004717484713}
node #4: {'weights': [-0.04322702727280279, 0.810180051453913, 1.12431746961194, 0.6295601164546778, 2.150353487688386, -1.418345463444587, -0.3458940196178889, 0.7318417112299923, 1.773388619380213], 'output': 0.6533507001425374, 'delta': 0.006620571524509204}
node #5: {'weights': [2.080051188528764, 0.3632291827076537, 0.0759063442369965, 0.1945809443059988, 1.5716514289094299, -0.21960703614729243, 0.14807849367939996, 0.22374752865555775, 0.7024016238968496], 'output': 0.3491714517757041, 'delta': 0.003341328246742313}
node #6: {'weights': [0.304377192588098, 0.17376195151973597, -0.08202954679121818, -0.03717546510978675, -0.9754329193001495, 1.8256181210440512, 0.20364119787763077, -0.2733323457816192, 0.8535490098047109], 'output': 0.5666056112268458, 'delta': -0.003434586448662983}
node #7: {'weights': [-0.2818132231890805, 0.4162642685859833, 0.7778983999459963, 0.7985995537149798, 1.683265975020999, -0.2230891687527754, -0.24273447434859644, 0.6565293900774035, 1.3531694643031542], 'output': 0.3749904743233813, 'delta': 0.003149320571342266}
node #8: {'weights': [-0.3585636630791535, 0.036453762344223345, 0.8511937536899997, 0.6116873444921663, 1.407132284659197, -0.39429237488837504, -0.2380892504421298, 0.13570621974199726, 0.5825722998126702], 'output': 0.3860254331522757, 'delta': 0.002569968590477932}
output layer: [{'weights': [-0.8414369013181074, -2.670744269825715, 0.13464860994359293, -0.9974819068089815, 2.977628905108075, 1.4977228200287578, -1.423832246180857, 1.3688158864360587, 1.104660336411814, -1.739080481297812], 'output': 0.2718193644413833, 'delta': 0.00981932881087766}]
node #0: {'weights': [-0.8414369013181074, -2.670744269825715, 0.13464860994359293, -0.9974819068089815, 2.977628905108075, 1.4977228200287578, -1.423832246180857, 1.3688158864360587, 1.104660336411814, -1.739080481297812], 'output': 0.2718193644413833, 'delta': 0.00981932881087766}
predicted: 8.025524880368266; actual: 7.0
predicted: 7.043317865408275; actual: 7.0
predicted: 14.395746409644882; actual: 16.0
predicted: 9.637313925653103; actual: 8.0
predicted: 5.131599318545055; actual: 5.0
predicted: 12.258412406116966; actual: 10.0
predicted: 11.23278615023777; actual: 8.0
predicted: 5.444761168112597; actual: 6.0
predicted: 5.7460131428636645; actual: 5.0
predicted: 7.101105141552696; actual: 6.0
predicted: 12.138517487186848; actual: 10.0
predicted: 9.837880383887622; actual: 10.0
predicted: 8.574381629477635; actual: 8.0
predicted: 7.938678924158351; actual: 7.0
predicted: 7.191350347695405; actual: 7.0
predicted: 11.58799482348511; actual: 10.0
predicted: 9.903981850448924; actual: 6.0
predicted: 6.871926105203683; actual: 6.0
predicted: 10.713394948762192; actual: 12.0
predicted: 5.421522971286396; actual: 6.0
predicted: 10.99858533523473; actual: 10.0
predicted: 10.378396654999248; actual: 10.0
predicted: 10.225748481992657; actual: 10.0
predicted: 9.68145757990296; actual: 9.0
predicted: 15.02615693527112; actual: 23.0
predicted: 9.672509420507883; actual: 9.0
predicted: 11.579933612246382; actual: 13.0
predicted: 12.419294072040932; actual: 15.0
predicted: 10.167002251382575; actual: 11.0
predicted: 10.993152868553805; actual: 10.0
predicted: 10.412140985436636; actual: 14.0
predicted: 12.37545441642292; actual: 15.0
predicted: 9.295770226471234; actual: 8.0
predicted: 9.150838748623155; actual: 9.0
predicted: 10.832423401786915; actual: 11.0
predicted: 13.520504366860575; actual: 10.0
predicted: 10.94870328682608; actual: 10.0
predicted: 10.3135432323942; actual: 18.0
predicted: 10.483948572149618; actual: 8.0
predicted: 8.878338003761815; actual: 11.0
predicted: 7.5988364953492855; actual: 8.0
predicted: 14.119068583767843; actual: 14.0
predicted: 8.908827137066245; actual: 8.0
predicted: 16.939463304594312; actual: 14.0
predicted: 17.19317844696391; actual: 13.0
predicted: 12.449519712016572; actual: 10.0
predicted: 15.095974740350544; actual: 15.0
predicted: 7.895694316581024; actual: 8.0
predicted: 8.436841514313251; actual: 10.0
predicted: 14.495333466907587; actual: 14.0
predicted: 14.514186041401725; actual: 19.0
predicted: 10.793295068193125; actual: 10.0
predicted: 13.680135358527744; actual: 10.0
predicted: 11.360005420775321; actual: 10.0
predicted: 11.310300893092997; actual: 11.0
predicted: 9.172174505038942; actual: 9.0
predicted: 6.969802905517367; actual: 6.0
predicted: 8.412036921682448; actual: 10.0
predicted: 11.291645138952877; actual: 12.0
predicted: 11.27519427274874; actual: 11.0
predicted: 12.396314825825351; actual: 15.0
predicted: 9.518269220608596; actual: 9.0
predicted: 9.678887326603757; actual: 10.0
predicted: 10.236137673194452; actual: 9.0
predicted: 9.49261357869795; actual: 8.0
predicted: 6.284943585605534; actual: 8.0
predicted: 9.188447889114597; actual: 8.0
predicted: 9.279994012751565; actual: 11.0
predicted: 8.221799014332504; actual: 8.0
predicted: 11.599504647862057; actual: 11.0
predicted: 10.33444367943177; actual: 9.0
predicted: 19.520952571919697; actual: 12.0
predicted: 10.556265284727466; actual: 10.0
predicted: 7.508718861544616; actual: 7.0
predicted: 11.513022636927287; actual: 11.0
predicted: 11.50458745066869; actual: 13.0
predicted: 10.49645669150929; actual: 9.0
predicted: 5.680998404271237; actual: 7.0
predicted: 11.084648221735387; actual: 10.0
predicted: 10.513264473105501; actual: 9.0
predicted: 5.167124675009811; actual: 6.0
predicted: 10.151029804873998; actual: 11.0
predicted: 10.004507443939147; actual: 11.0
predicted: 10.195095039513479; actual: 9.0
predicted: 15.781683287753532; actual: 18.0
predicted: 9.624118103574748; actual: 10.0
predicted: 11.774790471603103; actual: 15.0
predicted: 9.262459028604342; actual: 8.0
predicted: 12.159464331748513; actual: 15.0
predicted: 9.405568654662828; actual: 10.0
predicted: 11.449780225014992; actual: 11.0
predicted: 12.262947117985599; actual: 10.0
predicted: 9.540740241714463; actual: 8.0
predicted: 6.50762849655531; actual: 6.0
predicted: 9.738709506865714; actual: 12.0
predicted: 10.783518176159916; actual: 10.0
predicted: 5.383587193384894; actual: 6.0
predicted: 11.327701824514216; actual: 10.0
predicted: 15.112982886842072; actual: 12.0
predicted: 10.682474358288006; actual: 9.0
predicted: 11.533760732474255; actual: 7.0
predicted: 13.457314346186319; actual: 17.0
predicted: 11.084518345513429; actual: 9.0
predicted: 6.849836245623252; actual: 8.0
predicted: 9.097352669733386; actual: 9.0
predicted: 11.919078832034126; actual: 10.0
predicted: 6.64216468039473; actual: 6.0
predicted: 10.50164921612373; actual: 9.0
predicted: 9.276865740655257; actual: 9.0
predicted: 10.132352423120825; actual: 11.0
predicted: 10.94446485677893; actual: 10.0
predicted: 8.9339805190145; actual: 8.0
predicted: 6.731390839949404; actual: 4.0
predicted: 7.956740967034; actual: 10.0
predicted: 12.289237508559362; actual: 19.0
predicted: 10.768234403631835; actual: 11.0
predicted: 11.973885485772836; actual: 10.0
predicted: 8.728137030398525; actual: 10.0
predicted: 4.286777063382358; actual: 6.0
predicted: 9.831764196426468; actual: 8.0
predicted: 11.025527713239853; actual: 14.0
predicted: 8.928281422194988; actual: 10.0
predicted: 13.067563771112795; actual: 13.0
predicted: 12.092847103315048; actual: 10.0
predicted: 10.146446229874105; actual: 12.0
predicted: 11.614900452801098; actual: 10.0
predicted: 5.881946817598883; actual: 6.0
predicted: 10.001844376461467; actual: 9.0
predicted: 8.62644621590878; actual: 13.0
predicted: 11.942681655518324; actual: 11.0
predicted: 6.61087221971824; actual: 5.0
predicted: 7.909754081409115; actual: 8.0
predicted: 8.467595481451973; actual: 9.0
predicted: 9.321250418859139; actual: 8.0
predicted: 10.040001144141893; actual: 10.0
predicted: 12.244600583371758; actual: 13.0
predicted: 17.813494521178928; actual: 21.0
predicted: 6.017647917757954; actual: 6.0
predicted: 10.719252700332586; actual: 11.0
predicted: 13.66686490114686; actual: 11.0
predicted: 10.497979983195282; actual: 9.0
predicted: 8.767921082834194; actual: 10.0
predicted: 10.284608192364143; actual: 10.0
predicted: 10.504876776881892; actual: 10.0
predicted: 8.758197907826844; actual: 9.0
predicted: 10.638960454954855; actual: 11.0
predicted: 13.419344853675563; actual: 15.0
predicted: 10.028029841483807; actual: 11.0
predicted: 9.586251415750628; actual: 9.0
predicted: 7.2551970076261165; actual: 9.0
predicted: 8.896118639841808; actual: 9.0
predicted: 12.094000955902976; actual: 12.0
predicted: 6.139227126974496; actual: 7.0
predicted: 10.765617846653715; actual: 8.0
predicted: 12.454363521807181; actual: 9.0
predicted: 11.044976873142776; actual: 9.0
predicted: 11.323490362654782; actual: 11.0
predicted: 14.074673082314337; actual: 16.0
predicted: 10.922857742188796; actual: 13.0
predicted: 8.33568902660349; actual: 9.0
predicted: 7.028887565873057; actual: 8.0
predicted: 12.291826231089033; actual: 13.0
predicted: 8.566509127279767; actual: 7.0
predicted: 8.410594484208069; actual: 7.0
predicted: 8.287384799435065; actual: 8.0
predicted: 10.60060951805456; actual: 9.0
predicted: 9.632725720876415; actual: 10.0
predicted: 13.174298205449475; actual: 13.0
predicted: 6.553400349817176; actual: 6.0
predicted: 10.954816909008901; actual: 11.0
predicted: 12.26174052497171; actual: 18.0
predicted: 8.551052656638799; actual: 7.0
predicted: 13.356281114723583; actual: 11.0
predicted: 6.077590225713277; actual: 7.0
predicted: 8.934205918293074; actual: 9.0
predicted: 10.559660880785916; actual: 8.0
predicted: 6.805446082760452; actual: 8.0
predicted: 8.473542973752604; actual: 8.0
predicted: 8.81632408233767; actual: 12.0
predicted: 15.496535936280221; actual: 14.0
predicted: 12.59086609353156; actual: 12.0
predicted: 10.033081550036478; actual: 11.0
predicted: 9.023408041992948; actual: 8.0
predicted: 8.982388403225245; actual: 9.0
predicted: 9.699680301574766; actual: 10.0
predicted: 12.65711915540654; actual: 13.0
predicted: 13.224172320092704; actual: 11.0
predicted: 9.403624862368412; actual: 9.0
predicted: 10.247141804329605; actual: 10.0
predicted: 8.584142352433195; actual: 9.0
predicted: 10.60278074958508; actual: 12.0
predicted: 12.634315444648855; actual: 14.0
predicted: 10.00825680878081; actual: 9.0
predicted: 14.135859020521288; actual: 15.0
predicted: 7.411918357233889; actual: 9.0
predicted: 7.907341451754256; actual: 7.0
predicted: 10.380054466074151; actual: 11.0
predicted: 7.694644485962735; actual: 6.0
predicted: 7.340744589821116; actual: 7.0
predicted: 11.491952891754226; actual: 11.0
predicted: 9.994378298475224; actual: 12.0
predicted: 10.93540446742606; actual: 10.0
predicted: 9.391570253815464; actual: 10.0
predicted: 10.09254360286904; actual: 9.0
predicted: 6.65021372862031; actual: 7.0
predicted: 11.913171349084555; actual: 17.0
predicted: 12.091667013769667; actual: 15.0
predicted: 11.682244863557397; actual: 13.0
predicted: 10.468894449471811; actual: 10.0
predicted: 9.622385676461578; actual: 9.0
predicted: 8.970856426712288; actual: 8.0
predicted: 5.99995466137633; actual: 6.0
predicted: 10.447531733416497; actual: 11.0
predicted: 10.28228826097164; actual: 10.0
predicted: 11.853110492565436; actual: 11.0
predicted: 8.906618488665764; actual: 7.0
predicted: 10.534238118077356; actual: 12.0
predicted: 9.808285698469788; actual: 8.0
predicted: 11.626998051099648; actual: 14.0
predicted: 8.826233137740818; actual: 9.0
predicted: 13.659883702260007; actual: 19.0
predicted: 11.950816737421206; actual: 9.0
predicted: 7.562818578765388; actual: 7.0
predicted: 11.41326778518479; actual: 10.0
predicted: 10.138067182953037; actual: 11.0
predicted: 13.8661969703629; actual: 16.0
predicted: 7.994624267116416; actual: 7.0
predicted: 10.465315913624528; actual: 9.0
predicted: 9.976506004539578; actual: 9.0
predicted: 9.824536060285604; actual: 10.0
predicted: 10.574100386498424; actual: 9.0
predicted: 9.52513115495407; actual: 10.0
predicted: 7.068271323499079; actual: 6.0
predicted: 7.934102555723523; actual: 9.0
predicted: 5.5938268547077215; actual: 8.0
predicted: 5.490769528985075; actual: 7.0
predicted: 9.635067606729677; actual: 12.0
predicted: 12.954972676326708; actual: 12.0
predicted: 9.91203604192771; actual: 11.0
predicted: 9.24141977050304; actual: 8.0
predicted: 18.609431958380142; actual: 16.0
predicted: 8.060414956597196; actual: 7.0
predicted: 11.201727006445253; actual: 12.0
predicted: 9.731231146590597; actual: 10.0
predicted: 4.39806160876324; actual: 4.0
predicted: 7.592470778956086; actual: 7.0
predicted: 9.760073577141778; actual: 9.0
predicted: 7.2048791859416745; actual: 7.0
predicted: 8.597553914329277; actual: 8.0
predicted: 9.124830521842561; actual: 12.0
predicted: 11.928793650922094; actual: 9.0
predicted: 8.299062308971962; actual: 8.0
predicted: 13.061135429941777; actual: 10.0
predicted: 9.844466607737655; actual: 14.0
predicted: 9.550144065231422; actual: 14.0
predicted: 8.24138374718454; actual: 7.0
predicted: 11.104077603950323; actual: 12.0
predicted: 13.217117268373205; actual: 13.0
predicted: 6.922238526617662; actual: 7.0
predicted: 11.026749317343969; actual: 9.0
predicted: 7.425224911204735; actual: 8.0
predicted: 10.58088041288267; actual: 11.0
predicted: 14.271346817902034; actual: 21.0
predicted: 10.746602928576285; actual: 8.0
predicted: 11.109572405031685; actual: 11.0
predicted: 13.143263594785157; actual: 11.0
predicted: 8.082351359292451; actual: 9.0
predicted: 9.059278066513532; actual: 8.0
predicted: 14.111899736670907; actual: 20.0
predicted: 7.828187214965533; actual: 6.0
predicted: 6.874208652323095; actual: 7.0
predicted: 8.970198520384027; actual: 8.0
predicted: 9.950484979666683; actual: 8.0
predicted: 8.992579753360552; actual: 10.0
predicted: 14.90830907396257; actual: 15.0
predicted: 10.914268987912115; actual: 11.0
predicted: 10.601090917467989; actual: 8.0
predicted: 10.22178424737221; actual: 10.0
predicted: 6.7335640426255345; actual: 6.0
predicted: 7.820210089416667; actual: 7.0
predicted: 9.892807043204275; actual: 12.0
predicted: 9.575383264624092; actual: 12.0
predicted: 4.293898710326532; actual: 5.0
predicted: 8.92601661740694; actual: 10.0
predicted: 11.86010612075814; actual: 11.0
predicted: 14.581901807761545; actual: 10.0
predicted: 9.615441217685074; actual: 10.0
predicted: 6.558179265749652; actual: 9.0
predicted: 6.989583549838045; actual: 6.0
predicted: 6.655535685815494; actual: 8.0
predicted: 8.595971502154079; actual: 7.0
predicted: 7.538964002675996; actual: 6.0
predicted: 10.031681192950343; actual: 8.0
predicted: 9.575145825674436; actual: 11.0
predicted: 10.584891854349959; actual: 9.0
predicted: 9.69972510029217; actual: 9.0
predicted: 9.975096468449182; actual: 9.0
predicted: 8.521605653930532; actual: 8.0
predicted: 8.717544283503281; actual: 6.0
predicted: 10.62103336604127; actual: 9.0
predicted: 9.18075798044251; actual: 9.0
predicted: 12.196950610875744; actual: 11.0
predicted: 8.749360530806022; actual: 7.0
predicted: 10.674064280834044; actual: 9.0
predicted: 12.301103017718468; actual: 11.0
predicted: 11.406076156237429; actual: 11.0
predicted: 9.365558128935705; actual: 9.0
predicted: 12.20861162437209; actual: 11.0
predicted: 10.936271907338922; actual: 14.0
predicted: 11.237045698397237; actual: 12.0
predicted: 10.965385058605728; actual: 12.0
predicted: 15.387818328179787; actual: 14.0
predicted: 13.950644678671864; actual: 10.0
predicted: 17.555242682775198; actual: 27.0
predicted: 9.139911666938877; actual: 9.0
predicted: 8.02844398346177; actual: 13.0
predicted: 9.48708996548694; actual: 9.0
predicted: 5.536630663229684; actual: 5.0
predicted: 10.285095033195518; actual: 10.0
predicted: 15.73616515825287; actual: 16.0
predicted: 11.80894749553963; actual: 11.0
predicted: 11.440017220863151; actual: 11.0
predicted: 11.960699777255574; actual: 12.0
predicted: 11.336360095306716; actual: 10.0
predicted: 10.46090426633007; actual: 11.0
predicted: 12.137896948515674; actual: 10.0
predicted: 5.113318061831709; actual: 4.0
predicted: 11.011101427897138; actual: 11.0
predicted: 8.603266966279273; actual: 8.0
predicted: 7.112258650578482; actual: 7.0
predicted: 8.783046409946065; actual: 10.0
predicted: 5.072870393852815; actual: 5.0
predicted: 10.74432200716928; actual: 11.0
predicted: 10.047944228587662; actual: 8.0
predicted: 12.79594994462844; actual: 10.0
predicted: 10.137461279738028; actual: 8.0
predicted: 12.257175878582416; actual: 19.0
predicted: 12.94440557109796; actual: 15.0
predicted: 7.783787413975342; actual: 6.0
predicted: 13.254521620642866; actual: 16.0
predicted: 8.163069584325951; actual: 9.0
predicted: 16.002009876293144; actual: 20.0
predicted: 6.960383391161716; actual: 7.0
predicted: 9.428101892441571; actual: 9.0
predicted: 7.651614180720938; actual: 8.0
predicted: 14.985952144612181; actual: 13.0
predicted: 11.803762161652328; actual: 12.0
predicted: 6.822409809686077; actual: 6.0
predicted: 13.24351623605473; actual: 12.0
predicted: 10.213589342869014; actual: 10.0
predicted: 8.256620277577008; actual: 8.0
predicted: 15.204587394558187; actual: 23.0
predicted: 9.507879415353642; actual: 6.0
predicted: 6.466722019598984; actual: 6.0
predicted: 11.526134533903374; actual: 10.0
predicted: 5.762043452819486; actual: 6.0
predicted: 10.85706661236635; actual: 13.0
predicted: 12.620534981175858; actual: 12.0
predicted: 11.700794798140672; actual: 9.0
predicted: 14.41189625280213; actual: 9.0
predicted: 6.036842949601154; actual: 4.0
predicted: 11.521942120257757; actual: 13.0
predicted: 10.739015496839821; actual: 9.0
predicted: 10.87395677969907; actual: 11.0
predicted: 11.364285331780803; actual: 10.0
predicted: 10.465586910998814; actual: 10.0
predicted: 14.050811431313083; actual: 13.0
predicted: 8.934847993708122; actual: 12.0
predicted: 8.871399239659766; actual: 10.0
predicted: 10.351025585945916; actual: 9.0
predicted: 5.2512387045368945; actual: 5.0
predicted: 9.165243079577683; actual: 10.0
predicted: 6.7228472740033105; actual: 7.0
predicted: 9.512444647159628; actual: 9.0
predicted: 9.658603372901263; actual: 9.0
predicted: 11.471602239557633; actual: 11.0
predicted: 16.44941127220696; actual: 13.0
predicted: 14.421999872493437; actual: 11.0
predicted: 10.464670528737813; actual: 9.0
predicted: 9.197568770507983; actual: 12.0
predicted: 5.238997554854523; actual: 6.0
predicted: 14.400140250953434; actual: 18.0
predicted: 9.181457684297083; actual: 9.0
predicted: 9.207432853893106; actual: 8.0
predicted: 9.891509555302893; actual: 10.0
predicted: 4.988934723783073; actual: 3.0
predicted: 14.270630449424498; actual: 20.0
predicted: 9.830079685234729; actual: 11.0
predicted: 9.406586800208729; actual: 12.0
predicted: 10.338608068102348; actual: 7.0
predicted: 9.487870962979871; actual: 8.0
predicted: 10.405404563462222; actual: 11.0
predicted: 9.181977575337381; actual: 11.0
predicted: 8.500420630789364; actual: 6.0
predicted: 8.893514230385076; actual: 7.0
predicted: 12.338360877369766; actual: 16.0
predicted: 8.075085575020337; actual: 8.0
predicted: 11.849205424945565; actual: 19.0
predicted: 8.877957437588702; actual: 7.0
predicted: 19.98244738095666; actual: 18.0
predicted: 9.298339575845258; actual: 9.0
predicted: 7.134056726833017; actual: 6.0
predicted: 10.235517174718899; actual: 10.0
predicted: 10.046240025873184; actual: 12.0
predicted: 11.588279722580088; actual: 9.0
predicted: 14.27694415414717; actual: 12.0
predicted: 10.094511459214171; actual: 14.0
predicted: 13.182293307017053; actual: 10.0
predicted: 8.964969021958751; actual: 11.0
predicted: 10.682648093297496; actual: 9.0
predicted: 12.340124252982076; actual: 8.0
predicted: 6.982087463781885; actual: 7.0
predicted: 10.933137923417695; actual: 10.0
predicted: 7.995029083463474; actual: 8.0
predicted: 4.577029922482553; actual: 4.0
predicted: 11.434843369729023; actual: 12.0
predicted: 8.738436842563672; actual: 8.0
predicted: 16.11457570443889; actual: 10.0
predicted: 9.945307716573756; actual: 11.0
predicted: 7.433681315705846; actual: 8.0
predicted: 7.6463390800746724; actual: 7.0
predicted: 10.378078652986138; actual: 10.0
predicted: 9.432479852530912; actual: 6.0
predicted: 10.942214820160725; actual: 8.0
predicted: 9.512583789429174; actual: 7.0
