predicted: 13.62896367571662; actual: 19.0
predicted: 14.92987712343703; actual: 20.0
predicted: 10.202136967711581; actual: 20.0
predicted: 13.451636531714223; actual: 21.0
predicted: 13.388808148800436; actual: 21.0
predicted: 12.4764309127493; actual: 21.0
predicted: 20.866067571688294; actual: 22.0
predicted: 16.771981295690285; actual: 24.0
predicted: 15.225895300300067; actual: 29.0
l_rate: 0.1; n_epoch: 500, n_hidden: []
epoch: 0, lrate: 0.100, error: 0.01719280
epoch: 100, lrate: 0.100, error: 0.00314313
epoch: 200, lrate: 0.100, error: 0.00261503
epoch: 300, lrate: 0.100, error: 0.00241827
epoch: 400, lrate: 0.100, error: 0.00234186
epoch: 500, lrate: 0.100, error: 0.00231141
the trained network:
there are a total of 0 hidden layers
there are 8 inputs
there are 1 nodes in the output layer
output layer: [{'weights': [0.020722633665981174, -0.11692719976181942, 0.868442225168369, 0.8539244446790465, 2.193981480189721, -2.5930884367571077, -0.5946111436046849, 0.5718981606000891, -0.7698906650444794], 'output': 0.45192289613603404, 'delta': 0.011908150167544537}]
node #0: {'weights': [0.020722633665981174, -0.11692719976181942, 0.868442225168369, 0.8539244446790465, 2.193981480189721, -2.5930884367571077, -0.5946111436046849, 0.5718981606000891, -0.7698906650444794], 'output': 0.45192289613603404, 'delta': 0.011908150167544537}
predicted: 5.62863651897927; actual: 3.0
predicted: 5.039824870468968; actual: 3.0
predicted: 6.800670085612338; actual: 4.0
predicted: 5.865502062672448; actual: 4.0
predicted: 5.2785994206129985; actual: 4.0
predicted: 6.339531234731916; actual: 5.0
predicted: 5.4648421254850215; actual: 5.0
predicted: 7.3246896285851175; actual: 5.0
predicted: 6.040106263297786; actual: 5.0
predicted: 5.35719781525819; actual: 5.0
predicted: 6.236676683716492; actual: 5.0
predicted: 5.405545834856309; actual: 5.0
predicted: 6.857863917379793; actual: 5.0
predicted: 6.466540151034913; actual: 5.0
predicted: 7.465537691173093; actual: 6.0
predicted: 7.43737833177852; actual: 6.0
predicted: 7.033542764123825; actual: 6.0
predicted: 8.837722198041542; actual: 6.0
predicted: 7.610650941658989; actual: 6.0
predicted: 9.329068765902862; actual: 6.0
predicted: 9.515692229186671; actual: 6.0
predicted: 7.355177744263595; actual: 6.0
predicted: 7.284965453738207; actual: 6.0
predicted: 7.57553742481768; actual: 6.0
predicted: 7.104829823106126; actual: 6.0
predicted: 6.967721248402423; actual: 6.0
predicted: 7.481506705242702; actual: 6.0
predicted: 7.966902512754097; actual: 6.0
predicted: 7.44229710049245; actual: 6.0
predicted: 6.688692149695063; actual: 6.0
predicted: 7.17567003257741; actual: 6.0
predicted: 7.224408427458742; actual: 6.0
predicted: 9.470322098912755; actual: 7.0
predicted: 6.736376749175116; actual: 7.0
predicted: 8.991596220082975; actual: 7.0
predicted: 7.536012250683222; actual: 7.0
predicted: 7.097657673294148; actual: 7.0
predicted: 8.177793744178524; actual: 7.0
predicted: 7.183908992281717; actual: 7.0
predicted: 6.988191041496218; actual: 7.0
predicted: 7.172415067057857; actual: 7.0
predicted: 8.221926282239178; actual: 7.0
predicted: 7.089018429395699; actual: 7.0
predicted: 6.033337771566025; actual: 7.0
predicted: 7.167114994021318; actual: 7.0
predicted: 6.541128381769478; actual: 7.0
predicted: 6.3607709119569; actual: 7.0
predicted: 7.56087149061306; actual: 7.0
predicted: 7.787011230281079; actual: 7.0
predicted: 7.419474067698132; actual: 7.0
predicted: 7.8808974379178975; actual: 7.0
predicted: 6.596451689940444; actual: 7.0
predicted: 8.605362197250958; actual: 7.0
predicted: 7.978614484400348; actual: 7.0
predicted: 7.176582124942027; actual: 7.0
predicted: 8.650762400114175; actual: 7.0
predicted: 8.219908521680573; actual: 7.0
predicted: 8.204319265071476; actual: 7.0
predicted: 7.53610549799963; actual: 7.0
predicted: 7.7566996662886325; actual: 7.0
predicted: 9.401998670706451; actual: 7.0
predicted: 7.703754914259241; actual: 7.0
predicted: 7.492122565256384; actual: 7.0
predicted: 7.211165835244962; actual: 7.0
predicted: 7.793373414917819; actual: 7.0
predicted: 8.259208850640096; actual: 7.0
predicted: 6.140515365792964; actual: 7.0
predicted: 7.71437469574035; actual: 7.0
predicted: 7.581995887757049; actual: 7.0
predicted: 7.165237272273722; actual: 7.0
predicted: 7.267213155184831; actual: 7.0
predicted: 8.223236198908; actual: 7.0
predicted: 7.32348235393171; actual: 7.0
predicted: 7.859392692797618; actual: 7.0
predicted: 8.010554590432067; actual: 7.0
predicted: 7.460496556405202; actual: 7.0
predicted: 6.19803213537632; actual: 7.0
predicted: 7.486505289830911; actual: 7.0
predicted: 7.729360995307835; actual: 7.0
predicted: 7.988815801659011; actual: 7.0
predicted: 6.742625566253002; actual: 7.0
predicted: 10.090612666890744; actual: 8.0
predicted: 8.487126803342514; actual: 8.0
predicted: 8.903577168221824; actual: 8.0
predicted: 8.664565631373277; actual: 8.0
predicted: 8.186226236217289; actual: 8.0
predicted: 10.749886529768034; actual: 8.0
predicted: 9.347613355454161; actual: 8.0
predicted: 8.507055892138569; actual: 8.0
predicted: 9.271164006630157; actual: 8.0
predicted: 7.309251978088523; actual: 8.0
predicted: 7.063731195287287; actual: 8.0
predicted: 9.449034929961199; actual: 8.0
predicted: 7.252412626687798; actual: 8.0
predicted: 9.138770058321462; actual: 8.0
predicted: 9.123815203615031; actual: 8.0
predicted: 9.179170586555198; actual: 8.0
predicted: 10.492120012062646; actual: 8.0
predicted: 8.983452485030426; actual: 8.0
predicted: 9.052610740340409; actual: 8.0
predicted: 8.82748143984394; actual: 8.0
predicted: 7.6013323580111996; actual: 8.0
predicted: 8.54904445095541; actual: 8.0
predicted: 7.780228372597212; actual: 8.0
predicted: 8.849130227955136; actual: 8.0
predicted: 8.699407084569021; actual: 8.0
predicted: 8.00193991534673; actual: 8.0
predicted: 9.340010708209698; actual: 8.0
predicted: 7.790959353557051; actual: 8.0
predicted: 9.292882785196216; actual: 8.0
predicted: 9.805667862659984; actual: 8.0
predicted: 8.300922621946414; actual: 8.0
predicted: 7.535431566792587; actual: 8.0
predicted: 6.943170983355312; actual: 8.0
predicted: 9.428621014228153; actual: 8.0
predicted: 8.36513547643245; actual: 8.0
predicted: 9.891997073509895; actual: 8.0
predicted: 9.773354934893726; actual: 8.0
predicted: 9.145556059294403; actual: 8.0
predicted: 9.276667995272811; actual: 8.0
predicted: 7.882231546432019; actual: 8.0
predicted: 8.758224628762342; actual: 8.0
predicted: 9.475637731321534; actual: 8.0
predicted: 10.035551835429837; actual: 8.0
predicted: 9.484470760651757; actual: 8.0
predicted: 8.625518627218; actual: 8.0
predicted: 11.111266647309572; actual: 9.0
predicted: 8.04111616978928; actual: 9.0
predicted: 9.101013858447784; actual: 9.0
predicted: 10.547319062554516; actual: 9.0
predicted: 8.602552859527231; actual: 9.0
predicted: 9.010382924515469; actual: 9.0
predicted: 10.318181144444956; actual: 9.0
predicted: 8.52053506499016; actual: 9.0
predicted: 8.9743048645786; actual: 9.0
predicted: 9.754322515439242; actual: 9.0
predicted: 8.956672551813508; actual: 9.0
predicted: 9.579310185961079; actual: 9.0
predicted: 9.064671568286542; actual: 9.0
predicted: 8.362635076376794; actual: 9.0
predicted: 9.262816501876443; actual: 9.0
predicted: 9.848116639402248; actual: 9.0
predicted: 9.542010398853181; actual: 9.0
predicted: 9.846085504290903; actual: 9.0
predicted: 9.445532289293462; actual: 9.0
predicted: 8.9604951326901; actual: 9.0
predicted: 8.636147391231596; actual: 9.0
predicted: 11.308562303365479; actual: 9.0
predicted: 9.359107642227048; actual: 9.0
predicted: 6.8541445756059565; actual: 9.0
predicted: 10.062525775266826; actual: 9.0
predicted: 9.040689890295386; actual: 9.0
predicted: 11.246810819645772; actual: 9.0
predicted: 8.478342092947184; actual: 9.0
predicted: 7.841171992976958; actual: 9.0
predicted: 9.26335061817988; actual: 9.0
predicted: 7.783053814707236; actual: 9.0
predicted: 8.25401039662467; actual: 9.0
predicted: 9.299581668249557; actual: 9.0
predicted: 8.903931745218184; actual: 9.0
predicted: 10.290426382452914; actual: 9.0
predicted: 10.060520576263652; actual: 9.0
predicted: 9.900148640452434; actual: 9.0
predicted: 10.513373191542358; actual: 9.0
predicted: 7.49267460907596; actual: 9.0
predicted: 9.664365490214122; actual: 9.0
predicted: 8.936780958792532; actual: 9.0
predicted: 11.751442189569781; actual: 9.0
predicted: 8.004836736516085; actual: 9.0
predicted: 9.277147208747095; actual: 9.0
predicted: 9.049426759121413; actual: 9.0
predicted: 8.276382181801589; actual: 9.0
predicted: 7.960107670386486; actual: 9.0
predicted: 8.31661234196425; actual: 9.0
predicted: 8.492880812960435; actual: 9.0
predicted: 10.389273270510015; actual: 9.0
predicted: 10.168821258878054; actual: 9.0
predicted: 7.037287944260191; actual: 9.0
predicted: 9.062656091135363; actual: 9.0
predicted: 8.789263908133686; actual: 9.0
predicted: 10.198769112772075; actual: 9.0
predicted: 9.594997217905263; actual: 9.0
predicted: 9.872147829407584; actual: 9.0
predicted: 8.386784141482032; actual: 9.0
predicted: 10.727904075045428; actual: 9.0
predicted: 10.476687308738025; actual: 9.0
predicted: 9.303988678286874; actual: 9.0
predicted: 10.098766260208901; actual: 9.0
predicted: 8.209012180894732; actual: 9.0
predicted: 9.592848829119259; actual: 9.0
predicted: 12.202829565636604; actual: 9.0
predicted: 9.407653205643562; actual: 9.0
predicted: 8.584517189227748; actual: 9.0
predicted: 8.931675304654075; actual: 9.0
predicted: 8.951963214005174; actual: 9.0
predicted: 13.25790455337911; actual: 9.0
predicted: 7.895532724619964; actual: 9.0
predicted: 7.7790190014974465; actual: 9.0
predicted: 10.739782611993927; actual: 10.0
predicted: 8.857154274226732; actual: 10.0
predicted: 9.60292925650736; actual: 10.0
predicted: 9.154994711947708; actual: 10.0
predicted: 12.682800377711589; actual: 10.0
predicted: 7.160604379120914; actual: 10.0
predicted: 8.513003251160846; actual: 10.0
predicted: 9.602105973775611; actual: 10.0
predicted: 8.375829004329844; actual: 10.0
predicted: 10.71263976602835; actual: 10.0
predicted: 10.277109769739985; actual: 10.0
predicted: 10.320214407075245; actual: 10.0
predicted: 7.626999088201369; actual: 10.0
predicted: 10.353814777012383; actual: 10.0
predicted: 10.793961847957947; actual: 10.0
predicted: 7.308819903775857; actual: 10.0
predicted: 7.21212119483444; actual: 10.0
predicted: 11.854908602033438; actual: 10.0
predicted: 10.1645349362444; actual: 10.0
predicted: 14.561425135052058; actual: 10.0
predicted: 8.370336711255968; actual: 10.0
predicted: 9.941606740511297; actual: 10.0
predicted: 10.891389749103354; actual: 10.0
predicted: 7.534085928837831; actual: 10.0
predicted: 11.969084982493824; actual: 10.0
predicted: 13.039152340454958; actual: 10.0
predicted: 11.515547055723541; actual: 10.0
predicted: 10.21592148173991; actual: 10.0
predicted: 7.829248715070421; actual: 10.0
predicted: 10.751011640934399; actual: 10.0
predicted: 10.197341890999203; actual: 10.0
predicted: 9.898756763235484; actual: 10.0
predicted: 9.090821158646557; actual: 10.0
predicted: 10.942855924868276; actual: 10.0
predicted: 12.330715513096548; actual: 10.0
predicted: 10.157643950486712; actual: 10.0
predicted: 10.430294221883523; actual: 10.0
predicted: 12.212768628319308; actual: 10.0
predicted: 12.164015801622932; actual: 10.0
predicted: 9.20267839478681; actual: 10.0
predicted: 9.209837212486903; actual: 10.0
predicted: 10.998150017011735; actual: 10.0
predicted: 11.262208322624288; actual: 10.0
predicted: 11.194250496332504; actual: 10.0
predicted: 11.625440358689673; actual: 10.0
predicted: 11.852526568243768; actual: 10.0
predicted: 12.632548844250238; actual: 10.0
predicted: 14.325747743153372; actual: 10.0
predicted: 11.346823819857264; actual: 10.0
predicted: 8.382605914129313; actual: 10.0
predicted: 8.78955619810841; actual: 10.0
predicted: 9.563416862377936; actual: 10.0
predicted: 11.948974254606565; actual: 10.0
predicted: 12.863714159515636; actual: 10.0
predicted: 12.365131440151401; actual: 10.0
predicted: 10.2824275844076; actual: 10.0
predicted: 7.966866776520372; actual: 10.0
predicted: 11.291773005717046; actual: 10.0
predicted: 7.809321510333325; actual: 10.0
predicted: 11.915382628241009; actual: 10.0
predicted: 10.873756652065872; actual: 10.0
predicted: 9.684991367424566; actual: 10.0
predicted: 9.045719681764695; actual: 10.0
predicted: 11.543072979094706; actual: 10.0
predicted: 9.402646286384325; actual: 10.0
predicted: 8.182803179104189; actual: 10.0
predicted: 11.981616566899746; actual: 10.0
predicted: 8.623262148209479; actual: 10.0
predicted: 8.852846751984988; actual: 10.0
predicted: 7.676050377212504; actual: 10.0
predicted: 10.795791536379497; actual: 10.0
predicted: 9.487512489466873; actual: 10.0
predicted: 10.106401992701104; actual: 11.0
predicted: 12.748329477616393; actual: 11.0
predicted: 8.47508334996065; actual: 11.0
predicted: 10.83716869481405; actual: 11.0
predicted: 10.697845205303118; actual: 11.0
predicted: 10.64242108114685; actual: 11.0
predicted: 9.718314770442328; actual: 11.0
predicted: 9.88223860350956; actual: 11.0
predicted: 10.75532533178756; actual: 11.0
predicted: 12.365212906162967; actual: 11.0
predicted: 11.022099597420391; actual: 11.0
predicted: 8.710762029292312; actual: 11.0
predicted: 12.277489384465326; actual: 11.0
predicted: 10.859547162050838; actual: 11.0
predicted: 10.89064576171632; actual: 11.0
predicted: 9.116383394092674; actual: 11.0
predicted: 11.829435701468759; actual: 11.0
predicted: 11.025101923778992; actual: 11.0
predicted: 7.816254644323972; actual: 11.0
predicted: 11.31519670501137; actual: 11.0
predicted: 12.137355122445427; actual: 11.0
predicted: 11.178103274511797; actual: 11.0
predicted: 10.861595797440433; actual: 11.0
predicted: 10.92027383790444; actual: 11.0
predicted: 10.916510955896777; actual: 11.0
predicted: 7.558462124772226; actual: 11.0
predicted: 10.798485608866788; actual: 11.0
predicted: 12.151236955710917; actual: 11.0
predicted: 9.184349431341953; actual: 11.0
predicted: 7.460757211370881; actual: 11.0
predicted: 10.882816043981531; actual: 11.0
predicted: 9.542458751712767; actual: 11.0
predicted: 13.159014372735934; actual: 11.0
predicted: 9.319251123387229; actual: 11.0
predicted: 12.035099525807995; actual: 11.0
predicted: 10.563519794528178; actual: 11.0
predicted: 10.81801232711281; actual: 11.0
predicted: 10.248913621586803; actual: 11.0
predicted: 14.489163168882811; actual: 11.0
predicted: 11.153927670854484; actual: 11.0
predicted: 11.589844862983846; actual: 11.0
predicted: 13.271335496332428; actual: 11.0
predicted: 11.427183337025914; actual: 11.0
predicted: 10.431163828502353; actual: 11.0
predicted: 10.398296106412657; actual: 11.0
predicted: 12.785252120597915; actual: 11.0
predicted: 9.16527309167207; actual: 11.0
predicted: 9.928889533214921; actual: 11.0
predicted: 10.347171852888813; actual: 11.0
predicted: 10.982304083361083; actual: 11.0
predicted: 13.418750304770557; actual: 11.0
predicted: 13.87961863954501; actual: 11.0
predicted: 9.304770491856244; actual: 12.0
predicted: 17.601769955679202; actual: 12.0
predicted: 9.567681385124036; actual: 12.0
predicted: 8.885274689669545; actual: 12.0
predicted: 12.553130657788483; actual: 12.0
predicted: 13.013765597270305; actual: 12.0
predicted: 9.493477956364313; actual: 12.0
predicted: 10.658178262458096; actual: 12.0
predicted: 7.576322930290727; actual: 12.0
predicted: 10.133075996920962; actual: 12.0
predicted: 8.864087679843573; actual: 12.0
predicted: 10.54734973776711; actual: 12.0
predicted: 8.612774342561945; actual: 12.0
predicted: 11.81313227274917; actual: 12.0
predicted: 11.172900522907268; actual: 12.0
predicted: 10.501399794197114; actual: 12.0
predicted: 13.472871561533694; actual: 12.0
predicted: 10.11802313517985; actual: 12.0
predicted: 12.690903476367108; actual: 13.0
predicted: 11.204183835326639; actual: 13.0
predicted: 12.278645602213656; actual: 13.0
predicted: 11.652768103972491; actual: 13.0
predicted: 11.917542040086202; actual: 13.0
predicted: 11.679627727971509; actual: 13.0
predicted: 13.302573812269957; actual: 13.0
predicted: 9.433544804978926; actual: 13.0
predicted: 13.490427885620543; actual: 13.0
predicted: 10.330759589514395; actual: 13.0
predicted: 10.356994524230943; actual: 13.0
predicted: 10.87543351889895; actual: 13.0
predicted: 12.004484151822696; actual: 13.0
predicted: 10.678969468887331; actual: 13.0
predicted: 15.843689808592906; actual: 13.0
predicted: 8.652045618812927; actual: 13.0
predicted: 11.736138047611181; actual: 13.0
predicted: 11.683767524241889; actual: 13.0
predicted: 6.4959401902522345; actual: 13.0
predicted: 6.866730645171994; actual: 13.0
predicted: 11.51180271230627; actual: 13.0
predicted: 7.697201044664643; actual: 13.0
predicted: 11.834320016330386; actual: 13.0
predicted: 12.976094230123044; actual: 13.0
predicted: 8.935453516695887; actual: 13.0
predicted: 8.916825532678207; actual: 13.0
predicted: 11.666576421784606; actual: 14.0
predicted: 9.699142925024743; actual: 14.0
predicted: 15.309596699339721; actual: 14.0
predicted: 12.548483709764293; actual: 14.0
predicted: 10.532639317841594; actual: 14.0
predicted: 10.47646657988835; actual: 14.0
predicted: 11.419383784701859; actual: 14.0
predicted: 15.151465820692211; actual: 14.0
predicted: 10.471321555421186; actual: 14.0
predicted: 10.400760079093336; actual: 14.0
predicted: 8.895508866846825; actual: 14.0
predicted: 11.400144556436876; actual: 14.0
predicted: 12.132620241293376; actual: 15.0
predicted: 9.172712177154937; actual: 15.0
predicted: 13.917823374357734; actual: 15.0
predicted: 10.988607914662309; actual: 15.0
predicted: 11.681505629892543; actual: 15.0
predicted: 8.506418031848476; actual: 15.0
predicted: 8.661720229175698; actual: 15.0
predicted: 10.266875460804552; actual: 15.0
predicted: 12.531369376068955; actual: 15.0
predicted: 10.959719378214936; actual: 15.0
predicted: 10.472887051932476; actual: 15.0
predicted: 15.715662699486971; actual: 16.0
predicted: 12.045133147881087; actual: 16.0
predicted: 9.579480553750743; actual: 16.0
predicted: 8.41558540223498; actual: 16.0
predicted: 10.842121892820359; actual: 16.0
predicted: 13.05458309306752; actual: 16.0
predicted: 9.046668493515064; actual: 16.0
predicted: 12.857522155750592; actual: 17.0
predicted: 9.661803248079442; actual: 17.0
predicted: 11.24951660469424; actual: 17.0
predicted: 11.755648951056132; actual: 17.0
predicted: 9.761580778246921; actual: 17.0
predicted: 16.959607747048032; actual: 17.0
predicted: 12.151796973525876; actual: 17.0
predicted: 15.124264438066414; actual: 18.0
predicted: 18.853698169183396; actual: 18.0
predicted: 10.458643373621804; actual: 18.0
predicted: 11.712898431202774; actual: 18.0
predicted: 12.394333775154818; actual: 18.0
predicted: 11.83136677516732; actual: 19.0
predicted: 13.929921769847764; actual: 19.0
predicted: 15.484102251739472; actual: 20.0
predicted: 10.682697908442133; actual: 20.0
predicted: 13.597819942802928; actual: 21.0
predicted: 13.695444402871354; actual: 21.0
predicted: 12.740442814264428; actual: 21.0
predicted: 20.944068728087956; actual: 22.0
predicted: 17.12184348235444; actual: 24.0
predicted: 15.286339579624535; actual: 29.0
l_rate: 0.1; n_epoch: 300, n_hidden: []
epoch: 0, lrate: 0.100, error: 0.02602835
epoch: 100, lrate: 0.100, error: 0.00320279
epoch: 200, lrate: 0.100, error: 0.00263800
epoch: 300, lrate: 0.100, error: 0.00242729
the trained network:
there are a total of 0 hidden layers
there are 8 inputs
there are 1 nodes in the output layer
output layer: [{'weights': [0.020242762170612216, -0.12017164799945712, 0.8642662185872496, 0.8761779477470862, 2.0556817058871686, -2.518704245891145, -0.5558944826372192, 0.6338688009011461, -0.717694759265912], 'output': 0.45073249334221677, 'delta': 0.012197290275554712}]
node #0: {'weights': [0.020242762170612216, -0.12017164799945712, 0.8642662185872496, 0.8761779477470862, 2.0556817058871686, -2.518704245891145, -0.5558944826372192, 0.6338688009011461, -0.717694759265912], 'output': 0.45073249334221677, 'delta': 0.012197290275554712}
predicted: 5.625947232676816; actual: 3.0
predicted: 5.03976718347018; actual: 3.0
predicted: 6.797377115100337; actual: 4.0
predicted: 5.876330106214852; actual: 4.0
predicted: 5.279692230405929; actual: 4.0
predicted: 6.336770517673266; actual: 5.0
predicted: 5.463562171072251; actual: 5.0
predicted: 7.323259334850067; actual: 5.0
predicted: 6.0375260796819825; actual: 5.0
predicted: 5.357520596992132; actual: 5.0
predicted: 6.235480100019188; actual: 5.0
predicted: 5.401079944243114; actual: 5.0
predicted: 6.847250008502163; actual: 5.0
predicted: 6.465601966124327; actual: 5.0
predicted: 7.459255372624044; actual: 6.0
predicted: 7.429859433392871; actual: 6.0
predicted: 7.032878543921674; actual: 6.0
predicted: 8.825550856713663; actual: 6.0
predicted: 7.598417668246174; actual: 6.0
predicted: 9.310340230849667; actual: 6.0
predicted: 9.533517184108838; actual: 6.0
predicted: 7.353834497053621; actual: 6.0
predicted: 7.292391049972005; actual: 6.0
predicted: 7.567078604268277; actual: 6.0
predicted: 7.102506748419227; actual: 6.0
predicted: 6.9660634348660615; actual: 6.0
predicted: 7.478768181896918; actual: 6.0
predicted: 7.9614927771416815; actual: 6.0
predicted: 7.438719595131188; actual: 6.0
predicted: 6.683688417979983; actual: 6.0
predicted: 7.175976764491345; actual: 6.0
predicted: 7.2201941326701675; actual: 6.0
predicted: 9.474904492299583; actual: 7.0
predicted: 6.733860351760721; actual: 7.0
predicted: 8.984894865990363; actual: 7.0
predicted: 7.541251921579773; actual: 7.0
predicted: 7.092347293122373; actual: 7.0
predicted: 8.16567774231607; actual: 7.0
predicted: 7.178051576637808; actual: 7.0
predicted: 6.9835751763671094; actual: 7.0
predicted: 7.165318291299625; actual: 7.0
predicted: 8.218740448527399; actual: 7.0
predicted: 7.091520229408075; actual: 7.0
predicted: 6.030367819204786; actual: 7.0
predicted: 7.167771345239563; actual: 7.0
predicted: 6.539331673381116; actual: 7.0
predicted: 6.3635785629548955; actual: 7.0
predicted: 7.560868969560983; actual: 7.0
predicted: 7.788162220908688; actual: 7.0
predicted: 7.414755952697397; actual: 7.0
predicted: 7.87464910842328; actual: 7.0
predicted: 6.597569597469942; actual: 7.0
predicted: 8.603749512325196; actual: 7.0
predicted: 7.964603133775899; actual: 7.0
predicted: 7.175385484134676; actual: 7.0
predicted: 8.644284200847464; actual: 7.0
predicted: 8.23378043444761; actual: 7.0
predicted: 8.19373854202605; actual: 7.0
predicted: 7.533062615797486; actual: 7.0
predicted: 7.761965406917754; actual: 7.0
predicted: 9.394532603099588; actual: 7.0
predicted: 7.7029911051147995; actual: 7.0
predicted: 7.493559995158485; actual: 7.0
predicted: 7.21283024450401; actual: 7.0
predicted: 7.796151347347944; actual: 7.0
predicted: 8.253533848585441; actual: 7.0
predicted: 6.136780741985997; actual: 7.0
predicted: 7.711224084253828; actual: 7.0
predicted: 7.582698620204011; actual: 7.0
predicted: 7.173480105016519; actual: 7.0
predicted: 7.263384018496182; actual: 7.0
predicted: 8.214867321951111; actual: 7.0
predicted: 7.32144094405784; actual: 7.0
predicted: 7.860654269084321; actual: 7.0
predicted: 8.007003758991395; actual: 7.0
predicted: 7.466101826058678; actual: 7.0
predicted: 6.19635304932183; actual: 7.0
predicted: 7.478895345096033; actual: 7.0
predicted: 7.735288541324995; actual: 7.0
predicted: 7.984052257742392; actual: 7.0
predicted: 6.740733217252276; actual: 7.0
predicted: 10.145516171726936; actual: 8.0
predicted: 8.48425757184804; actual: 8.0
predicted: 8.905641286138032; actual: 8.0
predicted: 8.660756735587178; actual: 8.0
predicted: 8.186589146803412; actual: 8.0
predicted: 10.720185463437128; actual: 8.0
predicted: 9.352609197546885; actual: 8.0
predicted: 8.507865684614526; actual: 8.0
predicted: 9.273713991699832; actual: 8.0
predicted: 7.30744163792492; actual: 8.0
predicted: 7.060672724912845; actual: 8.0
predicted: 9.44386168848869; actual: 8.0
predicted: 7.247290147537851; actual: 8.0
predicted: 9.135121228661998; actual: 8.0
predicted: 9.139370336702155; actual: 8.0
predicted: 9.178280773480592; actual: 8.0
predicted: 10.482392961571124; actual: 8.0
predicted: 8.962929656727304; actual: 8.0
predicted: 9.054313188550006; actual: 8.0
predicted: 8.838547285579073; actual: 8.0
predicted: 7.596635316987008; actual: 8.0
predicted: 8.53826530362174; actual: 8.0
predicted: 7.778183550291955; actual: 8.0
predicted: 8.847406287152271; actual: 8.0
predicted: 8.689943884203558; actual: 8.0
predicted: 7.997933759909222; actual: 8.0
predicted: 9.335881787933713; actual: 8.0
predicted: 7.7921670462862656; actual: 8.0
predicted: 9.301446296635067; actual: 8.0
predicted: 9.809347631413914; actual: 8.0
predicted: 8.299480460615055; actual: 8.0
predicted: 7.528240722128616; actual: 8.0
predicted: 6.938987721609598; actual: 8.0
predicted: 9.435313803004268; actual: 8.0
predicted: 8.37064442009294; actual: 8.0
predicted: 9.885238238874201; actual: 8.0
predicted: 9.776439012965628; actual: 8.0
predicted: 9.150947666488397; actual: 8.0
predicted: 9.271398522463308; actual: 8.0
predicted: 7.877360979338523; actual: 8.0
predicted: 8.747952562081329; actual: 8.0
predicted: 9.47103960315041; actual: 8.0
predicted: 10.015051778364962; actual: 8.0
predicted: 9.47205496293565; actual: 8.0
predicted: 8.621844464625024; actual: 8.0
predicted: 11.128552847509724; actual: 9.0
predicted: 8.03291980789563; actual: 9.0
predicted: 9.11965099845009; actual: 9.0
predicted: 10.535206805157438; actual: 9.0
predicted: 8.604643111048428; actual: 9.0
predicted: 9.01459778543447; actual: 9.0
predicted: 10.336265449757871; actual: 9.0
predicted: 8.539689090915559; actual: 9.0
predicted: 8.96897145536939; actual: 9.0
predicted: 9.760940318569595; actual: 9.0
predicted: 8.963984023375584; actual: 9.0
predicted: 9.602601206694526; actual: 9.0
predicted: 9.075767788789756; actual: 9.0
predicted: 8.371862145516346; actual: 9.0
predicted: 9.28842887106464; actual: 9.0
predicted: 9.862595727600187; actual: 9.0
predicted: 9.540650337866944; actual: 9.0
predicted: 9.857535121172546; actual: 9.0
predicted: 9.443434584256462; actual: 9.0
predicted: 8.969243955825746; actual: 9.0
predicted: 8.641157390002746; actual: 9.0
predicted: 11.297848531211415; actual: 9.0
predicted: 9.362401816045658; actual: 9.0
predicted: 6.859944146308904; actual: 9.0
predicted: 10.047306688763507; actual: 9.0
predicted: 9.035361528806849; actual: 9.0
predicted: 11.263973894264897; actual: 9.0
predicted: 8.485618472226575; actual: 9.0
predicted: 7.8404948303838555; actual: 9.0
predicted: 9.268538108541629; actual: 9.0
predicted: 7.78233891068291; actual: 9.0
predicted: 8.264987118900141; actual: 9.0
predicted: 9.306117656529935; actual: 9.0
predicted: 8.882504403535835; actual: 9.0
predicted: 10.281242622782228; actual: 9.0
predicted: 10.076577478932302; actual: 9.0
predicted: 9.89385081288952; actual: 9.0
predicted: 10.534679932456758; actual: 9.0
predicted: 7.493480569165396; actual: 9.0
predicted: 9.670965013567907; actual: 9.0
predicted: 8.934103484682744; actual: 9.0
predicted: 11.772832709539575; actual: 9.0
predicted: 8.027882851930478; actual: 9.0
predicted: 9.266629954058411; actual: 9.0
predicted: 9.052107659515631; actual: 9.0
predicted: 8.281043786488395; actual: 9.0
predicted: 7.957550489002421; actual: 9.0
predicted: 8.323868837228535; actual: 9.0
predicted: 8.5150374555393; actual: 9.0
predicted: 10.363613614610964; actual: 9.0
predicted: 10.163642902016186; actual: 9.0
predicted: 7.056359492607817; actual: 9.0
predicted: 9.062708465257288; actual: 9.0
predicted: 8.790435793483883; actual: 9.0
predicted: 10.188244150996864; actual: 9.0
predicted: 9.60248288888512; actual: 9.0
predicted: 9.871952864172448; actual: 9.0
predicted: 8.402470649150853; actual: 9.0
predicted: 10.73323129098732; actual: 9.0
predicted: 10.478289809315676; actual: 9.0
predicted: 9.308659643858078; actual: 9.0
predicted: 10.121890147300673; actual: 9.0
predicted: 8.211737873446868; actual: 9.0
predicted: 9.623291841891717; actual: 9.0
predicted: 12.206914715942395; actual: 9.0
predicted: 9.408867788092932; actual: 9.0
predicted: 8.58680221279301; actual: 9.0
predicted: 8.962269213679786; actual: 9.0
predicted: 8.950185016612377; actual: 9.0
