predicted: 9.37756543623835; actual: 10.0
predicted: 11.84741304476178; actual: 10.0
predicted: 9.734151764306365; actual: 10.0
predicted: 15.136239128477412; actual: 10.0
predicted: 8.634974534938184; actual: 10.0
predicted: 9.051753175846205; actual: 10.0
predicted: 11.007999244445939; actual: 10.0
predicted: 6.632844857051774; actual: 10.0
predicted: 11.773179741205837; actual: 10.0
predicted: 11.906526128831397; actual: 10.0
predicted: 11.33734727159991; actual: 10.0
predicted: 11.506276030289037; actual: 10.0
predicted: 6.753047172995476; actual: 10.0
predicted: 10.865490679013963; actual: 10.0
predicted: 10.328744207319067; actual: 10.0
predicted: 10.549376051947439; actual: 10.0
predicted: 8.7501337088819; actual: 10.0
predicted: 11.40428961958516; actual: 10.0
predicted: 12.091363887433682; actual: 10.0
predicted: 9.978114416383928; actual: 10.0
predicted: 10.621633398771749; actual: 10.0
predicted: 12.143310168296178; actual: 10.0
predicted: 11.882408185491176; actual: 10.0
predicted: 9.56285301435985; actual: 10.0
predicted: 10.064033822479384; actual: 10.0
predicted: 11.725924544073912; actual: 10.0
predicted: 11.148460849295256; actual: 10.0
predicted: 9.902096316942238; actual: 10.0
predicted: 11.29662519197116; actual: 10.0
predicted: 11.74666359731073; actual: 10.0
predicted: 13.948320818957026; actual: 10.0
predicted: 13.883571673053934; actual: 10.0
predicted: 11.33807461187499; actual: 10.0
predicted: 8.825516974451197; actual: 10.0
predicted: 10.12689225037309; actual: 10.0
predicted: 9.60927058316489; actual: 10.0
predicted: 12.968423576947236; actual: 10.0
predicted: 13.230695819329528; actual: 10.0
predicted: 11.90555486629335; actual: 10.0
predicted: 9.721499139829056; actual: 10.0
predicted: 7.139708760586139; actual: 10.0
predicted: 11.046716053203745; actual: 10.0
predicted: 8.80896527340322; actual: 10.0
predicted: 11.607228897065681; actual: 10.0
predicted: 11.509193575663277; actual: 10.0
predicted: 11.431732370508467; actual: 10.0
predicted: 9.405667261876715; actual: 10.0
predicted: 11.903470583256329; actual: 10.0
predicted: 10.679854348158305; actual: 10.0
predicted: 9.314079029268742; actual: 10.0
predicted: 11.590316924519753; actual: 10.0
predicted: 9.992409057902133; actual: 10.0
predicted: 9.20786163864734; actual: 10.0
predicted: 6.701483687850251; actual: 10.0
predicted: 11.209779743140832; actual: 10.0
predicted: 9.052018405497687; actual: 10.0
predicted: 9.570957350129184; actual: 11.0
predicted: 11.980015044006535; actual: 11.0
predicted: 7.894981351460919; actual: 11.0
predicted: 10.865521642548224; actual: 11.0
predicted: 11.643194171970924; actual: 11.0
predicted: 9.665767554882752; actual: 11.0
predicted: 10.042727323654622; actual: 11.0
predicted: 11.719769538149443; actual: 11.0
predicted: 9.41142916040155; actual: 11.0
predicted: 13.361451176347206; actual: 11.0
predicted: 10.245781444844193; actual: 11.0
predicted: 9.868312697226779; actual: 11.0
predicted: 14.076590428011459; actual: 11.0
predicted: 10.82832793169121; actual: 11.0
predicted: 11.001267320726653; actual: 11.0
predicted: 8.441659220106981; actual: 11.0
predicted: 11.480086479512355; actual: 11.0
predicted: 10.752068666892193; actual: 11.0
predicted: 8.61182010575735; actual: 11.0
predicted: 11.233101108961597; actual: 11.0
predicted: 11.853780130664255; actual: 11.0
predicted: 11.05478966854969; actual: 11.0
predicted: 9.80861065537554; actual: 11.0
predicted: 10.608183151906813; actual: 11.0
predicted: 11.353489256225297; actual: 11.0
predicted: 7.791463545499184; actual: 11.0
predicted: 11.061373703391764; actual: 11.0
predicted: 11.602197134720253; actual: 11.0
predicted: 9.510763240046476; actual: 11.0
predicted: 7.629384714955502; actual: 11.0
predicted: 10.670819580521833; actual: 11.0
predicted: 8.759052737997015; actual: 11.0
predicted: 13.603651351166784; actual: 11.0
predicted: 10.761176054140494; actual: 11.0
predicted: 11.499592160574549; actual: 11.0
predicted: 10.608816316695055; actual: 11.0
predicted: 10.417722553438592; actual: 11.0
predicted: 11.105311834773628; actual: 11.0
predicted: 12.240532561815998; actual: 11.0
predicted: 11.891908089118026; actual: 11.0
predicted: 11.570716924057834; actual: 11.0
predicted: 11.746384769768628; actual: 11.0
predicted: 11.630117613752097; actual: 11.0
predicted: 10.992015646918022; actual: 11.0
predicted: 9.628101760258282; actual: 11.0
predicted: 11.848290495595764; actual: 11.0
predicted: 9.888184039160354; actual: 11.0
predicted: 9.02622507836649; actual: 11.0
predicted: 9.718360414993453; actual: 11.0
predicted: 10.000720344486265; actual: 11.0
predicted: 12.809474399315924; actual: 11.0
predicted: 12.045681366029685; actual: 11.0
predicted: 10.119301300476675; actual: 12.0
predicted: 13.93945606214243; actual: 12.0
predicted: 9.247572453151834; actual: 12.0
predicted: 9.413076283284063; actual: 12.0
predicted: 14.327514994178127; actual: 12.0
predicted: 12.668709440513512; actual: 12.0
predicted: 11.663986886411127; actual: 12.0
predicted: 13.269941058518777; actual: 12.0
predicted: 7.801059891796574; actual: 12.0
predicted: 13.224382665202143; actual: 12.0
predicted: 9.54298986939323; actual: 12.0
predicted: 11.418025416871712; actual: 12.0
predicted: 11.237999051523898; actual: 12.0
predicted: 11.6698209036239; actual: 12.0
predicted: 11.655284275973797; actual: 12.0
predicted: 10.964700994468245; actual: 12.0
predicted: 14.096758590577952; actual: 12.0
predicted: 11.15122335777427; actual: 12.0
predicted: 12.194674142390177; actual: 13.0
predicted: 11.570835889325604; actual: 13.0
predicted: 11.586591175681173; actual: 13.0
predicted: 12.35030882670768; actual: 13.0
predicted: 11.70108543331924; actual: 13.0
predicted: 11.740273541272659; actual: 13.0
predicted: 12.087108527741721; actual: 13.0
predicted: 10.287455584119238; actual: 13.0
predicted: 12.858721188098915; actual: 13.0
predicted: 11.076681939545736; actual: 13.0
predicted: 12.361990520087481; actual: 13.0
predicted: 11.766948460942311; actual: 13.0
predicted: 16.64995546810615; actual: 13.0
predicted: 11.588772897424695; actual: 13.0
predicted: 14.297073901373004; actual: 13.0
predicted: 10.407290061102042; actual: 13.0
predicted: 14.050444470940132; actual: 13.0
predicted: 11.693985214565268; actual: 13.0
predicted: 10.857311579925065; actual: 13.0
predicted: 6.715609232614753; actual: 13.0
predicted: 11.613470101667323; actual: 13.0
predicted: 9.816290945628861; actual: 13.0
predicted: 12.244060342979685; actual: 13.0
predicted: 11.989409957154347; actual: 13.0
predicted: 9.513895003834769; actual: 13.0
predicted: 8.733959798165113; actual: 13.0
predicted: 11.297583674730891; actual: 14.0
predicted: 11.434468428160919; actual: 14.0
predicted: 16.201835209991913; actual: 14.0
predicted: 14.164816628049946; actual: 14.0
predicted: 11.73984210402751; actual: 14.0
predicted: 11.791702214359328; actual: 14.0
predicted: 11.687150099643391; actual: 14.0
predicted: 25.220487706367575; actual: 14.0
predicted: 10.166923188608298; actual: 14.0
predicted: 12.379013571340044; actual: 14.0
predicted: 9.076481945091393; actual: 14.0
predicted: 11.807713225060303; actual: 14.0
predicted: 11.723811169906668; actual: 15.0
predicted: 10.38393668836068; actual: 15.0
predicted: 14.945381692106606; actual: 15.0
predicted: 11.193678173357421; actual: 15.0
predicted: 14.453753104150627; actual: 15.0
predicted: 8.764514030764214; actual: 15.0
predicted: 8.819897409686625; actual: 15.0
predicted: 10.349338596879898; actual: 15.0
predicted: 13.999236541547836; actual: 15.0
predicted: 10.64742602217812; actual: 15.0
predicted: 10.52750326217463; actual: 15.0
predicted: 13.002036569708949; actual: 16.0
predicted: 11.610744275132028; actual: 16.0
predicted: 9.799027553389445; actual: 16.0
predicted: 8.110792417643832; actual: 16.0
predicted: 11.93772023606835; actual: 16.0
predicted: 12.660274410651967; actual: 16.0
predicted: 10.799887367565484; actual: 16.0
predicted: 13.156503474964351; actual: 17.0
predicted: 9.302185678145653; actual: 17.0
predicted: 11.922051205190442; actual: 17.0
predicted: 12.250782417245917; actual: 17.0
predicted: 9.480201830392852; actual: 17.0
predicted: 12.70851184950278; actual: 17.0
predicted: 11.274695762802091; actual: 17.0
predicted: 15.203193150146125; actual: 18.0
predicted: 16.545522901259808; actual: 18.0
predicted: 10.876754284942496; actual: 18.0
predicted: 12.524811868065877; actual: 18.0
predicted: 12.101418265729667; actual: 18.0
predicted: 12.995573329696121; actual: 19.0
predicted: 12.460930560312866; actual: 19.0
predicted: 17.13100814707132; actual: 20.0
predicted: 11.022770043871562; actual: 20.0
predicted: 12.388660170312779; actual: 21.0
predicted: 22.76532663863041; actual: 21.0
predicted: 12.551944166684276; actual: 21.0
predicted: 18.624225535842385; actual: 22.0
predicted: 15.622755981346256; actual: 24.0
predicted: 12.445409583367292; actual: 29.0
l_rate: 10; n_epoch: 500, n_hidden: [5, 9]
epoch: 0, lrate: 10.000, error: 0.00167069
epoch: 100, lrate: 10.000, error: 0.00011887
epoch: 200, lrate: 10.000, error: 0.00023475
epoch: 300, lrate: 10.000, error: 0.00044910
epoch: 400, lrate: 10.000, error: 0.00047181
epoch: 500, lrate: 10.000, error: 0.00027971
the trained network:
there are a total of 2 hidden layers
there are 8 inputs
there are 5 nodes in the 1st hidden layer
there are 9 nodes in the 2nd hidden layer
there are 1 nodes in the output layer
layer 0: [{'weights': [0.6584738570286075, -7.920487609419433, -4.565382525796733, -3.88773059461856, 8.28396346271685, -0.14425009389613483, 1.9645707654127098, 7.610152740962226, 6.5558110436412145], 'output': 0.05632185406926116, 'delta': -6.420749147763366e-05}, {'weights': [-3.028756126075333, 0.4224107009218828, 1.6148872271918766, 10.11330032455767, 8.801090009524936, -3.7788748945059973, -0.29051582441384016, -3.6716768880724278, 6.0825314483759465], 'output': 0.028680014788272448, 'delta': -5.1589765943950555e-05}, {'weights': [5.698809987064158, 6.364094714000619, 9.47487767577529, 5.390414319371415, -2.203286973313359, -6.56032310245065, 4.024772616700787, 1.9525573431619445, 0.7308187533799788], 'output': 0.9997389961006569, 'delta': -9.51644360747568e-08}, {'weights': [-0.5115118013340889, -2.0696052767937, 3.050876484590526, 14.1938304735911, 27.819259168611396, -34.69910205389486, -6.003461865308796, 3.3469229650039938, -1.026700395835036], 'output': 0.06118116022333851, 'delta': -0.00040483283805086833}, {'weights': [6.719293347184611, -3.6107714589885394, 4.910331070062481, 2.945190184523557, 5.605275467071161, -21.238016503365824, -4.844707107620423, 22.87054044899489, -4.259362663844728], 'output': 0.5717152695973963, 'delta': -0.0002611047120879527}]
node #0: {'weights': [0.6584738570286075, -7.920487609419433, -4.565382525796733, -3.88773059461856, 8.28396346271685, -0.14425009389613483, 1.9645707654127098, 7.610152740962226, 6.5558110436412145], 'output': 0.05632185406926116, 'delta': -6.420749147763366e-05}
node #1: {'weights': [-3.028756126075333, 0.4224107009218828, 1.6148872271918766, 10.11330032455767, 8.801090009524936, -3.7788748945059973, -0.29051582441384016, -3.6716768880724278, 6.0825314483759465], 'output': 0.028680014788272448, 'delta': -5.1589765943950555e-05}
node #2: {'weights': [5.698809987064158, 6.364094714000619, 9.47487767577529, 5.390414319371415, -2.203286973313359, -6.56032310245065, 4.024772616700787, 1.9525573431619445, 0.7308187533799788], 'output': 0.9997389961006569, 'delta': -9.51644360747568e-08}
node #3: {'weights': [-0.5115118013340889, -2.0696052767937, 3.050876484590526, 14.1938304735911, 27.819259168611396, -34.69910205389486, -6.003461865308796, 3.3469229650039938, -1.026700395835036], 'output': 0.06118116022333851, 'delta': -0.00040483283805086833}
node #4: {'weights': [6.719293347184611, -3.6107714589885394, 4.910331070062481, 2.945190184523557, 5.605275467071161, -21.238016503365824, -4.844707107620423, 22.87054044899489, -4.259362663844728], 'output': 0.5717152695973963, 'delta': -0.0002611047120879527}
layer 1: [{'weights': [-0.47661885101680995, -0.2398655227874255, -0.03823666504260844, -2.470288588081458, -0.659963950391545, -3.381425015520914], 'output': 0.018206997874825683, 'delta': 0.0002464694832778913}, {'weights': [2.421854261436779, -4.9348783025615885, -1.718599282484344, -6.127468122787746, 0.4675676082907101, -2.278580222939763], 'output': 0.016083172096163563, 'delta': 0.00018584595517713188}, {'weights': [-0.2466751895056516, -0.4019366387286324, -0.2984627994445346, -3.0081287719549836, -0.450828830292497, -3.200020454552285], 'output': 0.018493357400394476, 'delta': 0.0002598260070302916}, {'weights': [-0.20387571819879083, -0.4292581700917909, -0.33227744937663184, -3.091252212759328, -0.4431793592416774, -3.165262845422434], 'output': 0.018527434593817962, 'delta': 0.000259431124226905}, {'weights': [-3.7806165749817087, -0.9159108548385624, 1.902539703106735, -1.015839724774283, -2.002794958046679, -3.6966648263721913], 'output': 0.03735341790955926, 'delta': 0.0003539669833889458}, {'weights': [-0.23299618318852947, -0.4606561436681285, -0.7625439351976231, -4.555015446414063, 0.1992663620242363, -2.9722311225602804], 'output': 0.01922518603585802, 'delta': 0.0002765016099262022}, {'weights': [0.24169335193574923, -0.5475410662801005, -1.1824897747015533, -7.190329392298912, -0.6161881423660617, -2.631158740217364], 'output': 0.009844463479341894, 'delta': 0.00014246382088649607}, {'weights': [-0.19926997414855757, -0.46994605547829166, -0.5815749017995331, -3.875730200105458, -0.0497873219563659, -3.0260508929244465], 'output': 0.019758321209334274, 'delta': 0.0002769091194384469}, {'weights': [0.5210886580823054, 2.0101137532106303, -11.091721687372889, 6.904641669474378, 9.832750574522043, -9.159215967166093], 'output': 7.396587793411575e-07, 'delta': -6.0027911955366654e-09}]
node #0: {'weights': [-0.47661885101680995, -0.2398655227874255, -0.03823666504260844, -2.470288588081458, -0.659963950391545, -3.381425015520914], 'output': 0.018206997874825683, 'delta': 0.0002464694832778913}
node #1: {'weights': [2.421854261436779, -4.9348783025615885, -1.718599282484344, -6.127468122787746, 0.4675676082907101, -2.278580222939763], 'output': 0.016083172096163563, 'delta': 0.00018584595517713188}
node #2: {'weights': [-0.2466751895056516, -0.4019366387286324, -0.2984627994445346, -3.0081287719549836, -0.450828830292497, -3.200020454552285], 'output': 0.018493357400394476, 'delta': 0.0002598260070302916}
node #3: {'weights': [-0.20387571819879083, -0.4292581700917909, -0.33227744937663184, -3.091252212759328, -0.4431793592416774, -3.165262845422434], 'output': 0.018527434593817962, 'delta': 0.000259431124226905}
node #4: {'weights': [-3.7806165749817087, -0.9159108548385624, 1.902539703106735, -1.015839724774283, -2.002794958046679, -3.6966648263721913], 'output': 0.03735341790955926, 'delta': 0.0003539669833889458}
node #5: {'weights': [-0.23299618318852947, -0.4606561436681285, -0.7625439351976231, -4.555015446414063, 0.1992663620242363, -2.9722311225602804], 'output': 0.01922518603585802, 'delta': 0.0002765016099262022}
node #6: {'weights': [0.24169335193574923, -0.5475410662801005, -1.1824897747015533, -7.190329392298912, -0.6161881423660617, -2.631158740217364], 'output': 0.009844463479341894, 'delta': 0.00014246382088649607}
node #7: {'weights': [-0.19926997414855757, -0.46994605547829166, -0.5815749017995331, -3.875730200105458, -0.0497873219563659, -3.0260508929244465], 'output': 0.019758321209334274, 'delta': 0.0002769091194384469}
node #8: {'weights': [0.5210886580823054, 2.0101137532106303, -11.091721687372889, 6.904641669474378, 9.832750574522043, -9.159215967166093], 'output': 7.396587793411575e-07, 'delta': -6.0027911955366654e-09}
output layer: [{'weights': [-3.6843190297354957, -3.138183565454111, -3.8249364600458797, -3.8122348173843412, -2.6312879174535855, -3.918407344664951, -3.905009606625754, -3.8204114788677583, 2.168174060058735, -0.16263278855853022], 'output': 0.33815322012960564, 'delta': -0.003743070369234599}]
node #0: {'weights': [-3.6843190297354957, -3.138183565454111, -3.8249364600458797, -3.8122348173843412, -2.6312879174535855, -3.918407344664951, -3.905009606625754, -3.8204114788677583, 2.168174060058735, -0.16263278855853022], 'output': 0.33815322012960564, 'delta': -0.003743070369234599}
predicted: 3.2274182223731653; actual: 3.0
predicted: 2.8828022885594287; actual: 3.0
predicted: 6.0517144381568855; actual: 4.0
predicted: 4.014699176701383; actual: 4.0
predicted: 3.061988438200789; actual: 4.0
predicted: 5.556932340675825; actual: 5.0
predicted: 2.8703426043023432; actual: 5.0
predicted: 6.3926771734672245; actual: 5.0
predicted: 4.0796699653074775; actual: 5.0
predicted: 3.273645456633396; actual: 5.0
predicted: 5.207223724776075; actual: 5.0
predicted: 3.3710411367087576; actual: 5.0
predicted: 6.1304301361487425; actual: 5.0
predicted: 5.734579834630643; actual: 5.0
predicted: 6.635743681702094; actual: 6.0
predicted: 6.53561359436248; actual: 6.0
predicted: 6.213596716134022; actual: 6.0
predicted: 8.481024708537543; actual: 6.0
predicted: 8.175090766561787; actual: 6.0
predicted: 9.456024595703683; actual: 6.0
predicted: 7.463283126406433; actual: 6.0
predicted: 6.588688633160614; actual: 6.0
predicted: 6.424554214623602; actual: 6.0
predicted: 6.428136717227457; actual: 6.0
predicted: 6.182317010410508; actual: 6.0
predicted: 6.126071473987356; actual: 6.0
predicted: 6.515405926264914; actual: 6.0
predicted: 6.944959521369236; actual: 6.0
predicted: 6.470597103877516; actual: 6.0
predicted: 5.978743999477578; actual: 6.0
predicted: 6.532748352186769; actual: 6.0
predicted: 6.24340140349322; actual: 6.0
predicted: 8.943308068535144; actual: 7.0
predicted: 6.004997005351683; actual: 7.0
predicted: 8.752103511792505; actual: 7.0
predicted: 7.130786314449025; actual: 7.0
predicted: 6.235948410647169; actual: 7.0
predicted: 7.953589718801857; actual: 7.0
predicted: 6.391003458558283; actual: 7.0
predicted: 6.180553958744595; actual: 7.0
predicted: 6.302443706753746; actual: 7.0
predicted: 8.809446957320954; actual: 7.0
predicted: 6.1994296662430575; actual: 7.0
predicted: 5.080523950165166; actual: 7.0
predicted: 6.8958745109052435; actual: 7.0
predicted: 5.758321451303537; actual: 7.0
predicted: 4.927371692520238; actual: 7.0
predicted: 7.366072405710715; actual: 7.0
predicted: 8.085439509464017; actual: 7.0
predicted: 6.448012223411952; actual: 7.0
predicted: 7.090118575465954; actual: 7.0
predicted: 5.999715702650343; actual: 7.0
predicted: 7.816953668134648; actual: 7.0
predicted: 6.742777461903105; actual: 7.0
predicted: 7.92908745047502; actual: 7.0
predicted: 8.383381688584903; actual: 7.0
predicted: 8.670219294245175; actual: 7.0
predicted: 7.173011159983667; actual: 7.0
predicted: 8.13156736508504; actual: 7.0
predicted: 9.21236834589342; actual: 7.0
predicted: 9.433989965267799; actual: 7.0
predicted: 6.540319741898859; actual: 7.0
predicted: 8.644655159234192; actual: 7.0
predicted: 6.715438902532378; actual: 7.0
predicted: 6.922994683569374; actual: 7.0
predicted: 7.3245768590711275; actual: 7.0
predicted: 5.1513080297883596; actual: 7.0
predicted: 7.038466506559049; actual: 7.0
predicted: 6.44585136340954; actual: 7.0
predicted: 8.966580546783636; actual: 7.0
predicted: 6.260380054176952; actual: 7.0
predicted: 8.571988466940548; actual: 7.0
predicted: 6.524929176178347; actual: 7.0
predicted: 7.156071514882085; actual: 7.0
predicted: 6.949951892969202; actual: 7.0
predicted: 8.950979428927244; actual: 7.0
predicted: 5.437150879632069; actual: 7.0
predicted: 6.75774058486415; actual: 7.0
predicted: 7.7968309066772346; actual: 7.0
predicted: 7.121120025943299; actual: 7.0
predicted: 6.360255900998846; actual: 7.0
predicted: 9.924724824346944; actual: 8.0
predicted: 7.353572773932795; actual: 8.0
predicted: 8.693731339502861; actual: 8.0
predicted: 7.963403519163575; actual: 8.0
predicted: 7.4785517226562215; actual: 8.0
predicted: 9.896105997362453; actual: 8.0
predicted: 8.791072340458182; actual: 8.0
predicted: 8.67352389564692; actual: 8.0
predicted: 8.638403956150963; actual: 8.0
predicted: 6.585876276834146; actual: 8.0
predicted: 6.198218786388983; actual: 8.0
predicted: 9.344584386952468; actual: 8.0
predicted: 6.170295324859186; actual: 8.0
predicted: 8.774071345037436; actual: 8.0
predicted: 9.941649964285675; actual: 8.0
predicted: 8.599350138322277; actual: 8.0
predicted: 9.645121554065668; actual: 8.0
predicted: 9.285721721227555; actual: 8.0
predicted: 8.468805730988347; actual: 8.0
predicted: 8.777280942757155; actual: 8.0
predicted: 6.610686789346542; actual: 8.0
predicted: 8.309404543619781; actual: 8.0
predicted: 6.756464662076963; actual: 8.0
predicted: 8.079096230608654; actual: 8.0
predicted: 7.717460481153643; actual: 8.0
predicted: 6.897032441932033; actual: 8.0
predicted: 8.715736966453097; actual: 8.0
predicted: 7.01509895504768; actual: 8.0
predicted: 9.006634852075587; actual: 8.0
predicted: 8.788824542226385; actual: 8.0
predicted: 9.303571980376496; actual: 8.0
predicted: 6.379197770553005; actual: 8.0
predicted: 6.057490791111453; actual: 8.0
predicted: 9.63975030865395; actual: 8.0
predicted: 8.433067399945642; actual: 8.0
predicted: 9.936642611663908; actual: 8.0
predicted: 9.299320672351643; actual: 8.0
predicted: 8.485331213271234; actual: 8.0
predicted: 8.548285301942702; actual: 8.0
predicted: 8.233001157499; actual: 8.0
predicted: 8.230843974107595; actual: 8.0
predicted: 9.452514206495024; actual: 8.0
predicted: 9.463037303129301; actual: 8.0
predicted: 9.821283496100579; actual: 8.0
predicted: 8.522506928547253; actual: 8.0
predicted: 10.939384429279663; actual: 9.0
predicted: 9.136284665768107; actual: 9.0
predicted: 9.346007840731735; actual: 9.0
predicted: 9.761321206755913; actual: 9.0
predicted: 8.684455302091058; actual: 9.0
predicted: 8.586071630468133; actual: 9.0
predicted: 9.637461881733826; actual: 9.0
predicted: 8.510016525998697; actual: 9.0
predicted: 9.576204002393364; actual: 9.0
predicted: 9.231788123746844; actual: 9.0
predicted: 9.266293131576223; actual: 9.0
predicted: 9.709308321176557; actual: 9.0
predicted: 9.364500065528853; actual: 9.0
predicted: 7.304906980147655; actual: 9.0
predicted: 9.356005297538788; actual: 9.0
predicted: 10.243928641441295; actual: 9.0
predicted: 8.29039169748253; actual: 9.0
predicted: 9.512751128460973; actual: 9.0
predicted: 8.861717460309755; actual: 9.0
predicted: 9.398997091953536; actual: 9.0
predicted: 8.436866241776727; actual: 9.0
predicted: 10.384237897642405; actual: 9.0
predicted: 9.70455406347798; actual: 9.0
predicted: 6.041627300644866; actual: 9.0
predicted: 9.00904696952314; actual: 9.0
predicted: 8.340285183510318; actual: 9.0
predicted: 12.025498618490593; actual: 9.0
predicted: 8.403591435657566; actual: 9.0
predicted: 8.526484720680497; actual: 9.0
predicted: 8.207459559796638; actual: 9.0
predicted: 9.20333090501315; actual: 9.0
predicted: 9.034530354907702; actual: 9.0
predicted: 9.029331965908952; actual: 9.0
predicted: 9.365308266734765; actual: 9.0
predicted: 10.279286630397337; actual: 9.0
predicted: 9.582753946119587; actual: 9.0
predicted: 9.8357515147488; actual: 9.0
predicted: 9.820213860422204; actual: 9.0
predicted: 8.569216305711496; actual: 9.0
predicted: 9.040835825740682; actual: 9.0
predicted: 8.150159478722932; actual: 9.0
predicted: 12.125466640767291; actual: 9.0
predicted: 9.562282896408945; actual: 9.0
predicted: 8.969006183525408; actual: 9.0
predicted: 8.563032373247406; actual: 9.0
predicted: 9.876117234002756; actual: 9.0
predicted: 6.929134512186006; actual: 9.0
predicted: 8.433870724223146; actual: 9.0
predicted: 10.252286915022149; actual: 9.0
predicted: 11.099362024322037; actual: 9.0
predicted: 9.977357543721567; actual: 9.0
predicted: 7.834973505989496; actual: 9.0
predicted: 8.605024108334705; actual: 9.0
predicted: 9.696369261721447; actual: 9.0
predicted: 9.985451531850417; actual: 9.0
predicted: 8.90035746893873; actual: 9.0
predicted: 8.746879942773447; actual: 9.0
predicted: 9.473655472706023; actual: 9.0
predicted: 10.060743844085618; actual: 9.0
predicted: 9.11379407646812; actual: 9.0
predicted: 9.605377942766502; actual: 9.0
predicted: 10.191747229706632; actual: 9.0
predicted: 7.665313967337806; actual: 9.0
predicted: 7.97968272644961; actual: 9.0
predicted: 11.083105091159627; actual: 9.0
predicted: 10.09134299416347; actual: 9.0
predicted: 9.962294672727625; actual: 9.0
predicted: 9.401133062920065; actual: 9.0
predicted: 8.615403535449989; actual: 9.0
predicted: 13.639621749950045; actual: 9.0
predicted: 8.869128249006806; actual: 9.0
predicted: 9.388325334542053; actual: 9.0
predicted: 10.43540271850176; actual: 10.0
predicted: 9.153852444674639; actual: 10.0
predicted: 10.037547775321407; actual: 10.0
predicted: 9.231924644871913; actual: 10.0
predicted: 11.624953347976895; actual: 10.0
predicted: 7.525937361499652; actual: 10.0
predicted: 9.142394074254037; actual: 10.0
predicted: 9.095213103580988; actual: 10.0
predicted: 9.972836673506036; actual: 10.0
predicted: 10.197372199714685; actual: 10.0
predicted: 10.666791944772783; actual: 10.0
predicted: 13.826584476748966; actual: 10.0
predicted: 9.145738727313773; actual: 10.0
predicted: 9.382535611024075; actual: 10.0
predicted: 10.805481009621117; actual: 10.0
predicted: 11.267306737953446; actual: 10.0
predicted: 10.269317616405186; actual: 10.0
predicted: 11.50882748038453; actual: 10.0
predicted: 9.400775688928581; actual: 10.0
predicted: 13.51644896184335; actual: 10.0
predicted: 9.26733632414044; actual: 10.0
predicted: 9.085772451801873; actual: 10.0
predicted: 10.901562759424161; actual: 10.0
predicted: 6.792682492689231; actual: 10.0
predicted: 11.028404750743427; actual: 10.0
predicted: 12.036053887352084; actual: 10.0
predicted: 11.293336834070047; actual: 10.0
predicted: 12.1213947600327; actual: 10.0
predicted: 6.544755256479561; actual: 10.0
predicted: 10.307873410000893; actual: 10.0
predicted: 9.84405361425161; actual: 10.0
predicted: 9.726477415969969; actual: 10.0
predicted: 7.81939702200307; actual: 10.0
predicted: 11.078989109193826; actual: 10.0
predicted: 12.873481704133097; actual: 10.0
predicted: 9.84309188721568; actual: 10.0
predicted: 10.393889812630157; actual: 10.0
predicted: 11.940396810569354; actual: 10.0
predicted: 12.595393187934956; actual: 10.0
predicted: 9.383475053623439; actual: 10.0
predicted: 10.491129219169553; actual: 10.0
predicted: 11.58158530135673; actual: 10.0
predicted: 10.938659981541639; actual: 10.0
predicted: 10.31963535544458; actual: 10.0
predicted: 10.987724727002018; actual: 10.0
predicted: 11.02766119285567; actual: 10.0
predicted: 13.450397266752097; actual: 10.0
predicted: 13.58405548055008; actual: 10.0
predicted: 11.129350835377236; actual: 10.0
predicted: 9.69625754240681; actual: 10.0
predicted: 10.427857651384581; actual: 10.0
predicted: 9.400459512264147; actual: 10.0
predicted: 13.264240395837604; actual: 10.0
predicted: 13.438789172546286; actual: 10.0
predicted: 11.647538350523565; actual: 10.0
predicted: 9.902800845068244; actual: 10.0
predicted: 6.942283307762083; actual: 10.0
predicted: 10.69132181262274; actual: 10.0
predicted: 7.808584482474158; actual: 10.0
predicted: 11.5480167125775; actual: 10.0
predicted: 11.42806158367327; actual: 10.0
predicted: 11.657160510602324; actual: 10.0
predicted: 9.86482969603222; actual: 10.0
predicted: 12.990886293844351; actual: 10.0
predicted: 9.854052819351356; actual: 10.0
predicted: 9.096458128416046; actual: 10.0
predicted: 11.497058382587879; actual: 10.0
predicted: 9.555992825489685; actual: 10.0
predicted: 9.520807994723306; actual: 10.0
predicted: 6.723556342635308; actual: 10.0
predicted: 11.229243110918034; actual: 10.0
predicted: 9.20995623670717; actual: 10.0
predicted: 9.709977778147143; actual: 11.0
predicted: 11.663659498915049; actual: 11.0
predicted: 8.120828725833883; actual: 11.0
predicted: 10.354277965962359; actual: 11.0
predicted: 11.93039319659836; actual: 11.0
predicted: 9.98140516579191; actual: 11.0
predicted: 9.702280246946712; actual: 11.0
predicted: 11.783915168183727; actual: 11.0
predicted: 9.241058935114172; actual: 11.0
predicted: 14.129238243811116; actual: 11.0
predicted: 10.067418760902404; actual: 11.0
predicted: 9.816501480147469; actual: 11.0
predicted: 13.73035108150717; actual: 11.0
predicted: 10.258590485260726; actual: 11.0
predicted: 11.205936967897403; actual: 11.0
predicted: 8.889535460063014; actual: 11.0
predicted: 11.263885702933138; actual: 11.0
predicted: 10.98063850165904; actual: 11.0
predicted: 9.270849795324489; actual: 11.0
predicted: 10.663659428114348; actual: 11.0
predicted: 10.823712958831912; actual: 11.0
predicted: 11.061275879163837; actual: 11.0
predicted: 9.963921173631757; actual: 11.0
predicted: 10.296740445280996; actual: 11.0
