options: {'left_index': True, 'discretize_groups': 3, 'order_results': True, 'rename_cols': {2: 'RI', 3: 'Na', 4: 'Mg', 5: 'Al', 6: 'Si', 7: 'K', 8: 'Ca', 9: 'Ba', 10: 'Fe'}, 'result_col': 11}
          RI     Na    Mg    Al     Si     K     Ca    Ba    Fe  result
Pandas(Index=114, RI=1.5175299999999998, Na=12.57, Mg=3.4700000000000002, Al=1.3799999999999999, Si=73.390000000000001, K=0.59999999999999998, Ca=8.5500000000000007, Ba=0.0, Fe=0.059999999999999998, result=1)
Pandas(Index=76, RI=1.5174700000000001, Na=12.84, Mg=3.5, Al=1.1399999999999999, Si=73.269999999999996, K=0.56000000000000005, Ca=8.5500000000000007, Ba=0.0, Fe=0.0, result=1)
Pandas(Index=42, RI=1.5172099999999999, Na=12.869999999999999, Mg=3.48, Al=1.3300000000000001, Si=73.040000000000006, K=0.56000000000000005, Ca=8.4299999999999997, Ba=0.0, Fe=0.0, result=1)
the 10 nearest are: [1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
guess: 1
actual: 1

point is: Pandas(Index=6, RI=1.5175000000000001, Na=12.82, Mg=3.5499999999999998, Al=1.49, Si=72.75, K=0.54000000000000004, Ca=8.5199999999999996, Ba=0.0, Fe=0.19, result=1)
nearest rows: {4: 0.37054023060930846, 12: 0.31827664460340088, 21: 0.41036607267170594, 42: 0.40211948982858747, 56: 0.38301464841438815, 62: 0.33734357693603689, 92: 0.37469988003734112, 98: 0.40963494980287318, 105: 0.40987817165591978, 111: 0.36769627085408541}
The nearest 10 neighbors are: 
Pandas(Index=12, RI=1.51735, Na=13.02, Mg=3.54, Al=1.6899999999999999, Si=72.730000000000004, K=0.54000000000000004, Ca=8.4399999999999995, Ba=0.0, Fe=0.070000000000000007, result=1)
Pandas(Index=62, RI=1.51667, Na=12.94, Mg=3.6099999999999999, Al=1.26, Si=72.75, K=0.56000000000000005, Ca=8.5999999999999996, Ba=0.0, Fe=0.0, result=2)
Pandas(Index=111, RI=1.51824, Na=12.869999999999999, Mg=3.48, Al=1.29, Si=72.950000000000003, K=0.59999999999999998, Ca=8.4299999999999997, Ba=0.0, Fe=0.0, result=1)
Pandas(Index=4, RI=1.5177499999999999, Na=12.85, Mg=3.48, Al=1.23, Si=72.969999999999999, K=0.60999999999999999, Ca=8.5600000000000005, Ba=0.089999999999999997, Fe=0.22, result=1)
Pandas(Index=92, RI=1.5175100000000001, Na=12.81, Mg=3.5699999999999998, Al=1.3500000000000001, Si=73.019999999999996, K=0.62, Ca=8.5899999999999999, Ba=0.0, Fe=0.0, result=1)
Pandas(Index=56, RI=1.51797, Na=12.74, Mg=3.48, Al=1.3500000000000001, Si=72.959999999999994, K=0.64000000000000001, Ca=8.6799999999999997, Ba=0.0, Fe=0.0, result=1)
Pandas(Index=42, RI=1.5172099999999999, Na=12.869999999999999, Mg=3.48, Al=1.3300000000000001, Si=73.040000000000006, K=0.56000000000000005, Ca=8.4299999999999997, Ba=0.0, Fe=0.0, result=1)
Pandas(Index=98, RI=1.5183899999999999, Na=12.85, Mg=3.6699999999999999, Al=1.24, Si=72.569999999999993, K=0.62, Ca=8.6799999999999997, Ba=0.0, Fe=0.34999999999999998, result=2)
Pandas(Index=105, RI=1.5178399999999999, Na=13.08, Mg=3.4900000000000002, Al=1.28, Si=72.859999999999999, K=0.59999999999999998, Ca=8.4900000000000002, Ba=0.0, Fe=0.0, result=1)
Pandas(Index=21, RI=1.51694, Na=12.859999999999999, Mg=3.5800000000000001, Al=1.3100000000000001, Si=72.609999999999999, K=0.60999999999999999, Ca=8.7899999999999991, Ba=0.0, Fe=0.0, result=3)
the 10 nearest are: [1, 2, 1, 1, 1, 1, 1, 2, 1, 3]
guess: 1
actual: 1

point is: Pandas(Index=7, RI=1.51844, Na=13.25, Mg=3.7599999999999998, Al=1.3200000000000001, Si=72.400000000000006, K=0.57999999999999996, Ca=8.4199999999999999, Ba=0.0, Fe=0.0, result=2)
nearest rows: {16: 0.4146216213609657, 29: 0.43588992371927987, 34: 0.48301222551815465, 35: 0.32893814388118797, 65: 0.23600852209189588, 89: 0.3026559241118485, 95: 0.37497070232219237, 108: 0.25980762190513329, 130: 0.38196892556855633, 138: 0.37269321217322626}
The nearest 10 neighbors are: 
Pandas(Index=65, RI=1.5182899999999999, Na=13.24, Mg=3.8999999999999999, Al=1.4099999999999999, Si=72.329999999999998, K=0.55000000000000004, Ca=8.3100000000000005, Ba=0.0, Fe=0.10000000000000001, result=2)
Pandas(Index=108, RI=1.5184600000000001, Na=13.41, Mg=3.8900000000000001, Al=1.3300000000000001, Si=72.379999999999995, K=0.51000000000000001, Ca=8.2799999999999994, Ba=0.0, Fe=0.0, result=2)
Pandas(Index=89, RI=1.51766, Na=13.210000000000001, Mg=3.6899999999999999, Al=1.29, Si=72.609999999999999, K=0.56999999999999995, Ca=8.2200000000000006, Ba=0.0, Fe=0.0, result=1)
Pandas(Index=35, RI=1.51789, Na=13.19, Mg=3.8999999999999999, Al=1.3, Si=72.329999999999998, K=0.55000000000000004, Ca=8.4399999999999995, Ba=0.0, Fe=0.28000000000000003, result=2)
Pandas(Index=138, RI=1.51892, Na=13.460000000000001, Mg=3.8300000000000001, Al=1.26, Si=72.549999999999997, K=0.56999999999999995, Ca=8.2100000000000009, Ba=0.0, Fe=0.14000000000000001, result=2)
Pandas(Index=95, RI=1.5166999999999999, Na=13.24, Mg=3.5699999999999998, Al=1.3799999999999999, Si=72.700000000000003, K=0.56000000000000005, Ca=8.4399999999999995, Ba=0.0, Fe=0.10000000000000001, result=3)
Pandas(Index=130, RI=1.51793, Na=13.210000000000001, Mg=3.48, Al=1.4099999999999999, Si=72.640000000000001, K=0.58999999999999997, Ca=8.4299999999999997, Ba=0.0, Fe=0.0, result=1)
Pandas(Index=16, RI=1.5217700000000001, Na=13.199999999999999, Mg=3.6800000000000002, Al=1.1499999999999999, Si=72.75, K=0.54000000000000004, Ca=8.5199999999999996, Ba=0.0, Fe=0.0, result=2)
Pandas(Index=29, RI=1.5185999999999999, Na=13.359999999999999, Mg=3.4300000000000002, Al=1.4299999999999999, Si=72.260000000000005, K=0.51000000000000001, Ca=8.5999999999999996, Ba=0.0, Fe=0.0, result=2)
Pandas(Index=34, RI=1.5175399999999999, Na=13.390000000000001, Mg=3.6600000000000001, Al=1.1899999999999999, Si=72.790000000000006, K=0.56999999999999995, Ca=8.2699999999999996, Ba=0.0, Fe=0.11, result=1)
the 10 nearest are: [2, 2, 1, 2, 2, 3, 1, 2, 2, 1]
guess: 2
actual: 2

point is: Pandas(Index=8, RI=1.52664, Na=11.23, Mg=0.0, Al=0.77000000000000002, Si=73.209999999999994, K=0.0, Ca=14.68, Ba=0.0, Fe=0.0, result=2)
nearest rows: {14: 1.8698131663083333, 15: 0.37389913412576903, 54: 2.272928413324975, 74: 3.6222987594205991, 75: 4.5372369936338997, 99: 3.9293675957461662, 115: 4.0846841848544413, 128: 3.4516083569837392, 133: 3.9119974827318069, 136: 3.2866911269694916}
The nearest 10 neighbors are: 
Pandas(Index=15, RI=1.52739, Na=11.02, Mg=0.0, Al=0.75, Si=73.079999999999998, K=0.0, Ca=14.960000000000001, Ba=0.0, Fe=0.0, result=2)
Pandas(Index=14, RI=1.5277700000000001, Na=12.640000000000001, Mg=0.0, Al=0.67000000000000004, Si=72.019999999999996, K=0.059999999999999998, Ca=14.4, Ba=0.0, Fe=0.0, result=2)
Pandas(Index=54, RI=1.52475, Na=11.449999999999999, Mg=0.0, Al=1.8799999999999999, Si=72.189999999999998, K=0.81000000000000005, Ca=13.24, Ba=0.0, Fe=0.34000000000000002, result=2)
Pandas(Index=136, RI=1.5204299999999999, Na=13.380000000000001, Mg=0.0, Al=1.3999999999999999, Si=72.25, K=0.33000000000000002, Ca=12.5, Ba=0.0, Fe=0.0, result=5)
Pandas(Index=128, RI=1.5261400000000001, Na=13.699999999999999, Mg=0.0, Al=1.3600000000000001, Si=71.239999999999995, K=0.19, Ca=13.44, Ba=0.0, Fe=0.10000000000000001, result=2)
Pandas(Index=74, RI=1.51969, Na=12.640000000000001, Mg=0.0, Al=1.6499999999999999, Si=73.75, K=0.38, Ca=11.529999999999999, Ba=0.0, Fe=0.0, result=5)
Pandas(Index=133, RI=1.5217100000000001, Na=11.56, Mg=1.8799999999999999, Al=1.5600000000000001, Si=72.859999999999999, K=0.46999999999999997, Ca=11.41, Ba=0.0, Fe=0.0, result=5)
Pandas(Index=99, RI=1.52119, Na=12.970000000000001, Mg=0.33000000000000002, Al=1.51, Si=73.390000000000001, K=0.13, Ca=11.27, Ba=0.0, Fe=0.28000000000000003, result=5)
Pandas(Index=115, RI=1.5199400000000001, Na=13.27, Mg=0.0, Al=1.76, Si=73.030000000000001, K=0.46999999999999997, Ca=11.32, Ba=0.0, Fe=0.0, result=5)
Pandas(Index=75, RI=1.5222200000000001, Na=14.43, Mg=0.0, Al=1.0, Si=72.670000000000002, K=0.10000000000000001, Ca=11.52, Ba=0.0, Fe=0.080000000000000002, result=2)
the 10 nearest are: [2, 2, 2, 5, 2, 5, 5, 5, 5, 2]
guess: 2
actual: 2

point is: Pandas(Index=9, RI=1.5168999999999999, Na=13.33, Mg=3.54, Al=1.6100000000000001, Si=72.540000000000006, K=0.68000000000000005, Ca=8.1099999999999994, Ba=0.0, Fe=0.0, result=2)
nearest rows: {43: 0.23345241249556689, 70: 0.22627461744526622, 89: 0.41036639433559757, 110: 0.36249138044924356, 119: 0.32496175836550473, 127: 0.32984849385740733, 130: 0.42249385900862391, 135: 0.334963315155552, 140: 0.40595609134486299, 144: 0.19646934239213984}
The nearest 10 neighbors are: 
Pandas(Index=144, RI=1.5164500000000001, Na=13.4, Mg=3.4900000000000002, Al=1.52, Si=72.650000000000006, K=0.67000000000000004, Ca=8.0800000000000001, Ba=0.0, Fe=0.10000000000000001, result=2)
Pandas(Index=70, RI=1.5164500000000001, Na=13.44, Mg=3.6099999999999999, Al=1.54, Si=72.390000000000001, K=0.66000000000000003, Ca=8.0299999999999994, Ba=0.0, Fe=0.0, result=2)
Pandas(Index=43, RI=1.5170700000000001, Na=13.48, Mg=3.48, Al=1.71, Si=72.519999999999996, K=0.62, Ca=7.9900000000000002, Ba=0.0, Fe=0.0, result=2)
Pandas(Index=119, RI=1.5165200000000001, Na=13.56, Mg=3.5699999999999998, Al=1.47, Si=72.450000000000003, K=0.64000000000000001, Ca=7.96, Ba=0.0, Fe=0.0, result=2)
Pandas(Index=127, RI=1.5167299999999999, Na=13.300000000000001, Mg=3.6400000000000001, Al=1.53, Si=72.530000000000001, K=0.65000000000000002, Ca=8.0299999999999994, Ba=0.0, Fe=0.28999999999999998, result=2)
Pandas(Index=135, RI=1.5162500000000001, Na=13.359999999999999, Mg=3.5800000000000001, Al=1.49, Si=72.719999999999999, K=0.45000000000000001, Ca=8.2100000000000009, Ba=0.0, Fe=0.0, result=2)
Pandas(Index=110, RI=1.5168700000000002, Na=13.23, Mg=3.54, Al=1.48, Si=72.840000000000003, K=0.56000000000000005, Ca=8.0999999999999996, Ba=0.0, Fe=0.0, result=2)
Pandas(Index=140, RI=1.51631, Na=13.34, Mg=3.5699999999999998, Al=1.5700000000000001, Si=72.870000000000005, K=0.60999999999999999, Ca=7.8899999999999997, Ba=0.0, Fe=0.0, result=2)
Pandas(Index=89, RI=1.51766, Na=13.210000000000001, Mg=3.6899999999999999, Al=1.29, Si=72.609999999999999, K=0.56999999999999995, Ca=8.2200000000000006, Ba=0.0, Fe=0.0, result=1)
Pandas(Index=130, RI=1.51793, Na=13.210000000000001, Mg=3.48, Al=1.4099999999999999, Si=72.640000000000001, K=0.58999999999999997, Ca=8.4299999999999997, Ba=0.0, Fe=0.0, result=1)
the 10 nearest are: [2, 2, 2, 2, 2, 2, 2, 2, 1, 1]
guess: 2
actual: 2

point is: Pandas(Index=10, RI=1.5217700000000001, Na=13.75, Mg=1.01, Al=1.3600000000000001, Si=72.189999999999998, K=0.33000000000000002, Ca=11.140000000000001, Ba=0.0, Fe=0.0, result=2)
nearest rows: {3: 1.8497045343513652, 10: 2.0237599478199035, 20: 2.0739348495070939, 24: 0.89370155247710847, 50: 1.8319411431866486, 75: 1.4304545440173915, 88: 1.9771952832484707, 99: 1.6335851175864713, 115: 1.4724480802052091, 136: 1.7354543484632483}
The nearest 10 neighbors are: 
Pandas(Index=24, RI=1.5202, Na=13.98, Mg=1.3500000000000001, Al=1.6299999999999999, Si=71.760000000000005, K=0.39000000000000001, Ca=10.56, Ba=0.0, Fe=0.17999999999999999, result=2)
Pandas(Index=75, RI=1.5222200000000001, Na=14.43, Mg=0.0, Al=1.0, Si=72.670000000000002, K=0.10000000000000001, Ca=11.52, Ba=0.0, Fe=0.080000000000000002, result=2)
Pandas(Index=115, RI=1.5199400000000001, Na=13.27, Mg=0.0, Al=1.76, Si=73.030000000000001, K=0.46999999999999997, Ca=11.32, Ba=0.0, Fe=0.0, result=5)
Pandas(Index=99, RI=1.52119, Na=12.970000000000001, Mg=0.33000000000000002, Al=1.51, Si=73.390000000000001, K=0.13, Ca=11.27, Ba=0.0, Fe=0.28000000000000003, result=5)
Pandas(Index=136, RI=1.5204299999999999, Na=13.380000000000001, Mg=0.0, Al=1.3999999999999999, Si=72.25, K=0.33000000000000002, Ca=12.5, Ba=0.0, Fe=0.0, result=5)
Pandas(Index=50, RI=1.51888, Na=14.99, Mg=0.78000000000000003, Al=1.74, Si=72.5, K=0.0, Ca=9.9499999999999993, Ba=0.0, Fe=0.0, result=6)
Pandas(Index=3, RI=1.51915, Na=12.73, Mg=1.8500000000000001, Al=1.8600000000000001, Si=72.689999999999998, K=0.59999999999999998, Ca=10.09, Ba=0.0, Fe=0.0, result=5)
Pandas(Index=88, RI=1.52068, Na=13.550000000000001, Mg=2.0899999999999999, Al=1.6699999999999999, Si=72.180000000000007, K=0.53000000000000003, Ca=9.5700000000000003, Ba=0.27000000000000002, Fe=0.17000000000000001, result=2)
Pandas(Index=10, RI=1.51969, Na=14.56, Mg=0.0, Al=0.56000000000000005, Si=73.480000000000004, K=0.0, Ca=11.220000000000001, Ba=0.0, Fe=0.0, result=6)
Pandas(Index=20, RI=1.5193700000000001, Na=13.789999999999999, Mg=2.4100000000000001, Al=1.1899999999999999, Si=72.760000000000005, K=0.0, Ca=9.7699999999999996, Ba=0.0, Fe=0.0, result=6)
the 10 nearest are: [2, 2, 5, 5, 5, 6, 5, 2, 6, 6]
guess: 5
actual: 2

point is: Pandas(Index=11, RI=1.5159200000000002, Na=12.859999999999999, Mg=3.52, Al=2.1200000000000001, Si=72.659999999999997, K=0.68999999999999995, Ca=7.9699999999999998, Ba=0.0, Fe=0.0, result=2)
nearest rows: {7: 0.66068146666907779, 11: 0.66272166223838014, 12: 0.6812503540549546, 22: 0.65528727753558469, 26: 0.71337243456697119, 28: 0.6322974952504562, 43: 0.76092136420263667, 47: 0.68154286174825718, 79: 0.71833144689620954, 140: 0.76961038980772845}
The nearest 10 neighbors are: 
Pandas(Index=28, RI=1.51627, Na=13.0, Mg=3.5800000000000001, Al=1.54, Si=72.829999999999998, K=0.60999999999999999, Ca=8.0399999999999991, Ba=0.0, Fe=0.0, result=2)
Pandas(Index=22, RI=1.51711, Na=12.890000000000001, Mg=3.6200000000000001, Al=1.5700000000000001, Si=72.959999999999994, K=0.60999999999999999, Ca=8.1099999999999994, Ba=0.0, Fe=0.0, result=2)
Pandas(Index=7, RI=1.5159400000000001, Na=13.09, Mg=3.52, Al=1.55, Si=72.870000000000005, K=0.68000000000000005, Ca=8.0500000000000007, Ba=0.0, Fe=0.089999999999999997, result=2)
Pandas(Index=11, RI=1.51596, Na=12.789999999999999, Mg=3.6099999999999999, Al=1.6200000000000001, Si=72.969999999999999, K=0.64000000000000001, Ca=8.0700000000000003, Ba=0.0, Fe=0.26000000000000001, result=1)
Pandas(Index=12, RI=1.51735, Na=13.02, Mg=3.54, Al=1.6899999999999999, Si=72.730000000000004, K=0.54000000000000004, Ca=8.4399999999999995, Ba=0.0, Fe=0.070000000000000007, result=1)
Pandas(Index=47, RI=1.51674, Na=12.869999999999999, Mg=3.5600000000000001, Al=1.6399999999999999, Si=73.140000000000001, K=0.65000000000000002, Ca=7.9900000000000002, Ba=0.0, Fe=0.0, result=2)
Pandas(Index=26, RI=1.5164, Na=12.550000000000001, Mg=3.48, Al=1.8700000000000001, Si=73.230000000000004, K=0.63, Ca=8.0800000000000001, Ba=0.0, Fe=0.089999999999999997, result=2)
Pandas(Index=79, RI=1.5161799999999999, Na=13.01, Mg=3.5, Al=1.48, Si=72.890000000000001, K=0.59999999999999998, Ca=8.1199999999999992, Ba=0.0, Fe=0.0, result=2)
Pandas(Index=43, RI=1.5170700000000001, Na=13.48, Mg=3.48, Al=1.71, Si=72.519999999999996, K=0.62, Ca=7.9900000000000002, Ba=0.0, Fe=0.0, result=2)
Pandas(Index=140, RI=1.51631, Na=13.34, Mg=3.5699999999999998, Al=1.5700000000000001, Si=72.870000000000005, K=0.60999999999999999, Ca=7.8899999999999997, Ba=0.0, Fe=0.0, result=2)
the 10 nearest are: [2, 2, 2, 1, 1, 2, 2, 2, 2, 2]
guess: 2
actual: 2

point is: Pandas(Index=12, RI=1.5157399999999999, Na=14.859999999999999, Mg=3.6699999999999999, Al=1.74, Si=71.870000000000005, K=0.16, Ca=7.3600000000000003, Ba=0.0, Fe=0.12, result=2)
nearest rows: {43: 1.7282366067468846, 52: 1.6921606033707306, 70: 1.7446204470027269, 81: 1.5170712269369551, 87: 1.3854644829803464, 100: 1.3623148665415039, 116: 1.595995035111319, 117: 1.8755575813341478, 119: 1.6474527636323886, 150: 1.4722443740425692}
The nearest 10 neighbors are: 
Pandas(Index=100, RI=1.51708, Na=13.720000000000001, Mg=3.6800000000000002, Al=1.8100000000000001, Si=72.060000000000002, K=0.64000000000000001, Ca=7.8799999999999999, Ba=0.0, Fe=0.0, result=2)
Pandas(Index=87, RI=1.51918, Na=14.039999999999999, Mg=3.5800000000000001, Al=1.3700000000000001, Si=72.079999999999998, K=0.56000000000000005, Ca=8.3000000000000007, Ba=0.0, Fe=0.0, result=1)
Pandas(Index=150, RI=1.5176100000000001, Na=13.890000000000001, Mg=3.6000000000000001, Al=1.3600000000000001, Si=72.730000000000004, K=0.47999999999999998, Ca=7.8300000000000001, Ba=0.0, Fe=0.0, result=1)
Pandas(Index=81, RI=1.518, Na=13.710000000000001, Mg=3.9300000000000002, Al=1.54, Si=71.810000000000002, K=0.54000000000000004, Ca=8.2100000000000009, Ba=0.0, Fe=0.14999999999999999, result=2)
Pandas(Index=116, RI=1.51613, Na=13.92, Mg=3.52, Al=1.25, Si=72.879999999999995, K=0.37, Ca=7.9400000000000004, Ba=0.0, Fe=0.14000000000000001, result=2)
Pandas(Index=119, RI=1.5165200000000001, Na=13.56, Mg=3.5699999999999998, Al=1.47, Si=72.450000000000003, K=0.64000000000000001, Ca=7.96, Ba=0.0, Fe=0.0, result=2)
Pandas(Index=52, RI=1.5184799999999998, Na=13.640000000000001, Mg=3.8700000000000001, Al=1.27, Si=71.959999999999994, K=0.54000000000000004, Ca=8.3200000000000003, Ba=0.0, Fe=0.32000000000000001, result=2)
Pandas(Index=43, RI=1.5170700000000001, Na=13.48, Mg=3.48, Al=1.71, Si=72.519999999999996, K=0.62, Ca=7.9900000000000002, Ba=0.0, Fe=0.0, result=2)
Pandas(Index=70, RI=1.5164500000000001, Na=13.44, Mg=3.6099999999999999, Al=1.54, Si=72.390000000000001, K=0.66000000000000003, Ca=8.0299999999999994, Ba=0.0, Fe=0.0, result=2)
Pandas(Index=117, RI=1.5197700000000001, Na=13.81, Mg=3.5800000000000001, Al=1.3200000000000001, Si=71.719999999999999, K=0.12, Ca=8.6699999999999999, Ba=0.68999999999999995, Fe=0.0, result=1)
the 10 nearest are: [2, 1, 1, 2, 2, 2, 2, 2, 2, 1]
guess: 2
actual: 2

point is: Pandas(Index=13, RI=1.5165500000000001, Na=12.75, Mg=2.8500000000000001, Al=1.4399999999999999, Si=73.269999999999996, K=0.56999999999999995, Ca=8.7899999999999991, Ba=0.11, Fe=0.22, result=2)
nearest rows: {4: 0.77194652664546493, 36: 0.63442990124993881, 48: 0.70249790917838506, 56: 0.76072466530276328, 63: 0.4785419872905578, 64: 0.72360328640768057, 82: 0.77051931066002122, 84: 0.63663294990127273, 114: 0.72869812707320736, 120: 0.56000000223214152}
The nearest 10 neighbors are: 
Pandas(Index=63, RI=1.5181100000000001, Na=12.960000000000001, Mg=2.96, Al=1.4299999999999999, Si=72.920000000000002, K=0.59999999999999998, Ca=8.7899999999999991, Ba=0.14000000000000001, Fe=0.0, result=2)
Pandas(Index=120, RI=1.5165999999999999, Na=12.99, Mg=3.1800000000000002, Al=1.23, Si=72.969999999999999, K=0.57999999999999996, Ca=8.8100000000000005, Ba=0.0, Fe=0.23999999999999999, result=2)
Pandas(Index=36, RI=1.51769, Na=12.449999999999999, Mg=2.71, Al=1.29, Si=73.700000000000003, K=0.56000000000000005, Ca=9.0600000000000005, Ba=0.0, Fe=0.23999999999999999, result=1)
Pandas(Index=84, RI=1.5177799999999999, Na=13.210000000000001, Mg=2.8100000000000001, Al=1.29, Si=72.980000000000004, K=0.51000000000000001, Ca=9.0199999999999996, Ba=0.0, Fe=0.089999999999999997, result=1)
Pandas(Index=48, RI=1.51837, Na=13.140000000000001, Mg=2.8399999999999999, Al=1.28, Si=72.849999999999994, K=0.55000000000000004, Ca=9.0700000000000003, Ba=0.0, Fe=0.0, result=1)
Pandas(Index=64, RI=1.51786, Na=12.73, Mg=3.4300000000000002, Al=1.1899999999999999, Si=72.950000000000003, K=0.62, Ca=8.7599999999999998, Ba=0.0, Fe=0.29999999999999999, result=1)
Pandas(Index=114, RI=1.5175299999999998, Na=12.57, Mg=3.4700000000000002, Al=1.3799999999999999, Si=73.390000000000001, K=0.59999999999999998, Ca=8.5500000000000007, Ba=0.0, Fe=0.059999999999999998, result=1)
Pandas(Index=56, RI=1.51797, Na=12.74, Mg=3.48, Al=1.3500000000000001, Si=72.959999999999994, K=0.64000000000000001, Ca=8.6799999999999997, Ba=0.0, Fe=0.0, result=1)
Pandas(Index=82, RI=1.5164600000000001, Na=13.039999999999999, Mg=3.3999999999999999, Al=1.26, Si=73.010000000000005, K=0.52000000000000002, Ca=8.5800000000000001, Ba=0.0, Fe=0.0, result=3)
Pandas(Index=4, RI=1.5177499999999999, Na=12.85, Mg=3.48, Al=1.23, Si=72.969999999999999, K=0.60999999999999999, Ca=8.5600000000000005, Ba=0.089999999999999997, Fe=0.22, result=1)
the 10 nearest are: [2, 2, 1, 1, 1, 1, 1, 1, 3, 1]
guess: 1
actual: 2

point is: Pandas(Index=14, RI=1.51841, Na=12.93, Mg=3.7400000000000002, Al=1.1100000000000001, Si=72.280000000000001, K=0.64000000000000001, Ca=8.9600000000000009, Ba=0.0, Fe=0.22, result=2)
nearest rows: {1: 0.56780341888720565, 16: 0.74230134689356442, 21: 0.50754523039823707, 29: 0.76072336371377502, 35: 0.64335081440843833, 62: 0.6669355498097248, 98: 0.45607017047817983, 112: 0.71513807589863299, 124: 0.24979991993593645, 147: 0.77833177251092567}
The nearest 10 neighbors are: 
Pandas(Index=124, RI=1.51841, Na=13.02, Mg=3.6200000000000001, Al=1.0600000000000001, Si=72.340000000000003, K=0.64000000000000001, Ca=9.1300000000000008, Ba=0.0, Fe=0.14999999999999999, result=2)
Pandas(Index=98, RI=1.5183899999999999, Na=12.85, Mg=3.6699999999999999, Al=1.24, Si=72.569999999999993, K=0.62, Ca=8.6799999999999997, Ba=0.0, Fe=0.34999999999999998, result=2)
Pandas(Index=21, RI=1.51694, Na=12.859999999999999, Mg=3.5800000000000001, Al=1.3100000000000001, Si=72.609999999999999, K=0.60999999999999999, Ca=8.7899999999999991, Ba=0.0, Fe=0.0, result=3)
Pandas(Index=1, RI=1.5192600000000001, Na=13.199999999999999, Mg=3.3300000000000001, Al=1.28, Si=72.359999999999999, K=0.59999999999999998, Ca=9.1400000000000006, Ba=0.0, Fe=0.11, result=1)
Pandas(Index=35, RI=1.51789, Na=13.19, Mg=3.8999999999999999, Al=1.3, Si=72.329999999999998, K=0.55000000000000004, Ca=8.4399999999999995, Ba=0.0, Fe=0.28000000000000003, result=2)
Pandas(Index=62, RI=1.51667, Na=12.94, Mg=3.6099999999999999, Al=1.26, Si=72.75, K=0.56000000000000005, Ca=8.5999999999999996, Ba=0.0, Fe=0.0, result=2)
Pandas(Index=112, RI=1.52315, Na=13.44, Mg=3.3399999999999999, Al=1.23, Si=72.379999999999995, K=0.59999999999999998, Ca=8.8300000000000001, Ba=0.0, Fe=0.0, result=7)
Pandas(Index=16, RI=1.5217700000000001, Na=13.199999999999999, Mg=3.6800000000000002, Al=1.1499999999999999, Si=72.75, K=0.54000000000000004, Ca=8.5199999999999996, Ba=0.0, Fe=0.0, result=2)
Pandas(Index=29, RI=1.5185999999999999, Na=13.359999999999999, Mg=3.4300000000000002, Al=1.4299999999999999, Si=72.260000000000005, K=0.51000000000000001, Ca=8.5999999999999996, Ba=0.0, Fe=0.0, result=2)
Pandas(Index=147, RI=1.5189999999999999, Na=13.49, Mg=3.48, Al=1.3500000000000001, Si=71.950000000000003, K=0.55000000000000004, Ca=9.0, Ba=0.0, Fe=0.0, result=1)
the 10 nearest are: [2, 2, 3, 1, 2, 2, 7, 2, 2, 1]
guess: 2
actual: 2

point is: Pandas(Index=15, RI=1.5183200000000001, Na=13.33, Mg=3.3399999999999999, Al=1.54, Si=72.140000000000001, K=0.56000000000000005, Ca=8.9900000000000002, Ba=0.0, Fe=0.0, result=3)
nearest rows: {0: 0.41182573450429283, 1: 0.41134035007521424, 21: 0.77123401403205771, 29: 0.43600467703913637, 61: 0.66611045097641275, 97: 0.30935467282715973, 109: 0.77865286289848423, 112: 0.43934420321656398, 124: 0.7024243789191843, 147: 0.3429292381818721}
The nearest 10 neighbors are: 
Pandas(Index=97, RI=1.51776, Na=13.529999999999999, Mg=3.4100000000000001, Al=1.52, Si=72.040000000000006, K=0.57999999999999996, Ca=8.7899999999999991, Ba=0.0, Fe=0.0, result=3)
Pandas(Index=147, RI=1.5189999999999999, Na=13.49, Mg=3.48, Al=1.3500000000000001, Si=71.950000000000003, K=0.55000000000000004, Ca=9.0, Ba=0.0, Fe=0.0, result=1)
Pandas(Index=1, RI=1.5192600000000001, Na=13.199999999999999, Mg=3.3300000000000001, Al=1.28, Si=72.359999999999999, K=0.59999999999999998, Ca=9.1400000000000006, Ba=0.0, Fe=0.11, result=1)
Pandas(Index=0, RI=1.51898, Na=13.58, Mg=3.3500000000000001, Al=1.23, Si=72.079999999999998, K=0.58999999999999997, Ca=8.9100000000000001, Ba=0.0, Fe=0.0, result=1)
Pandas(Index=29, RI=1.5185999999999999, Na=13.359999999999999, Mg=3.4300000000000002, Al=1.4299999999999999, Si=72.260000000000005, K=0.51000000000000001, Ca=8.5999999999999996, Ba=0.0, Fe=0.0, result=2)
Pandas(Index=112, RI=1.52315, Na=13.44, Mg=3.3399999999999999, Al=1.23, Si=72.379999999999995, K=0.59999999999999998, Ca=8.8300000000000001, Ba=0.0, Fe=0.0, result=7)
Pandas(Index=61, RI=1.5165500000000001, Na=13.41, Mg=3.3900000000000001, Al=1.28, Si=72.640000000000001, K=0.52000000000000002, Ca=8.6500000000000004, Ba=0.0, Fe=0.0, result=3)
Pandas(Index=124, RI=1.51841, Na=13.02, Mg=3.6200000000000001, Al=1.0600000000000001, Si=72.340000000000003, K=0.64000000000000001, Ca=9.1300000000000008, Ba=0.0, Fe=0.14999999999999999, result=2)
