options: {'left_index': True, 'order_results': True, 'normalize_cols': {2: 'RI', 3: 'Na', 4: 'Mg', 5: 'Al', 6: 'Si', 7: 'K', 8: 'Ca', 9: 'Ba', 10: 'Fe'}, 'result_col': 11}
           RI        Na        Mg        Al        Si         K        Ca        Ba        Fe  result
Possible result classes: [3, 1, 2, 5, 7, 6]
instance confidence[0] = [2.113282403643968e-70, 5.68851535111763e-23, 0.00012687667351147594, 3.246194053191767e-35, 1.2431055955344884e-27, 1.093860459132421e-24]
prediction: 2
instance confidence[1] = [1.137000365637298e-57, 4.773544494095416e-19, 0.8465582874288301, 2.759446599852689e-32, 4.691436800724027e-27, 6.845780517839889e-19]
prediction: 2
instance confidence[2] = [8.589781741699139e-72, 7.932315888694158e-31, 1.5223534596836275e-05, 2.502243319952206e-28, 4.3281927475785425e-23, 5.337784868033028e-21]
prediction: 2
instance confidence[3] = [1.0669843287818785e-71, 1.0463916154348586e-30, 3.9307988326675296e-08, 6.446190861301038e-31, 1.6978578310830886e-22, 3.4701808871312404e-20]
prediction: 2
instance confidence[4] = [5.757604497828768e-60, 3.7299341768300026e-31, 0.9999998079548931, 6.916863319896324e-26, 2.6434696695653345e-23, 8.544507376956085e-21]
prediction: 2
instance confidence[5] = [3.227994393117237e-64, 6.506950748500404e-29, 0.99841698170826, 1.7773630540674905e-27, 3.9875874278553715e-24, 3.423946795960262e-21]
prediction: 2
instance confidence[6] = [3.632457213225711e-61, 1.7371896152128326e-29, 0.9999783536034154, 8.95748404435784e-27, 5.0234302029970895e-24, 3.938021530965159e-21]
prediction: 2
instance confidence[7] = [8.773803174494132e-71, 4.6091897957300925e-30, 4.7528988522282164e-06, 3.47829582184167e-29, 1.4221602353326277e-23, 5.19787698561592e-22]
prediction: 2
instance confidence[8] = [2.4083777574923837e-61, 2.1864583998451461e-41, 1.1459338059095964e-09, 2.187347880585809e-09, 4.256003573489042e-12, 0.0011076542989232555]
prediction: 6
instance confidence[9] = [2.4539264159421703e-71, 2.249432915148252e-34, 3.966613946142829e-07, 7.874257637506975e-27, 2.429854179151555e-21, 3.622651314701387e-21]
prediction: 2
instance confidence[10] = [5.516973532368745e-63, 1.6951159310111375e-44, 1.4174729139084284e-16, 3.162699320365888e-14, 1.467400578150393e-10, 2.128693584538073e-06]
prediction: 6
instance confidence[11] = [1.8952836994237e-72, 8.151795972225253e-38, 5.50147927370456e-05, 1.9836963328014303e-24, 1.241375212732355e-20, 1.532486026593893e-22]
prediction: 2
instance confidence[12] = [2.583524956173497e-65, 1.462393751794141e-35, 4.4204662854634643e-07, 2.2741993714904937e-29, 4.1653379481703126e-20, 2.4456999898242523e-19]
prediction: 2
instance confidence[13] = [1.1739445564317282e-58, 1.4933266137429582e-33, 0.9994850387302951, 2.857718386733829e-23, 5.446826881271914e-20, 3.182958080038191e-17]
prediction: 2
instance confidence[14] = [1.322507582257675e-57, 3.710044354158642e-24, 0.9999995826201943, 1.91120391188308e-28, 1.0179501172855652e-26, 2.187499283869684e-21]
prediction: 2
instance confidence[15] = [3.3404116613790586e-69, 1.400685005309906e-33, 2.559807100704107e-07, 1.050374003153702e-25, 2.3597709797277463e-21, 6.774070867938965e-20]
prediction: 2
instance confidence[16] = [1.2233985476641515e-61, 1.4185449251813143e-32, 0.9960408950833565, 4.0897524854315877e-25, 2.373644072169951e-22, 1.5032456221573785e-20]
prediction: 2
instance confidence[17] = [7.485523603464355e-60, 1.20210295751122e-49, 3.645223603806781e-18, 2.8891611505141364e-07, 4.3810820096112585e-06, 0.1099039128040453]
prediction: 6
instance confidence[18] = [5.352922083977915e-77, 1.812517376488384e-53, 1.7026880000959171e-19, 2.5347021363257006e-22, 4.2215094682468476e-08, 9.244345293154618e-10]
prediction: 7
instance confidence[19] = [6.380627539219497e-64, 3.730387439703642e-63, 7.946057228815195e-29, 8.375964335787145e-10, 0.9999995935118471, 0.9018077552473889]
prediction: 7
instance confidence[20] = [4.562568622827842e-53, 1.9577293174110376e-55, 1.490904011469593e-30, 1.9010268301083899e-10, 0.9999999999538924, 0.9817296102601385]
prediction: 7
instance confidence[21] = [1.090045124857887e-64, 2.4863286688206926e-46, 6.984816747865989e-18, 1.2276046618596654e-19, 2.2829282279420105e-06, 1.7556314133536054e-10]
prediction: 7
pred: 2; actual: 1
pred: 2; actual: 1
pred: 2; actual: 1
pred: 2; actual: 1
pred: 2; actual: 1
pred: 2; actual: 1
pred: 2; actual: 1
pred: 2; actual: 2
pred: 6; actual: 2
pred: 2; actual: 2
pred: 6; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 3
pred: 2; actual: 3
pred: 6; actual: 5
pred: 7; actual: 6
pred: 7; actual: 7
pred: 7; actual: 7
pred: 7; actual: 7
classification loss: 13
The hyperparameters for cross 3 are:
Learning Rate: 1
Number of Iterations: 250
3 final test pred: 
[0.03365279 0.0137886  0.08963515 0.06871711 0.07987509 0.04970998
 0.08680132 0.06709373 0.08113649 0.00205039 0.00257127 0.02045943
 0.05843047 0.18496489 0.04374234 0.06588191 0.08027688 0.10234554
 0.11734145 0.08814399 0.07603881 0.0544369  0.12739177 0.1330879
 0.00275594 0.07555433 0.00385859 0.16472281 0.08907625 0.21687019
 0.04877239 0.02040331 0.07561359 0.00330966 0.02720849 0.13828667
 0.06495361 0.09065031]
1 final test pred: 
[2.02258448e-01 2.27143610e-01 5.23750497e-01 3.07618063e-01
 5.54749531e-01 1.00931347e-01 3.73196403e-01 3.63736791e-01
 9.19322082e-02 6.11741764e-04 5.91882525e-04 8.14258973e-02
 4.05483622e-01 7.47816277e-01 5.83401112e-02 4.87160574e-01
 2.08348349e-01 4.01496180e-01 4.04982410e-01 3.78091811e-01
 5.35112151e-01 2.70279366e-01 1.90490082e-01 6.55007871e-01
 1.00995313e-03 2.31296590e-01 3.06847384e-03 6.72215079e-01
 3.77916821e-01 7.23106659e-01 2.32423760e-01 8.85022211e-03
 5.61435891e-01 1.50334186e-03 7.03095257e-02 6.28132092e-01
 1.92162211e-01 4.21299070e-01]
2 final test pred: 
[0.45365928 0.69410983 0.42634158 0.32899807 0.39552831 0.41012063
 0.57529821 0.40085812 0.10830784 0.27774224 0.16947302 0.67501102
 0.43398757 0.24907491 0.2530734  0.47375248 0.45284528 0.49531067
 0.26024334 0.33551323 0.404113   0.4520142  0.65661083 0.37636609
 0.1006454  0.64834366 0.2071652  0.53760119 0.29359041 0.21410947
 0.49615649 0.85750421 0.44902509 0.10556169 0.24090768 0.32069009
 0.61122149 0.50993881]
5 final test pred: 
[0.0519234  0.22289881 0.01820293 0.01383861 0.01529071 0.03504826
 0.01852115 0.02142505 0.02360801 0.27281685 0.30109084 0.3339384
 0.02166501 0.01288168 0.04800375 0.02237916 0.02469317 0.01223716
 0.01410455 0.0158426  0.01767871 0.0328968  0.00822855 0.01127742
 0.14346071 0.01633104 0.26824651 0.00679332 0.01467633 0.00484923
 0.03744322 0.09625325 0.01779878 0.15151334 0.03450565 0.00913085
 0.01103756 0.01362334]
7 final test pred: 
[0.03293248 0.0171776  0.01126086 0.030558   0.01497247 0.0187643
 0.00920475 0.02254684 0.50412759 0.74253559 0.88979391 0.00332976
 0.02314922 0.00393199 0.07921918 0.01499356 0.01384377 0.00804809
 0.01847144 0.01730964 0.01392489 0.02483716 0.00379656 0.00875018
 0.86987675 0.00977131 0.3535503  0.00319836 0.01780953 0.00659188
 0.02603809 0.01579189 0.01400339 0.83420708 0.08412177 0.01124125
 0.01392707 0.010714  ]
6 final test pred: 
[0.01306152 0.01039557 0.01260961 0.01777949 0.01471727 0.04491787
 0.01159422 0.01300765 0.01027514 0.06135464 0.03877228 0.08025802
 0.01167563 0.05037575 0.02313263 0.01081477 0.0174815  0.02158895
 0.02531846 0.01756388 0.01478313 0.01109065 0.01561362 0.01385714
 0.10820673 0.01168918 0.10839656 0.02189146 0.02122371 0.03970692
 0.00863289 0.01852431 0.01213754 0.10086083 0.04846266 0.01748232
 0.01464035 0.01497751]


Test Set:
Possible result classes: [3, 1, 2, 5, 7, 6]
instance confidence[0] = [0.03365279377467742, 0.20225844815862593, 0.453659282770203, 0.051923404099766604, 0.0329324837678808, 0.013061519103433802]
prediction: 2
instance confidence[1] = [0.013788603535263436, 0.22714361041874123, 0.6941098283416798, 0.22289881323169686, 0.017177600500525872, 0.010395570900855161]
prediction: 2
instance confidence[2] = [0.08963514795208923, 0.523750496988538, 0.4263415773916779, 0.018202926531130464, 0.011260864370443623, 0.012609609636731672]
prediction: 1
instance confidence[3] = [0.06871710987256026, 0.3076180628800885, 0.32899806976890694, 0.01383861324878894, 0.030558000399407998, 0.01777949387834737]
prediction: 2
instance confidence[4] = [0.07987509292080809, 0.5547495307051938, 0.39552831256055704, 0.015290706708208984, 0.014972471341674615, 0.014717270387656417]
prediction: 1
instance confidence[5] = [0.04970997995879992, 0.10093134731324674, 0.41012062772285107, 0.035048260902863414, 0.018764304454568764, 0.044917870499765526]
prediction: 2
instance confidence[6] = [0.08680132324786154, 0.3731964034346762, 0.5752982115063149, 0.01852115332224992, 0.009204748360004475, 0.0115942198917327]
prediction: 2
instance confidence[7] = [0.06709373022067834, 0.36373679074088006, 0.40085811733500776, 0.02142505448340535, 0.0225468353849614, 0.013007654486123349]
prediction: 2
instance confidence[8] = [0.08113648582647558, 0.09193220815479491, 0.10830783821981178, 0.023608014735410583, 0.5041275918084338, 0.01027514353591614]
prediction: 7
instance confidence[9] = [0.0020503886902841543, 0.0006117417637588417, 0.27774223857480734, 0.2728168461170504, 0.7425355888079159, 0.06135463740661991]
prediction: 7
instance confidence[10] = [0.002571273688656899, 0.0005918825253903946, 0.16947302243069515, 0.30109084498880695, 0.8897939120241025, 0.03877227580655701]
prediction: 7
instance confidence[11] = [0.020459434367450333, 0.08142589729857155, 0.6750110179768354, 0.33393840330333086, 0.003329763719932386, 0.08025802164640036]
prediction: 2
instance confidence[12] = [0.058430468770485064, 0.4054836220056888, 0.43398756982469294, 0.02166501479721727, 0.02314921706634522, 0.01167562850527116]
prediction: 2
instance confidence[13] = [0.18496488927184995, 0.7478162767497295, 0.24907490746632927, 0.012881681214850647, 0.003931990081802929, 0.050375748423966964]
prediction: 1
instance confidence[14] = [0.04374234249922409, 0.058340111183301735, 0.2530733961225399, 0.04800375151926989, 0.07921918090203925, 0.023132632498595]
prediction: 2
instance confidence[15] = [0.06588191244931764, 0.4871605742318347, 0.4737524796395873, 0.02237915694476766, 0.014993564415595705, 0.010814765078920811]
prediction: 1
instance confidence[16] = [0.08027688206351953, 0.20834834878016348, 0.4528452781737207, 0.024693169418354415, 0.01384377348053963, 0.01748149628817775]
prediction: 2
instance confidence[17] = [0.10234554444084584, 0.40149618002175685, 0.49531067219277397, 0.012237158496477303, 0.008048087884745267, 0.021588954659462863]
prediction: 2
instance confidence[18] = [0.11734144729357139, 0.4049824100146568, 0.2602433396145427, 0.014104550541028063, 0.018471436604232266, 0.025318458563685177]
prediction: 1
instance confidence[19] = [0.08814398866725534, 0.37809181106768497, 0.33551323017800894, 0.015842597198653535, 0.017309635702570346, 0.017563877608412694]
prediction: 1
instance confidence[20] = [0.07603881486256403, 0.5351121509485322, 0.4041130024432837, 0.01767870741975498, 0.013924890743852072, 0.01478312921843568]
prediction: 1
instance confidence[21] = [0.054436903071289594, 0.27027936557790033, 0.45201420183212615, 0.03289680224942889, 0.02483716402269094, 0.011090648793940614]
prediction: 2
instance confidence[22] = [0.12739176730044657, 0.19049008198994644, 0.6566108278033397, 0.008228545146965971, 0.0037965634207610646, 0.015613624399465256]
prediction: 2
instance confidence[23] = [0.1330879043818897, 0.6550078711361528, 0.3763660868440319, 0.011277417179181846, 0.008750177994343638, 0.013857136032711385]
prediction: 1
instance confidence[24] = [0.0027559405678950887, 0.0010099531274012123, 0.10064540219933987, 0.14346070631303423, 0.869876748270981, 0.10820673472110877]
prediction: 7
instance confidence[25] = [0.07555433443256061, 0.2312965903277458, 0.6483436569934998, 0.016331036466443086, 0.009771313864646759, 0.01168917973584198]
prediction: 2
instance confidence[26] = [0.003858589167255512, 0.0030684738390956696, 0.20716520357868431, 0.26824651142470246, 0.353550296672955, 0.1083965644625637]
prediction: 7
instance confidence[27] = [0.16472280869334324, 0.6722150788651711, 0.5376011915299033, 0.006793319252826992, 0.0031983556113329074, 0.021891462368985308]
prediction: 1
instance confidence[28] = [0.08907625173393992, 0.37791682139826427, 0.2935904066090857, 0.014676334191905348, 0.017809525513743384, 0.021223711446867508]
prediction: 1
instance confidence[29] = [0.21687018932747076, 0.7231066591740858, 0.21410947435702282, 0.00484923323404925, 0.006591881729421065, 0.03970691888307768]
prediction: 1
instance confidence[30] = [0.048772388652844716, 0.2324237596470424, 0.4961564859141858, 0.037443219805367876, 0.026038093923775842, 0.008632890214475856]
prediction: 2
instance confidence[31] = [0.02040331177781403, 0.008850222109434923, 0.8575042072590369, 0.09625324800314793, 0.01579189191773638, 0.01852430709256967]
prediction: 2
instance confidence[32] = [0.0756135902334348, 0.561435891262374, 0.4490250870871237, 0.017798776918633675, 0.014003385624188847, 0.012137542214271883]
prediction: 1
instance confidence[33] = [0.0033096554475351473, 0.001503341864147277, 0.10556168502611848, 0.15151333763570785, 0.8342070837783521, 0.10086082672577512]
prediction: 7
instance confidence[34] = [0.027208485946009636, 0.07030952570918536, 0.24090767685983194, 0.034505653449844416, 0.08412176636735536, 0.04846266370621206]
prediction: 2
instance confidence[35] = [0.13828666927988242, 0.6281320919066223, 0.32069008962717505, 0.00913085176029086, 0.011241253280094276, 0.017482321490072002]
prediction: 1
instance confidence[36] = [0.06495360900010756, 0.19216221144934814, 0.6112214932145806, 0.011037555715006824, 0.013927065809321763, 0.014640353693171905]
prediction: 2
instance confidence[37] = [0.09065031219545461, 0.4212990702208721, 0.5099388111153527, 0.013623335979988946, 0.010714000893634439, 0.014977510782098302]
prediction: 2
pred: 2; actual: 2
pred: 2; actual: 5
pred: 1; actual: 1
pred: 2; actual: 1
pred: 1; actual: 1
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 7; actual: 7
pred: 7; actual: 7
pred: 7; actual: 7
pred: 2; actual: 2
pred: 2; actual: 2
pred: 1; actual: 2
pred: 2; actual: 2
pred: 1; actual: 1
pred: 2; actual: 3
pred: 2; actual: 1
pred: 1; actual: 1
pred: 1; actual: 3
pred: 1; actual: 1
pred: 2; actual: 2
pred: 2; actual: 1
pred: 1; actual: 2
pred: 7; actual: 7
pred: 2; actual: 2
pred: 7; actual: 6
pred: 1; actual: 1
pred: 1; actual: 3
pred: 1; actual: 1
pred: 2; actual: 2
pred: 2; actual: 5
pred: 1; actual: 1
pred: 7; actual: 7
pred: 2; actual: 6
pred: 1; actual: 2
pred: 2; actual: 2
pred: 2; actual: 1
classification loss: 14
3 final test pred: 
[0.14659586 0.1837203  0.14560292 0.14323319 0.18950832 0.17170866
 0.18229632 0.14808646 0.16227029 0.14782729 0.16136694 0.14710898
 0.16479173 0.19105749 0.19270651 0.1514156  0.18060286 0.16892121
 0.13040179 0.1642179  0.20145879 0.1645037 ]
1 final test pred: 
[0.41129873 0.42889683 0.3884735  0.38707371 0.41388978 0.40814656
 0.41094036 0.39118991 0.31968116 0.38001865 0.32636232 0.37154908
 0.389286   0.39909127 0.42836048 0.37732578 0.40024919 0.30382815
 0.32381646 0.2850238  0.30212049 0.33622619]
2 final test pred: 
[0.37924996 0.40528511 0.37081463 0.3675435  0.40418322 0.39358179
 0.40041376 0.37241386 0.36966103 0.36778647 0.35833024 0.36747694
 0.37594963 0.39890402 0.4108995  0.37050491 0.3948296  0.35694467
 0.3316804  0.32997392 0.34474101 0.35293951]
5 final test pred: 
[0.10781996 0.14242348 0.11777295 0.1127838  0.16115141 0.14179319
 0.15240793 0.11797503 0.16997959 0.12159863 0.15786001 0.12491971
 0.13332756 0.16871244 0.15684813 0.12606588 0.15357702 0.18042456
 0.11936044 0.17728988 0.21664086 0.15483858]
7 final test pred: 
[0.12742163 0.15624735 0.14415046 0.14232022 0.17895093 0.16132448
 0.17072782 0.14402195 0.22031378 0.15243796 0.21654433 0.15703891
 0.16792255 0.19470693 0.16734118 0.15685281 0.17672383 0.25225483
 0.18488473 0.29471314 0.35217914 0.228383  ]
6 final test pred: 
[0.10909636 0.1458984  0.11415705 0.11175172 0.1536304  0.1369245
 0.146535   0.11480974 0.15783733 0.11629424 0.14830924 0.11641066
 0.1304102  0.16053502 0.15344921 0.12090523 0.14617931 0.16555921
 0.11278616 0.16208751 0.20276782 0.14643215]


Test Set:
Possible result classes: [3, 1, 2, 5, 7, 6]
instance confidence[0] = [0.14659586495385152, 0.41129872909743426, 0.37924995953195423, 0.10781996113555774, 0.12742162668215942, 0.10909635763497141]
prediction: 1
instance confidence[1] = [0.18372030495116348, 0.4288968266428068, 0.4052851130086852, 0.14242348097736024, 0.15624734951262012, 0.14589840153792893]
prediction: 1
instance confidence[2] = [0.1456029177885706, 0.38847350266034675, 0.3708146301929529, 0.1177729542843984, 0.14415046278455804, 0.11415704719770066]
prediction: 1
instance confidence[3] = [0.1432331885311195, 0.3870737096185792, 0.36754350404514025, 0.11278379747570881, 0.14232022256310298, 0.11175172297923892]
prediction: 1
instance confidence[4] = [0.18950831528327672, 0.41388978348082056, 0.40418322211806, 0.1611514071466184, 0.1789509272738112, 0.15363039799101408]
prediction: 1
instance confidence[5] = [0.17170865677006397, 0.4081465620902629, 0.39358178746601086, 0.1417931913141507, 0.16132448354972692, 0.13692450189883762]
prediction: 1
instance confidence[6] = [0.18229632232926446, 0.4109403564096387, 0.4004137590332272, 0.152407927882458, 0.17072782032421044, 0.14653499986322258]
prediction: 1
instance confidence[7] = [0.14808645871674603, 0.3911899073066691, 0.37241385985829933, 0.11797502679976758, 0.14402195217018388, 0.11480974150952784]
prediction: 1
instance confidence[8] = [0.16227029232886664, 0.319681162832891, 0.36966102880962554, 0.16997958535666632, 0.2203137843207981, 0.15783733171949427]
prediction: 2
instance confidence[9] = [0.1478272938760786, 0.38001865079799496, 0.3677864674048345, 0.12159863047131952, 0.15243796368977588, 0.11629424446431623]
prediction: 1
instance confidence[10] = [0.16136693981183634, 0.3263623160249891, 0.35833024305845285, 0.15786001116340934, 0.21654433452752572, 0.1483092371470203]
prediction: 2
instance confidence[11] = [0.14710898060106184, 0.37154908301615575, 0.3674769363365302, 0.12491970634978253, 0.15703891418585533, 0.11641066416960867]
prediction: 1
instance confidence[12] = [0.16479172775928122, 0.3892860007542312, 0.3759496278031266, 0.13332756415736383, 0.16792254887279054, 0.13041019767227863]
prediction: 1
instance confidence[13] = [0.19105749054526672, 0.3990912677183311, 0.39890401857381774, 0.16871243954116152, 0.19470692780357346, 0.16053501887127214]
prediction: 1
instance confidence[14] = [0.19270650549402255, 0.428360484029331, 0.41089949797890035, 0.1568481318001773, 0.16734117517031882, 0.15344920993358332]
prediction: 1
instance confidence[15] = [0.15141559652785969, 0.3773257849271479, 0.3705049065745737, 0.12606587544663397, 0.15685281428517966, 0.12090523441950153]
prediction: 1
instance confidence[16] = [0.18060285963445788, 0.40024918798438197, 0.3948296014655027, 0.15357702145544444, 0.17672383472564104, 0.14617930839068297]
prediction: 1
instance confidence[17] = [0.16892121428919862, 0.303828149269701, 0.35694466700294103, 0.18042456469244822, 0.25225483347600086, 0.16555920535948537]
prediction: 2
instance confidence[18] = [0.13040179302449248, 0.3238164635135059, 0.3316803953883266, 0.11936043949064126, 0.184884727068229, 0.11278616050744925]
prediction: 2
instance confidence[19] = [0.1642179005586834, 0.28502379594397176, 0.32997392133483605, 0.17728988035810614, 0.29471314113268443, 0.16208751394576734]
prediction: 2
instance confidence[20] = [0.20145878645405027, 0.3021204896491886, 0.3447410147065825, 0.21664085743786105, 0.35217914363136205, 0.20276781772006136]
prediction: 7
instance confidence[21] = [0.16450369543007756, 0.3362261905532158, 0.35293950942738317, 0.1548385790545808, 0.22838300094156513, 0.14643215275437704]
prediction: 2
pred: 1; actual: 1
pred: 1; actual: 1
pred: 1; actual: 1
pred: 1; actual: 1
pred: 1; actual: 1
pred: 1; actual: 1
pred: 1; actual: 1
pred: 1; actual: 2
pred: 2; actual: 2
pred: 1; actual: 2
pred: 2; actual: 2
pred: 1; actual: 2
pred: 1; actual: 2
pred: 1; actual: 2
pred: 1; actual: 2
pred: 1; actual: 3
pred: 1; actual: 3
pred: 2; actual: 5
pred: 2; actual: 6
pred: 2; actual: 7
pred: 7; actual: 7
pred: 2; actual: 7
classification loss: 12
3 final test pred: 
[0.25162422 0.2849158  0.25261867 0.25016743 0.29128784 0.27595129
 0.28506637 0.25449458 0.27467656 0.25487977 0.27178591 0.25478047
 0.26977937 0.29375287 0.29280365 0.25848458 0.28399496 0.28074086
 0.24168115 0.27723047 0.30887081 0.27378633]
1 final test pred: 
[0.42920122 0.44197672 0.41989696 0.41887167 0.43700527 0.43208778
 0.43475624 0.42134247 0.39384941 0.41672992 0.39624572 0.41321522
 0.42312471 0.43118419 0.44313296 0.41618417 0.430114   0.38750824
 0.39021934 0.37813596 0.39069365 0.40088891]
2 final test pred: 
[0.41466607 0.43128476 0.41168078 0.4098322  0.43215351 0.42518161
 0.42953958 0.41257394 0.41637319 0.41079724 0.41054729 0.41076646
 0.4166942  0.4305699  0.4349582  0.41263038 0.42708421 0.41185224
 0.39373091 0.39955908 0.41083966 0.40830727]
5 final test pred: 
[0.22204877 0.25704955 0.23085476 0.22637558 0.27179247 0.25450993
 0.26426208 0.23130989 0.27657559 0.2343971  0.26685758 0.23701236
 0.24693381 0.27801194 0.26891954 0.23886524 0.2648945  0.28483722
 0.2310475  0.28240349 0.31493544 0.26512625]
7 final test pred: 
[0.24219759 0.27150338 0.25505778 0.25293557 0.28810446 0.2727914
 0.28126686 0.25521497 0.31134624 0.26111785 0.30663077 0.26433535
 0.27474276 0.29876485 0.28092862 0.26523595 0.2847511  0.3294752
 0.27865503 0.34859163 0.38472057 0.31253825]
6 final test pred: 
[0.2219664  0.2583014  0.22726344 0.22456949 0.26633121 0.25041871
 0.25968302 0.22804937 0.26822245 0.22966274 0.25984704 0.23010302
 0.24397995 0.27222717 0.2659556  0.23429339 0.25935802 0.27507522
 0.22521812 0.27228915 0.30642009 0.25878832]


Test Set:
Possible result classes: [3, 1, 2, 5, 7, 6]
instance confidence[0] = [0.2516242174281673, 0.42920122044311704, 0.41466607356547874, 0.22204877480672214, 0.24219759292503748, 0.2219664009848274]
prediction: 1
instance confidence[1] = [0.28491579622142277, 0.4419767232292557, 0.43128475730294663, 0.2570495475327689, 0.2715033762497861, 0.25830140426969145]
prediction: 1
instance confidence[2] = [0.25261867041565583, 0.41989696228321555, 0.4116807775114018, 0.23085476434574143, 0.25505777795267603, 0.2272634415005368]
prediction: 1
instance confidence[3] = [0.2501674269173785, 0.41887167017780436, 0.4098321962182435, 0.22637558140842481, 0.25293556705227865, 0.22456948569888488]
prediction: 1
instance confidence[4] = [0.29128784259285356, 0.4370052665881194, 0.4321535106620312, 0.27179247189912836, 0.288104456022198, 0.2663312116225765]
prediction: 1
instance confidence[5] = [0.27595129324515066, 0.4320877834471341, 0.42518160689873924, 0.25450993193405547, 0.2727913964878959, 0.25041870716983344]
prediction: 1
instance confidence[6] = [0.2850663717328157, 0.43475623748203035, 0.4295395836327889, 0.26426207853531714, 0.2812668633003868, 0.25968302440140445]
prediction: 1
instance confidence[7] = [0.2544945837392256, 0.42134246708225376, 0.41257394216946364, 0.2313098908896382, 0.2552149747854354, 0.22804937421343305]
prediction: 1
instance confidence[8] = [0.27467655546484565, 0.39384940858203066, 0.4163731944230227, 0.2765755897999055, 0.3113462417954682, 0.26822245106451686]
prediction: 2
instance confidence[9] = [0.2548797686823763, 0.4167299249458933, 0.41079724212461494, 0.23439710469884642, 0.2611178492599673, 0.22966274214445814]
prediction: 1
instance confidence[10] = [0.2717859129876053, 0.3962457152617714, 0.4105472946865375, 0.2668575770374911, 0.3066307687858777, 0.2598470394761897]
prediction: 2
instance confidence[11] = [0.25478047255935343, 0.4132152176309521, 0.4107664571353405, 0.23701236078224389, 0.26433534888907034, 0.23010301540001804]
prediction: 1
instance confidence[12] = [0.26977937201047386, 0.42312470869532653, 0.4166942009477083, 0.2469338055573979, 0.2747427592960541, 0.24397994766374062]
prediction: 1
instance confidence[13] = [0.2937528746325123, 0.43118419486764503, 0.4305698992791014, 0.2780119431487201, 0.2987648463686772, 0.2722271738997099]
prediction: 1
instance confidence[14] = [0.2928036537520005, 0.44313295912899425, 0.43495820199524243, 0.26891954248371097, 0.2809286206058618, 0.2659556044377724]
prediction: 1
instance confidence[15] = [0.2584845812898164, 0.4161841719994815, 0.4126303772776336, 0.2388652381995101, 0.26523594781392845, 0.2342933895751802]
prediction: 1
instance confidence[16] = [0.28399496292044674, 0.43011399970697317, 0.42708421082322007, 0.2648944970073981, 0.2847510996682106, 0.25935801899714944]
prediction: 1
instance confidence[17] = [0.28074085574326446, 0.38750823537918133, 0.41185223793151066, 0.28483722405273465, 0.329475202155435, 0.27507521541402113]
prediction: 2
instance confidence[18] = [0.24168114693942458, 0.39021934055892954, 0.39373090560403323, 0.2310474993542025, 0.2786550283420393, 0.22521811507075892]
prediction: 2
instance confidence[19] = [0.2772304655776239, 0.378135959740522, 0.3995590839349481, 0.2824034851368645, 0.34859162780059044, 0.272289145642584]
prediction: 2
instance confidence[20] = [0.30887080693186775, 0.39069364681160246, 0.41083965650503335, 0.3149354386789911, 0.384720573258915, 0.3064200904073662]
prediction: 2
instance confidence[21] = [0.2737863253574925, 0.40088890559432827, 0.40830726519565963, 0.26512625004176044, 0.3125382519410611, 0.2587883185266958]
prediction: 2
pred: 1; actual: 1
pred: 1; actual: 1
pred: 1; actual: 1
pred: 1; actual: 1
pred: 1; actual: 1
pred: 1; actual: 1
pred: 1; actual: 1
pred: 1; actual: 2
pred: 2; actual: 2
pred: 1; actual: 2
pred: 2; actual: 2
pred: 1; actual: 2
pred: 1; actual: 2
pred: 1; actual: 2
pred: 1; actual: 2
pred: 1; actual: 3
pred: 1; actual: 3
pred: 2; actual: 5
pred: 2; actual: 6
pred: 2; actual: 7
pred: 2; actual: 7
pred: 2; actual: 7
classification loss: 13
3 final test pred: 
[0.46086243 0.46700192 0.46127654 0.46078823 0.46827609 0.46554735
 0.4671712  0.46158024 0.46612396 0.46172705 0.46537465 0.46177349
 0.46443159 0.46883257 0.46841888 0.46243745 0.46702448 0.46722485
 0.45963675 0.46667897 0.47211603 0.46563722]
1 final test pred: 
[0.48872501 0.49069688 0.48781712 0.48765631 0.49034236 0.48953924
 0.48999003 0.48799636 0.48564181 0.48753666 0.48579564 0.48718378
 0.48848752 0.4898045  0.49097588 0.48755614 0.4894959  0.48507771
 0.48454734 0.48401276 0.48591685 0.48630563]
2 final test pred: 
[0.48711778 0.48951741 0.48689171 0.48664223 0.48977303 0.48875331
 0.48938049 0.48700752 0.4880508  0.48685032 0.48731468 0.48686372
 0.48774891 0.48969254 0.49005549 0.48712499 0.48911687 0.4876952
 0.48491139 0.48635432 0.48810938 0.48708536]
5 final test pred: 
[0.45584924 0.46269307 0.45743904 0.45662783 0.46513847 0.46200822
 0.4638063  0.45755634 0.46574745 0.45810178 0.46407982 0.45853463
 0.46064309 0.46621694 0.46471579 0.4589803  0.46387931 0.46715041
 0.45735115 0.46675001 0.47237118 0.4638561 ]
7 final test pred: 
[0.46014844 0.46578375 0.46220559 0.46176791 0.46835293 0.46566235
 0.46718465 0.46226608 0.47128345 0.46315306 0.47032195 0.46363981
 0.46560916 0.46992983 0.46739813 0.46391936 0.46761994 0.47372586
 0.4652207  0.47581477 0.48124525 0.47100586]
6 final test pred: 
[0.45559053 0.46265107 0.4566799  0.45611584 0.46423974 0.46124507
