options: {'value_encode': {1: {'n': -1, '?': 0, 'y': 1}, 2: {'n': -1, '?': 0, 'y': 1}, 3: {'n': -1, '?': 0, 'y': 1}, 4: {'n': -1, '?': 0, 'y': 1}, 5: {'n': -1, '?': 0, 'y': 1}, 6: {'n': -1, '?': 0, 'y': 1}, 7: {'n': -1, '?': 0, 'y': 1}, 8: {'n': -1, '?': 0, 'y': 1}, 9: {'n': -1, '?': 0, 'y': 1}, 10: {'n': -1, '?': 0, 'y': 1}, 11: {'n': -1, '?': 0, 'y': 1}, 12: {'n': -1, '?': 0, 'y': 1}, 13: {'n': -1, '?': 0, 'y': 1}, 14: {'n': -1, '?': 0, 'y': 1}, 15: {'n': -1, '?': 0, 'y': 1}, 16: {'n': -1, '?': 0, 'y': 1}}, 'normalize_cols': {2: 'handicapped-infants', 3: 'water-project-cost-sharing', 4: 'adoption-of-the-budget-resolution', 5: 'physician-fee-freeze', 6: 'el-salvador-aid', 7: 'religious-groups-in-schools', 8: 'anti-satellite-test-ban', 9: 'aid-to-nicaraguan-contras', 10: 'mx-missile', 11: 'immigration', 12: 'synfuels-corporation-cutback', 13: 'education-spending', 14: 'superfund-right-to-sue', 15: 'crime', 16: 'duty-free-exports', 17: 'export-administration-act-south-africa'}, 'result_col': 1, 'order_results': True}
     handicapped-infants  water-project-cost-sharing  adoption-of-the-budget-resolution  physician-fee-freeze  el-salvador-aid  religious-groups-in-schools  anti-satellite-test-ban  aid-to-nicaraguan-contras  mx-missile  immigration  synfuels-corporation-cutback  education-spending  superfund-right-to-sue  crime  duty-free-exports  export-administration-act-south-africa      result
softmax class probabilities: [0.9999985155687536, 1.4844312463452798e-06]
softmax class probabilities: [0.9685265507974372, 0.031473449202562884]
softmax class probabilities: [0.9953620426787668, 0.004637957321233196]
softmax class probabilities: [0.9871562991496978, 0.01284370085030228]
softmax class probabilities: [0.05834836416019879, 0.9416516358398013]
softmax class probabilities: [0.0031181172059283214, 0.9968818827940717]
softmax class probabilities: [0.10457216186272202, 0.8954278381372779]
softmax class probabilities: [0.0008496941281075686, 0.9991503058718926]
softmax class probabilities: [0.00945100338753861, 0.9905489966124614]
softmax class probabilities: [0.10026126955249126, 0.8997387304475087]
softmax class probabilities: [0.0035579328282123192, 0.9964420671717876]
softmax class probabilities: [0.002521249687663935, 0.9974787503123361]
softmax class probabilities: [0.00023686447184602415, 0.999763135528154]
softmax class probabilities: [0.07837903441307444, 0.9216209655869255]
softmax class probabilities: [0.013049770837277779, 0.9869502291627222]
softmax class probabilities: [0.0004782009393827269, 0.9995217990606173]
softmax class probabilities: [0.013049770837277779, 0.9869502291627222]
softmax class probabilities: [1.5064528727354493e-05, 0.9999849354712728]
softmax class probabilities: [0.003356962600912847, 0.9966430373990872]
softmax class probabilities: [0.004869338286588351, 0.9951306617134117]
softmax class probabilities: [0.007027267503543074, 0.992972732496457]
softmax class probabilities: [0.00018220724172695368, 0.999817792758273]
preds: [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
softmax class probabilities: [0.9878597569555081, 0.012140243044491947]
softmax class probabilities: [0.9989999105462719, 0.0010000894537280417]
softmax class probabilities: [0.971125364251241, 0.02887463574875899]
softmax class probabilities: [0.9989306091463738, 0.0010693908536262274]
softmax class probabilities: [0.9995606503965132, 0.0004393496034868915]
softmax class probabilities: [0.9729412658655832, 0.027058734134416843]
softmax class probabilities: [0.9993903723560853, 0.000609627643914792]
softmax class probabilities: [0.9963186401897248, 0.0036813598102752765]
softmax class probabilities: [0.9999668228243821, 3.3177175617776e-05]
softmax class probabilities: [0.9862902915887526, 0.013709708411247435]
softmax class probabilities: [0.97726064689804, 0.022739353101959934]
softmax class probabilities: [0.9994095283461191, 0.0005904716538807854]
softmax class probabilities: [0.9991139765940018, 0.0008860234059982576]
softmax class probabilities: [0.9325184588141355, 0.06748154118586447]
softmax class probabilities: [0.9999161875761926, 8.381242380740705e-05]
softmax class probabilities: [0.9968940391591077, 0.003105960840892276]
softmax class probabilities: [0.9320262412164888, 0.06797375878351118]
softmax class probabilities: [0.9957819337622473, 0.0042180662377527545]
softmax class probabilities: [0.9997935042417491, 0.00020649575825089478]
softmax class probabilities: [0.999980283009437, 1.971699056306173e-05]
softmax class probabilities: [0.9969193608318694, 0.00308063916813062]
softmax class probabilities: [0.9990057898447611, 0.0009942101552388863]
softmax class probabilities: [0.9999962264520812, 3.7735479187897773e-06]
softmax class probabilities: [0.9660544868684874, 0.033945513131512714]
softmax class probabilities: [0.9925817212591408, 0.007418278740859305]
softmax class probabilities: [0.9843191277205416, 0.015680872279458375]
softmax class probabilities: [0.06382283705152135, 0.9361771629484786]
softmax class probabilities: [0.0058223166164654665, 0.9941776833835346]
softmax class probabilities: [0.115839664858105, 0.8841603351418951]
softmax class probabilities: [0.0014412480736774454, 0.9985587519263226]
softmax class probabilities: [0.013839445251838403, 0.9861605547481614]
softmax class probabilities: [0.10717324463588065, 0.8928267553641193]
softmax class probabilities: [0.005536979780257813, 0.9944630202197422]
softmax class probabilities: [0.0038964096685119333, 0.9961035903314881]
softmax class probabilities: [0.00046169211755633894, 0.9995383078824436]
softmax class probabilities: [0.07701858264183453, 0.9229814173581654]
softmax class probabilities: [0.01602858181170294, 0.983971418188297]
softmax class probabilities: [0.0008459433378192695, 0.9991540566621806]
softmax class probabilities: [0.01602858181170294, 0.983971418188297]
softmax class probabilities: [3.833116791726637e-05, 0.9999616688320828]
softmax class probabilities: [0.004933374408032724, 0.9950666255919673]
softmax class probabilities: [0.0065504514347515365, 0.9934495485652485]
softmax class probabilities: [0.009283054573774237, 0.9907169454262259]
softmax class probabilities: [0.0003762564165676945, 0.9996237435834322]
preds: [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
softmax class probabilities: [0.9874123317214935, 0.012587668278506558]
softmax class probabilities: [0.999692862560505, 0.00030713743949511003]
softmax class probabilities: [0.9719255480017078, 0.028074451998292064]
softmax class probabilities: [0.9995446998791488, 0.00045530012085107894]
softmax class probabilities: [0.9998065436303558, 0.00019345636964432887]
softmax class probabilities: [0.9862688420565454, 0.013731157943454584]
softmax class probabilities: [0.9997203617318507, 0.0002796382681492145]
softmax class probabilities: [0.9979325752990403, 0.0020674247009597156]
softmax class probabilities: [0.9999906739401832, 9.326059816948634e-06]
softmax class probabilities: [0.9914760179218397, 0.008523982078160191]
softmax class probabilities: [0.9871435597281032, 0.012856440271896747]
softmax class probabilities: [0.9998002659422702, 0.000199734057729794]
softmax class probabilities: [0.9995928981969987, 0.0004071018030013237]
softmax class probabilities: [0.9331657822891505, 0.06683421771084949]
softmax class probabilities: [0.9999661467788227, 3.385322117731355e-05]
softmax class probabilities: [0.9983984650217004, 0.0016015349782996869]
softmax class probabilities: [0.9435885206040614, 0.056411479395938734]
softmax class probabilities: [0.9970235185495468, 0.002976481450453185]
softmax class probabilities: [0.9999210832666967, 7.891673330319928e-05]
softmax class probabilities: [0.9999943562236592, 5.643776340833556e-06]
softmax class probabilities: [0.9987029607899991, 0.001297039210000788]
softmax class probabilities: [0.999491345384686, 0.0005086546153140527]
softmax class probabilities: [0.9999990958652355, 9.041347643979972e-07]
softmax class probabilities: [0.9697100382379273, 0.03028996176207251]
softmax class probabilities: [0.9963181745571756, 0.0036818254428244244]
softmax class probabilities: [0.988406143681257, 0.011593856318742851]
softmax class probabilities: [0.05483881849495829, 0.9451611815050419]
softmax class probabilities: [0.002222163456766894, 0.9977778365432332]
softmax class probabilities: [0.09781282716844643, 0.9021871728315533]
softmax class probabilities: [0.0006415703749107967, 0.9993584296250891]
softmax class probabilities: [0.007554611100114747, 0.9924453888998852]
softmax class probabilities: [0.09618421717157523, 0.9038157828284243]
softmax class probabilities: [0.0028031472313083975, 0.9971968527686915]
softmax class probabilities: [0.0020091393469163156, 0.9979908606530837]
softmax class probabilities: [0.00016930251921540263, 0.9998306974807846]
softmax class probabilities: [0.07942425845184634, 0.9205757415481535]
softmax class probabilities: [0.011729776959008476, 0.9882702230409915]
softmax class probabilities: [0.0003547041180587907, 0.9996452958819411]
softmax class probabilities: [0.011729776959008476, 0.9882702230409915]
softmax class probabilities: [8.983058661554577e-06, 0.9999910169413384]
softmax class probabilities: [0.0028011286496597613, 0.9971988713503401]
softmax class probabilities: [0.004166313759117256, 0.9958336862408826]
softmax class probabilities: [0.006080696792998751, 0.9939193032070012]
softmax class probabilities: [0.00012424899390870347, 0.9998757510060912]
preds: [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
softmax class probabilities: [0.9874123317256966, 0.012587668274303375]
softmax class probabilities: [0.9996928625662038, 0.0003071374337961332]
softmax class probabilities: [0.9719255479423677, 0.02807445205763216]
softmax class probabilities: [0.9995446998856787, 0.00045530011432115607]
softmax class probabilities: [0.9998065436320425, 0.0001934563679575719]
softmax class probabilities: [0.9862688421684603, 0.013731157831539548]
softmax class probabilities: [0.9997203617350244, 0.00027963826497566144]
softmax class probabilities: [0.9979325753192918, 0.002067424680708244]
softmax class probabilities: [0.999990673940166, 9.32605983384151e-06]
softmax class probabilities: [0.9914760180224165, 0.008523981977583492]
softmax class probabilities: [0.9871435598662633, 0.012856440133736652]
softmax class probabilities: [0.9998002659451548, 0.00019973405484532676]
softmax class probabilities: [0.9995928982004318, 0.00040710179956827524]
softmax class probabilities: [0.9331657823594793, 0.06683421764052072]
softmax class probabilities: [0.9999661467792104, 3.385322078957692e-05]
softmax class probabilities: [0.9983984650394929, 0.0016015349605070016]
softmax class probabilities: [0.9435885204527831, 0.05641147954721678]
softmax class probabilities: [0.9970235185489893, 0.002976481451010676]
softmax class probabilities: [0.999921083267708, 7.891673229204157e-05]
softmax class probabilities: [0.9999943562237427, 5.643776257264867e-06]
softmax class probabilities: [0.9987029607953162, 0.0012970392046839049]
softmax class probabilities: [0.9994913453911256, 0.0005086546088744]
softmax class probabilities: [0.9999990958652493, 9.04134750729224e-07]
softmax class probabilities: [0.9697100382719422, 0.030289961728057795]
softmax class probabilities: [0.9963181745921842, 0.003681825407815915]
softmax class probabilities: [0.9884061437440765, 0.01159385625592346]
softmax class probabilities: [0.054838818116131324, 0.9451611818838686]
softmax class probabilities: [0.0022221634492036297, 0.9977778365507963]
softmax class probabilities: [0.0978128276416959, 0.902187172358304]
softmax class probabilities: [0.000641570367104705, 0.9993584296328953]
softmax class probabilities: [0.007554611032740774, 0.9924453889672593]
softmax class probabilities: [0.09618421715078544, 0.9038157828492147]
softmax class probabilities: [0.0028031471993454314, 0.9971968528006546]
softmax class probabilities: [0.002009139323808188, 0.9979908606761918]
softmax class probabilities: [0.00016930251768942076, 0.9998306974823106]
softmax class probabilities: [0.07942425890302988, 0.9205757410969702]
softmax class probabilities: [0.011729776906485866, 0.9882702230935141]
softmax class probabilities: [0.00035470411388230106, 0.9996452958861177]
softmax class probabilities: [0.011729776906485866, 0.9882702230935141]
softmax class probabilities: [8.983058615006839e-06, 0.999991016941385]
softmax class probabilities: [0.0028011286011428204, 0.9971988713988573]
softmax class probabilities: [0.0041663137360055105, 0.9958336862639945]
softmax class probabilities: [0.006080696750837981, 0.993919303249162]
softmax class probabilities: [0.00012424899155523338, 0.9998757510084447]
preds: [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
softmax class probabilities: [0.9874123367516774, 0.012587663248322502]
softmax class probabilities: [0.9996929324573939, 0.00030706754260614714]
softmax class probabilities: [0.971924970163532, 0.028075029836468066]
softmax class probabilities: [0.9995447765206426, 0.0004552234793574831]
softmax class probabilities: [0.999806565850522, 0.00019343414947799805]
softmax class probabilities: [0.9862703288713144, 0.013729671128685618]
softmax class probabilities: [0.9997203997387092, 0.0002796002612908043]
softmax class probabilities: [0.9979328117758756, 0.002067188224124437]
softmax class probabilities: [0.9999906743107692, 9.32568923093771e-06]
softmax class probabilities: [0.9914770863163861, 0.008522913683613919]
softmax class probabilities: [0.9871451814192711, 0.012854818580728981]
softmax class probabilities: [0.9998003030205908, 0.00019969697940914796]
softmax class probabilities: [0.9995929434114346, 0.0004070565885654455]
softmax class probabilities: [0.9331662042925508, 0.06683379570744921]
softmax class probabilities: [0.9999661519018596, 3.3848098140342815e-05]
softmax class probabilities: [0.9983986764560009, 0.001601323543999051]
softmax class probabilities: [0.9435877289837925, 0.05641227101620751]
softmax class probabilities: [0.9970235549494985, 0.0029764450505014896]
softmax class probabilities: [0.9999210955821719, 7.890441782796789e-05]
softmax class probabilities: [0.9999943572962451, 5.642703754969833e-06]
softmax class probabilities: [0.9987030650076926, 0.0012969349923075215]
softmax class probabilities: [0.9994914147435375, 0.0005085852564625579]
softmax class probabilities: [0.9999990960485874, 9.039514126133396e-07]
softmax class probabilities: [0.9697104668472849, 0.03028953315271519]
softmax class probabilities: [0.9963185990140585, 0.0036814009859414865]
softmax class probabilities: [0.9884068661860645, 0.011593133813935405]
softmax class probabilities: [0.05483467196246432, 0.9451653280375357]
softmax class probabilities: [0.0022219910921824205, 0.9977780089078175]
softmax class probabilities: [0.09781618573814543, 0.9021838142618546]
softmax class probabilities: [0.0006414760419905323, 0.9993585239580094]
softmax class probabilities: [0.007553774694043149, 0.9924462253059568]
softmax class probabilities: [0.096183588528321, 0.903816411471679]
softmax class probabilities: [0.0028027718610343986, 0.9971972281389657]
softmax class probabilities: [0.00200887413136312, 0.9979911258686369]
softmax class probabilities: [0.00016928165859073386, 0.9998307183414092]
softmax class probabilities: [0.07942851834948667, 0.9205714816505133]
softmax class probabilities: [0.011729138436800781, 0.9882708615631991]
softmax class probabilities: [0.0003546531400979158, 0.999645346859902]
softmax class probabilities: [0.011729138436800781, 0.9882708615631991]
softmax class probabilities: [8.981964182589137e-06, 0.9999910180358174]
softmax class probabilities: [0.002800630995031323, 0.9971993690049686]
softmax class probabilities: [0.004166020716073073, 0.9958339792839269]
softmax class probabilities: [0.0060802029489538285, 0.9939197970510463]
softmax class probabilities: [0.00012422138858402844, 0.999875778611416]
preds: [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
softmax class probabilities: [1.0, 1.3837140981707798e-14]
softmax class probabilities: [1.0, 6.48917229722839e-20]
softmax class probabilities: [1.0, 9.933427181502137e-13]
softmax class probabilities: [1.0, 5.346469678209796e-20]
softmax class probabilities: [1.0, 3.86654474693012e-21]
softmax class probabilities: [0.08457179050737025, 0.003223086983761655]
softmax class probabilities: [1.0, 3.5247272976724442e-22]
softmax class probabilities: [1.0, 9.191084194829719e-20]
softmax class probabilities: [1.0, 2.0443421904792494e-24]
softmax class probabilities: [0.9999999999999996, 5.783442419207428e-13]
softmax class probabilities: [1.0, 9.294202020468928e-14]
softmax class probabilities: [1.0, 1.875479046207058e-17]
softmax class probabilities: [1.0, 3.813172796934602e-23]
softmax class probabilities: [1.0, 5.363749160292623e-14]
softmax class probabilities: [1.0, 1.4454327369090877e-23]
softmax class probabilities: [1.0, 9.590039088874079e-18]
softmax class probabilities: [0.9999999999999942, 4.799300999234968e-11]
softmax class probabilities: [1.0, 6.681952756097534e-21]
softmax class probabilities: [1.0, 9.626226297748303e-24]
softmax class probabilities: [1.0, 2.1742622800966765e-30]
softmax class probabilities: [0.9999990951532299, 2.0017433193576852e-08]
softmax class probabilities: [1.0, 1.2872693585929053e-21]
softmax class probabilities: [1.0, 4.1654017731387205e-30]
softmax class probabilities: [1.0, 3.7858273371607444e-17]
softmax class probabilities: [0.9999862118920839, 3.9072247243538395e-07]
softmax class probabilities: [1.0, 7.243242953791697e-17]
softmax class probabilities: [4.602351176675627e-10, 0.9999999194076562]
softmax class probabilities: [2.832701203225486e-12, 0.9999999999987044]
softmax class probabilities: [2.5016682441389087e-17, 0.9999999999998577]
softmax class probabilities: [1.1387789069332319e-26, 1.0]
softmax class probabilities: [1.41620236128103e-18, 0.9999999999999982]
softmax class probabilities: [1.1967111086651533e-19, 0.9999999999999949]
softmax class probabilities: [3.5636979347628554e-23, 1.0]
softmax class probabilities: [9.214101242140676e-21, 1.0]
softmax class probabilities: [5.768901908118659e-15, 1.0]
softmax class probabilities: [1.1923807858004007e-18, 0.9999999999999818]
softmax class probabilities: [3.534852884464398e-24, 1.0]
softmax class probabilities: [8.446599337238168e-26, 1.0]
softmax class probabilities: [3.534852884464398e-24, 1.0]
softmax class probabilities: [3.965573105295786e-23, 1.0]
softmax class probabilities: [1.022424149386259e-16, 1.0]
softmax class probabilities: [5.542233116944189e-25, 1.0]
softmax class probabilities: [9.426213471245582e-24, 1.0]
softmax class probabilities: [4.1129647613434443e-25, 1.0]
preds: [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
softmax class probabilities: [0.9999999999999993, 2.859875794386236e-13]
softmax class probabilities: [1.0, 2.6495474821036944e-19]
softmax class probabilities: [0.9999999999999993, 1.7622249891362496e-11]
softmax class probabilities: [1.0, 7.521530028804503e-19]
softmax class probabilities: [1.0, 2.536957419201727e-20]
softmax class probabilities: [0.4187817490838175, 8.154913836937535e-05]
softmax class probabilities: [1.0, 6.904209406900057e-21]
softmax class probabilities: [1.0, 6.845233412169236e-18]
softmax class probabilities: [1.0, 8.075756800873094e-25]
softmax class probabilities: [0.999999999999994, 1.5365418038679095e-12]
softmax class probabilities: [1.0, 6.11524845752364e-13]
softmax class probabilities: [1.0, 2.1641777937236482e-17]
softmax class probabilities: [1.0, 1.3718474912572876e-21]
softmax class probabilities: [1.0, 3.4235580241578535e-12]
softmax class probabilities: [1.0, 5.836782470846324e-23]
softmax class probabilities: [1.0, 2.2636640370526643e-16]
softmax class probabilities: [0.9999999999999356, 5.429547594592013e-10]
softmax class probabilities: [1.0, 8.78964148273741e-19]
softmax class probabilities: [1.0, 5.837824540698958e-23]
softmax class probabilities: [1.0, 4.0723056561692926e-29]
softmax class probabilities: [0.9999999329184802, 2.7289760764633e-10]
softmax class probabilities: [1.0, 1.9529841936034765e-20]
softmax class probabilities: [1.0, 1.807325363697397e-29]
softmax class probabilities: [1.0, 9.346278215322465e-15]
softmax class probabilities: [0.9999987597952835, 5.633627056057991e-09]
softmax class probabilities: [1.0, 7.028629585016494e-15]
softmax class probabilities: [4.787621901464152e-10, 0.9999999129691637]
softmax class probabilities: [6.44782014600278e-13, 0.9999999999985469]
softmax class probabilities: [3.2828014930616553e-16, 0.9999999999784777]
softmax class probabilities: [1.0431801200889022e-25, 1.0]
softmax class probabilities: [5.532491691139102e-18, 0.9999999999999638]
softmax class probabilities: [2.301580834305959e-18, 0.9999999999989893]
softmax class probabilities: [2.2308186765852376e-22, 1.0]
softmax class probabilities: [1.6371556401356152e-20, 0.9999999999999998]
softmax class probabilities: [4.949224254132286e-16, 1.0]
softmax class probabilities: [4.3171824954632885e-17, 0.9999999999980347]
softmax class probabilities: [1.273499532568951e-22, 1.0]
softmax class probabilities: [2.7235292175528857e-25, 1.0]
softmax class probabilities: [1.273499532568951e-22, 1.0]
softmax class probabilities: [1.2324917937492347e-23, 1.0]
softmax class probabilities: [1.356583465385443e-16, 0.9999999999999991]
softmax class probabilities: [9.352203398626894e-24, 1.0]
softmax class probabilities: [1.4876651590905365e-22, 1.0]
softmax class probabilities: [1.6987014161756123e-24, 1.0]
preds: [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
softmax class probabilities: [0.9999999999999976, 9.040062692810355e-15]
softmax class probabilities: [1.0, 4.308664716199056e-18]
softmax class probabilities: [0.999999999999984, 9.903799226125136e-12]
softmax class probabilities: [1.0, 8.478065515266229e-18]
softmax class probabilities: [1.0, 5.895584236463483e-20]
softmax class probabilities: [0.9395142313900362, 5.662459544999573e-07]
softmax class probabilities: [1.0, 1.364465968276807e-20]
softmax class probabilities: [1.0, 2.5342498885272715e-17]
softmax class probabilities: [1.0, 1.6373245360146956e-25]
softmax class probabilities: [0.9999999999999791, 2.0148552252305226e-13]
softmax class probabilities: [0.9999999999999993, 2.4987505611187385e-11]
softmax class probabilities: [1.0, 4.18473516701526e-19]
softmax class probabilities: [1.0, 1.4172832392939995e-21]
softmax class probabilities: [1.0, 9.102229001863765e-11]
softmax class probabilities: [1.0, 9.513048369575757e-24]
softmax class probabilities: [1.0, 2.4557917865002794e-16]
softmax class probabilities: [0.9999999999987106, 1.1813013494308392e-09]
softmax class probabilities: [1.0, 2.364707491978614e-19]
softmax class probabilities: [1.0, 7.251895044849464e-23]
softmax class probabilities: [1.0, 6.47942096497239e-30]
softmax class probabilities: [0.9999999789824314, 1.1692069145349473e-10]
softmax class probabilities: [1.0, 9.218885040678421e-21]
softmax class probabilities: [1.0, 2.9106582719417165e-32]
softmax class probabilities: [1.0, 7.029184110694529e-14]
softmax class probabilities: [0.9999997520763799, 1.500064502248634e-09]
softmax class probabilities: [1.0, 6.497134938359947e-14]
softmax class probabilities: [4.81681334811772e-09, 0.9999997010269249]
softmax class probabilities: [8.504618396880741e-13, 0.9999999999985945]
softmax class probabilities: [9.631342413402973e-15, 0.99999999998947]
softmax class probabilities: [3.971848488503809e-24, 1.0]
softmax class probabilities: [6.714851678069704e-17, 0.9999999999999962]
softmax class probabilities: [1.102217668379652e-16, 0.9999999999993625]
softmax class probabilities: [6.958961831851175e-21, 1.0]
softmax class probabilities: [3.304547494455278e-19, 0.9999999999999996]
softmax class probabilities: [1.9661453476930395e-17, 1.0]
softmax class probabilities: [1.2668925880872826e-15, 0.9999999999992295]
softmax class probabilities: [7.148951262419619e-21, 1.0]
softmax class probabilities: [8.20810631665486e-24, 1.0]
softmax class probabilities: [7.148951262419619e-21, 1.0]
softmax class probabilities: [3.1257832777488004e-24, 1.0]
softmax class probabilities: [4.1076677439602184e-17, 1.0]
softmax class probabilities: [2.596153529123172e-22, 1.0]
softmax class probabilities: [3.663275967890681e-21, 1.0]
softmax class probabilities: [1.2862840412651521e-23, 1.0]
preds: [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
The hyperparameters for cross 3 are:
Learning Rate: 0.01
Number of Iterations: 5000
classes: [0. 1.]
thetas: [array([ 0.89058606, -0.03533786,  0.3572167 ,  0.94076319, -2.10505804,
       -0.28340855,  0.3903262 , -0.23535159, -0.04931215,  0.46002045,
       -0.53858009,  1.03433328, -0.62255073,  0.02918197, -0.18584477,
        0.21517935, -0.02342266]), array([-0.89058606,  0.03533786, -0.3572167 , -0.94076319,  2.10505804,
        0.28340855, -0.3903262 ,  0.23535159,  0.04931215, -0.46002045,
        0.53858009, -1.03433328,  0.62255073, -0.02918197,  0.18584477,
       -0.21517935,  0.02342266])]
softmax class probabilities: [0.09059951724084456, 0.9094004827591555]
softmax class probabilities: [0.9886615019850797, 0.011338498014920187]
softmax class probabilities: [0.9967268097214799, 0.003273190278520006]
softmax class probabilities: [0.005298650363943395, 0.9947013496360565]
softmax class probabilities: [0.999739071724664, 0.00026092827533609237]
softmax class probabilities: [0.9968855622953752, 0.0031144377046247807]
softmax class probabilities: [0.016271278271770443, 0.9837287217282294]
softmax class probabilities: [0.9949686468604132, 0.005031353139586728]
softmax class probabilities: [0.029260840922541803, 0.9707391590774581]
softmax class probabilities: [0.008730014046733446, 0.9912699859532664]
softmax class probabilities: [0.997884139055821, 0.0021158609441790876]
softmax class probabilities: [0.9941486717356322, 0.005851328264367786]
softmax class probabilities: [0.9848074415362237, 0.015192558463776294]
softmax class probabilities: [0.9875263346966269, 0.01247366530337312]
softmax class probabilities: [0.24741467491749392, 0.7525853250825061]
softmax class probabilities: [0.9832929407920509, 0.016707059207949]
softmax class probabilities: [0.9777550897040803, 0.022244910295919768]
softmax class probabilities: [0.9973791422582393, 0.002620857741760711]
softmax class probabilities: [0.9536478613299635, 0.04635213867003653]
softmax class probabilities: [0.01578959904281446, 0.9842104009571856]
softmax class probabilities: [0.9918531379101053, 0.008146862089894746]
softmax class probabilities: [0.005515589325361944, 0.994484410674638]
softmax class probabilities: [0.9838718818481059, 0.016128118151894077]
softmax class probabilities: [0.01106847317797581, 0.9889315268220242]
softmax class probabilities: [0.11771116308027484, 0.8822888369197252]
softmax class probabilities: [0.9890465775158734, 0.01095342248412657]
softmax class probabilities: [0.9970944485752956, 0.0029055514247043855]
softmax class probabilities: [0.9927866389537899, 0.007213361046210058]
softmax class probabilities: [0.018165671635046413, 0.9818343283649535]
softmax class probabilities: [0.9974766855375203, 0.0025233144624796583]
softmax class probabilities: [0.3977451813536557, 0.6022548186463444]
softmax class probabilities: [0.9142291519108641, 0.08577084808913593]
softmax class probabilities: [0.993336828163537, 0.006663171836463142]
softmax class probabilities: [0.9976351340065205, 0.002364865993479482]
softmax class probabilities: [0.01777065234560224, 0.9822293476543977]
softmax class probabilities: [0.021554265999804364, 0.9784457340001956]
softmax class probabilities: [0.9956486124600572, 0.004351387539942841]
softmax class probabilities: [0.007846780764338535, 0.9921532192356616]
softmax class probabilities: [0.9861125447967297, 0.013887455203270185]
softmax class probabilities: [0.9962513156808133, 0.003748684319186852]
softmax class probabilities: [0.025208072024957243, 0.9747919279750427]
softmax class probabilities: [0.027069163831860456, 0.9729308361681396]
softmax class probabilities: [0.03406953093748399, 0.965930469062516]
softmax class probabilities: [0.6509386916044055, 0.3490613083955945]
softmax class probabilities: [0.4112188323470787, 0.588781167652921]
softmax class probabilities: [0.9772878921603513, 0.022712107839648773]
softmax class probabilities: [0.1211598313318695, 0.8788401686681305]
softmax class probabilities: [0.9980282322634391, 0.0019717677365609187]
softmax class probabilities: [0.051629896229716254, 0.9483701037702837]
softmax class probabilities: [0.010586197223398604, 0.9894138027766014]
softmax class probabilities: [0.929027446860002, 0.07097255313999791]
softmax class probabilities: [0.01186943107044374, 0.9881305689295563]
softmax class probabilities: [0.9748432420775802, 0.025156757922419715]
softmax class probabilities: [0.9991249010725073, 0.0008750989274927159]
softmax class probabilities: [0.9733854798446702, 0.026614520155329908]
softmax class probabilities: [0.025208072024957243, 0.9747919279750427]
softmax class probabilities: [0.009166792268870546, 0.9908332077311295]
softmax class probabilities: [0.9796143842048797, 0.020385615795120295]
softmax class probabilities: [0.998802789794057, 0.001197210205943048]
softmax class probabilities: [0.7556214868897302, 0.24437851311026973]
softmax class probabilities: [0.9942322622972157, 0.005767737702784177]
softmax class probabilities: [0.10913697541828841, 0.8908630245817116]
softmax class probabilities: [0.14846074697928618, 0.8515392530207138]
softmax class probabilities: [0.9993579790259534, 0.000642020974046737]
