options: {'missing_attributes': 'drop', 'left_index': True, 'normalize_cols': {2: 'clump_thickness', 3: 'cell_size_uniformity', 4: 'cell_size_shape', 5: 'marginal_adhesion', 6: 'single_epithesial_cell_size', 7: 'bare_nuclei', 8: 'bland_chromatin', 9: 'normal_nucleoti', 10: 'mitoses'}, 'result_col': 11, 'order_results': True}
     clump_thickness  cell_size_uniformity  cell_size_shape  marginal_adhesion  single_epithesial_cell_size  bare_nuclei  bland_chromatin  normal_nucleoti   mitoses  result
prediction: 2
instance confidence[36] = [0.7634692641277662, 0.2365307358722339]
prediction: 2
instance confidence[37] = [0.822148725105901, 0.17785127489409897]
prediction: 2
instance confidence[38] = [0.8379284114449242, 0.16207158855507575]
prediction: 2
instance confidence[39] = [0.4195186550778663, 0.5804813449221338]
prediction: 4
instance confidence[40] = [0.48147874133057167, 0.5185212586694283]
prediction: 4
instance confidence[41] = [0.3885945234579134, 0.6114054765420865]
prediction: 4
instance confidence[42] = [0.5214484122704722, 0.47855158772952777]
prediction: 2
instance confidence[43] = [0.3716517026591375, 0.6283482973408625]
prediction: 4
instance confidence[44] = [0.38277736127956985, 0.6172226387204303]
prediction: 4
instance confidence[45] = [0.4927429284040292, 0.5072570715959708]
prediction: 4
instance confidence[46] = [0.5326679917981871, 0.4673320082018128]
prediction: 2
instance confidence[47] = [0.4011478939081794, 0.5988521060918206]
prediction: 4
instance confidence[48] = [0.34655634353108045, 0.6534436564689196]
prediction: 4
instance confidence[49] = [0.5404322180035985, 0.45956778199640147]
prediction: 2
instance confidence[50] = [0.5045459304280725, 0.4954540695719275]
prediction: 2
instance confidence[51] = [0.3785684717518174, 0.6214315282481826]
prediction: 4
instance confidence[52] = [0.4511185911312131, 0.5488814088687869]
prediction: 4
instance confidence[53] = [0.3502976572421504, 0.6497023427578495]
prediction: 4
instance confidence[54] = [0.44020409064186317, 0.5597959093581368]
prediction: 4
instance confidence[55] = [0.19831174734372883, 0.8016882526562712]
prediction: 4
instance confidence[56] = [0.4658769408076062, 0.5341230591923938]
prediction: 4
instance confidence[57] = [0.4451140535252075, 0.5548859464747925]
prediction: 4
instance confidence[58] = [0.38411347503852517, 0.6158865249614748]
prediction: 4
instance confidence[59] = [0.7192592543576346, 0.28074074564236534]
prediction: 2
instance confidence[60] = [0.36980511551914985, 0.6301948844808501]
prediction: 4
instance confidence[61] = [0.34653055755282725, 0.6534694424471728]
prediction: 4
instance confidence[62] = [0.47438271826521067, 0.5256172817347894]
prediction: 4
instance confidence[63] = [0.2812611730481235, 0.7187388269518765]
prediction: 4
instance confidence[64] = [0.43422298648272417, 0.5657770135172758]
prediction: 4
instance confidence[65] = [0.20631423929443943, 0.7936857607055605]
prediction: 4
instance confidence[66] = [0.6232822230973891, 0.37671777690261077]
prediction: 2
instance confidence[67] = [0.334985594914615, 0.665014405085385]
prediction: 4
instance confidence[68] = [0.3711336882345106, 0.6288663117654893]
prediction: 4
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 4; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 2; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 2; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 2; actual: 4
pred: 2; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 2; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 2; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
classification loss: 7
2 final test pred: 
[9.81372667e-01 9.97161064e-01 9.94661262e-01 9.93934140e-01
 9.94750845e-01 9.95652962e-01 8.03874897e-01 9.97482204e-01
 9.94764583e-01 9.96579829e-01 9.95318358e-01 9.95643441e-01
 9.92602596e-01 9.97161064e-01 9.97251963e-01 9.85854762e-01
 9.98146940e-01 9.96841075e-01 9.86231857e-01 9.83307356e-01
 9.86231857e-01 9.93225540e-01 9.94524850e-01 8.97200040e-01
 9.98146940e-01 9.86231857e-01 9.76725134e-01 9.98146940e-01
 9.92795229e-01 1.25529030e-02 9.94764583e-01 9.94764583e-01
 9.96906517e-01 9.84698887e-01 9.87774148e-01 9.78051586e-01
 9.60753590e-01 9.91993640e-01 9.97482204e-01 7.07293902e-03
 4.49637913e-02 1.34967360e-03 8.30217977e-02 1.64770649e-03
 6.21527260e-03 2.12390375e-02 6.68952693e-02 9.13150777e-03
 8.15953468e-04 2.76348981e-02 2.39628795e-02 4.70448120e-03
 2.41431501e-02 9.68667705e-04 1.54803735e-02 1.06865145e-05
 5.62047531e-03 8.69795900e-03 5.42778059e-04 6.14392731e-01
 4.86774993e-03 1.28995318e-03 3.86945419e-03 1.61598630e-04
 1.31472281e-02 1.18550221e-04 1.56806695e-01 3.08985721e-03
 1.95415126e-03]
4 final test pred: 
[0.01862733 0.00283894 0.00533874 0.00606586 0.00524916 0.00434704
 0.1961251  0.0025178  0.00523542 0.00342017 0.00468164 0.00435656
 0.0073974  0.00283894 0.00274804 0.01414524 0.00185306 0.00315893
 0.01376814 0.01669264 0.01376814 0.00677446 0.00547515 0.10279996
 0.00185306 0.01376814 0.02327487 0.00185306 0.00720477 0.9874471
 0.00523542 0.00523542 0.00309348 0.01530111 0.01222585 0.02194841
 0.03924641 0.00800636 0.0025178  0.99292706 0.95503621 0.99865033
 0.9169782  0.99835229 0.99378473 0.97876096 0.93310473 0.99086849
 0.99918405 0.9723651  0.97603712 0.99529552 0.97585685 0.99903133
 0.98451963 0.99998931 0.99437952 0.99130204 0.99945722 0.38560727
 0.99513225 0.99871005 0.99613055 0.9998384  0.98685277 0.99988145
 0.84319331 0.99691014 0.99804585]


Test Set:
Possible result classes: [2, 4]
instance confidence[0] = [0.981372667093472, 0.01862733290652807]
prediction: 2
instance confidence[1] = [0.9971610644038659, 0.002838935596134121]
prediction: 2
instance confidence[2] = [0.9946612618750443, 0.00533873812495579]
prediction: 2
instance confidence[3] = [0.9939341397517495, 0.006065860248250446]
prediction: 2
instance confidence[4] = [0.994750844904398, 0.005249155095601841]
prediction: 2
instance confidence[5] = [0.9956529616369434, 0.0043470383630565745]
prediction: 2
instance confidence[6] = [0.8038748971248152, 0.19612510287518475]
prediction: 2
instance confidence[7] = [0.9974822042777379, 0.0025177957222621045]
prediction: 2
instance confidence[8] = [0.994764583139867, 0.005235416860132825]
prediction: 2
instance confidence[9] = [0.9965798292359189, 0.003420170764081051]
prediction: 2
instance confidence[10] = [0.9953183578410719, 0.004681642158928136]
prediction: 2
instance confidence[11] = [0.9956434409318272, 0.004356559068172894]
prediction: 2
instance confidence[12] = [0.9926025956617913, 0.007397404338208744]
prediction: 2
instance confidence[13] = [0.9971610644038659, 0.002838935596134121]
prediction: 2
instance confidence[14] = [0.9972519626410441, 0.0027480373589560065]
prediction: 2
instance confidence[15] = [0.9858547622727117, 0.014145237727288379]
prediction: 2
instance confidence[16] = [0.9981469401246759, 0.0018530598753240307]
prediction: 2
instance confidence[17] = [0.996841074632863, 0.003158925367137007]
prediction: 2
instance confidence[18] = [0.9862318565398425, 0.01376814346015753]
prediction: 2
instance confidence[19] = [0.9833073559507478, 0.016692644049252137]
prediction: 2
instance confidence[20] = [0.9862318565398425, 0.01376814346015753]
prediction: 2
instance confidence[21] = [0.9932255400728169, 0.006774459927183018]
prediction: 2
instance confidence[22] = [0.99452485011123, 0.005475149888769824]
prediction: 2
instance confidence[23] = [0.8972000398720037, 0.1027999601279963]
prediction: 2
instance confidence[24] = [0.9981469401246759, 0.0018530598753240307]
prediction: 2
instance confidence[25] = [0.9862318565398425, 0.01376814346015753]
prediction: 2
instance confidence[26] = [0.9767251340919291, 0.023274865908070895]
prediction: 2
instance confidence[27] = [0.9981469401246759, 0.0018530598753240307]
prediction: 2
instance confidence[28] = [0.9927952289444615, 0.007204771055538537]
prediction: 2
instance confidence[29] = [0.012552903015420546, 0.9874470969845796]
prediction: 4
instance confidence[30] = [0.994764583139867, 0.005235416860132825]
prediction: 2
instance confidence[31] = [0.994764583139867, 0.005235416860132825]
prediction: 2
instance confidence[32] = [0.9969065172301202, 0.0030934827698798086]
prediction: 2
instance confidence[33] = [0.9846988872299458, 0.015301112770054134]
prediction: 2
instance confidence[34] = [0.987774148427549, 0.012225851572451011]
prediction: 2
instance confidence[35] = [0.9780515864334495, 0.021948413566550407]
prediction: 2
instance confidence[36] = [0.960753590073129, 0.03924640992687088]
prediction: 2
instance confidence[37] = [0.9919936403340731, 0.0080063596659268]
prediction: 2
instance confidence[38] = [0.9974822042777379, 0.0025177957222621045]
prediction: 2
instance confidence[39] = [0.007072939020228362, 0.9929270609797717]
prediction: 4
instance confidence[40] = [0.04496379133575089, 0.9550362086642491]
prediction: 4
instance confidence[41] = [0.001349673598898805, 0.9986503264011011]
prediction: 4
instance confidence[42] = [0.08302179768938067, 0.9169782023106193]
prediction: 4
instance confidence[43] = [0.0016477064892034127, 0.9983522935107966]
prediction: 4
instance confidence[44] = [0.0062152726009604975, 0.9937847273990396]
prediction: 4
instance confidence[45] = [0.021239037524723114, 0.978760962475277]
prediction: 4
instance confidence[46] = [0.0668952692788964, 0.9331047307211036]
prediction: 4
instance confidence[47] = [0.009131507767919319, 0.9908684922320807]
prediction: 4
instance confidence[48] = [0.0008159534684468476, 0.9991840465315532]
prediction: 4
instance confidence[49] = [0.02763489806502439, 0.9723651019349756]
prediction: 4
instance confidence[50] = [0.02396287946541614, 0.9760371205345839]
prediction: 4
instance confidence[51] = [0.004704481199797844, 0.9952955188002021]
prediction: 4
instance confidence[52] = [0.024143150055833614, 0.9758568499441663]
prediction: 4
instance confidence[53] = [0.0009686677051688076, 0.9990313322948312]
prediction: 4
instance confidence[54] = [0.015480373475988555, 0.9845196265240114]
prediction: 4
instance confidence[55] = [1.068651449440611e-05, 0.9999893134855055]
prediction: 4
instance confidence[56] = [0.005620475309607236, 0.9943795246903927]
prediction: 4
instance confidence[57] = [0.00869795899598957, 0.9913020410040105]
prediction: 4
instance confidence[58] = [0.0005427780590506786, 0.9994572219409493]
prediction: 4
instance confidence[59] = [0.6143927308064948, 0.38560726919350513]
prediction: 2
instance confidence[60] = [0.00486774992515996, 0.9951322500748401]
prediction: 4
instance confidence[61] = [0.0012899531845358622, 0.998710046815464]
prediction: 4
instance confidence[62] = [0.003869454187349245, 0.9961305458126508]
prediction: 4
instance confidence[63] = [0.00016159862986474017, 0.9998384013701352]
prediction: 4
instance confidence[64] = [0.01314722813910358, 0.9868527718608964]
prediction: 4
instance confidence[65] = [0.00011855022050008758, 0.9998814497794998]
prediction: 4
instance confidence[66] = [0.1568066948047644, 0.8431933051952357]
prediction: 4
instance confidence[67] = [0.003089857214117641, 0.9969101427858823]
prediction: 4
instance confidence[68] = [0.0019541512568106447, 0.9980458487431894]
prediction: 4
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 4; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 2; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
classification loss: 2
2 final test pred: 
[9.78922139e-01 9.94959806e-01 9.92084677e-01 9.89553479e-01
 9.91001249e-01 9.92948678e-01 8.17184660e-01 9.95531519e-01
 9.92244834e-01 9.94455586e-01 9.91520639e-01 9.92557469e-01
 9.89093698e-01 9.94959806e-01 9.94522534e-01 9.81043360e-01
 9.96399415e-01 9.94420362e-01 9.82960796e-01 9.78602339e-01
 9.82960796e-01 9.89774069e-01 9.91649044e-01 9.02660422e-01
 9.96399415e-01 9.82960796e-01 9.73789545e-01 9.96399415e-01
 9.86092962e-01 3.15350283e-02 9.92244834e-01 9.92244834e-01
 9.94982394e-01 9.81161433e-01 9.84872870e-01 9.74418944e-01
 9.57628317e-01 9.89162183e-01 9.95531519e-01 7.58977828e-03
 7.28770395e-02 3.70421356e-03 1.36083351e-01 4.78928013e-03
 1.17405407e-02 5.05167179e-02 1.26055829e-01 1.57242188e-02
 3.61738460e-03 5.80393981e-02 3.10639935e-02 6.10762862e-03
 3.60271715e-02 3.19395711e-03 3.25422649e-02 4.81201014e-05
 7.80638044e-03 1.22718858e-02 1.71041249e-03 6.46165078e-01
 8.30242159e-03 2.00449997e-03 1.39971621e-02 5.56086782e-04
 3.48347875e-02 4.38603231e-04 1.75891621e-01 4.60143816e-03
 4.14032532e-03]
4 final test pred: 
[0.02107786 0.00504019 0.00791532 0.01044652 0.00899875 0.00705132
 0.18281534 0.00446848 0.00775517 0.00554441 0.00847936 0.00744253
 0.0109063  0.00504019 0.00547747 0.01895664 0.00360059 0.00557964
 0.0170392  0.02139766 0.0170392  0.01022593 0.00835096 0.09733958
 0.00360059 0.0170392  0.02621045 0.00360059 0.01390704 0.96846497
 0.00775517 0.00775517 0.00501761 0.01883857 0.01512713 0.02558106
 0.04237168 0.01083782 0.00446848 0.99241022 0.92712296 0.99629579
 0.86391665 0.99521072 0.98825946 0.94948328 0.87394417 0.98427578
 0.99638262 0.9419606  0.96893601 0.99389237 0.96397283 0.99680604
 0.96745774 0.99995188 0.99219362 0.98772811 0.99828959 0.35383492
 0.99169758 0.9979955  0.98600284 0.99944391 0.96516521 0.9995614
 0.82410838 0.99539856 0.99585967]


Test Set:
Possible result classes: [2, 4]
instance confidence[0] = [0.9789221386208296, 0.021077861379170382]
prediction: 2
instance confidence[1] = [0.9949598062779194, 0.005040193722080588]
prediction: 2
instance confidence[2] = [0.99208467659679, 0.007915323403209941]
prediction: 2
instance confidence[3] = [0.9895534785403737, 0.010446521459626351]
prediction: 2
instance confidence[4] = [0.9910012490562152, 0.008998750943784743]
prediction: 2
instance confidence[5] = [0.992948678175935, 0.0070513218240650065]
prediction: 2
instance confidence[6] = [0.8171846604270419, 0.1828153395729581]
prediction: 2
instance confidence[7] = [0.9955315186252414, 0.00446848137475856]
prediction: 2
instance confidence[8] = [0.9922448337264298, 0.007755166273570115]
prediction: 2
instance confidence[9] = [0.9944555864403294, 0.00554441355967055]
prediction: 2
instance confidence[10] = [0.9915206385378269, 0.008479361462172963]
prediction: 2
instance confidence[11] = [0.992557468508174, 0.007442531491826093]
prediction: 2
instance confidence[12] = [0.9890936982569696, 0.01090630174303038]
prediction: 2
instance confidence[13] = [0.9949598062779194, 0.005040193722080588]
prediction: 2
instance confidence[14] = [0.9945225341492063, 0.005477465850793765]
prediction: 2
instance confidence[15] = [0.981043359629059, 0.01895664037094114]
prediction: 2
instance confidence[16] = [0.9963994146185073, 0.003600585381492653]
prediction: 2
instance confidence[17] = [0.9944203623189373, 0.005579637681062685]
prediction: 2
instance confidence[18] = [0.9829607959752755, 0.017039204024724485]
prediction: 2
instance confidence[19] = [0.9786023389991252, 0.021397661000874788]
prediction: 2
instance confidence[20] = [0.9829607959752755, 0.017039204024724485]
prediction: 2
instance confidence[21] = [0.9897740689507465, 0.010225931049253538]
prediction: 2
instance confidence[22] = [0.9916490440897586, 0.008350955910241438]
prediction: 2
instance confidence[23] = [0.9026604217916963, 0.09733957820830393]
prediction: 2
instance confidence[24] = [0.9963994146185073, 0.003600585381492653]
prediction: 2
instance confidence[25] = [0.9829607959752755, 0.017039204024724485]
prediction: 2
instance confidence[26] = [0.9737895453951183, 0.026210454604881632]
prediction: 2
instance confidence[27] = [0.9963994146185073, 0.003600585381492653]
prediction: 2
instance confidence[28] = [0.9860929622375366, 0.013907037762463513]
prediction: 2
instance confidence[29] = [0.03153502831685838, 0.9684649716831416]
prediction: 4
instance confidence[30] = [0.9922448337264298, 0.007755166273570115]
prediction: 2
instance confidence[31] = [0.9922448337264298, 0.007755166273570115]
prediction: 2
instance confidence[32] = [0.9949823943963658, 0.00501760560363411]
prediction: 2
instance confidence[33] = [0.9811614326346775, 0.018838567365322467]
prediction: 2
instance confidence[34] = [0.9848728704588314, 0.015127129541168561]
prediction: 2
instance confidence[35] = [0.9744189444507357, 0.025581055549264226]
prediction: 2
instance confidence[36] = [0.9576283166644644, 0.04237168333553572]
prediction: 2
instance confidence[37] = [0.9891621829939624, 0.010837817006037672]
prediction: 2
instance confidence[38] = [0.9955315186252414, 0.00446848137475856]
prediction: 2
instance confidence[39] = [0.0075897782848925776, 0.9924102217151074]
prediction: 4
instance confidence[40] = [0.07287703950617302, 0.927122960493827]
prediction: 4
instance confidence[41] = [0.0037042135561039745, 0.996295786443896]
prediction: 4
instance confidence[42] = [0.13608335080350828, 0.8639166491964917]
prediction: 4
instance confidence[43] = [0.004789280133856045, 0.9952107198661441]
prediction: 4
instance confidence[44] = [0.011740540715747864, 0.9882594592842521]
prediction: 4
instance confidence[45] = [0.05051671785066752, 0.9494832821493325]
prediction: 4
instance confidence[46] = [0.12605582861300457, 0.8739441713869955]
prediction: 4
instance confidence[47] = [0.015724218816589964, 0.98427578118341]
prediction: 4
instance confidence[48] = [0.003617384599399273, 0.9963826154006008]
prediction: 4
instance confidence[49] = [0.05803939811281129, 0.9419606018871888]
prediction: 4
instance confidence[50] = [0.03106399353009326, 0.9689360064699066]
prediction: 4
instance confidence[51] = [0.006107628623981083, 0.993892371376019]
prediction: 4
instance confidence[52] = [0.0360271715069017, 0.9639728284930982]
prediction: 4
instance confidence[53] = [0.003193957107704152, 0.9968060428922959]
prediction: 4
instance confidence[54] = [0.03254226490836223, 0.9674577350916377]
prediction: 4
instance confidence[55] = [4.812010143698476e-05, 0.999951879898563]
prediction: 4
instance confidence[56] = [0.0078063804400131985, 0.9921936195599869]
prediction: 4
instance confidence[57] = [0.012271885779014637, 0.9877281142209853]
prediction: 4
instance confidence[58] = [0.0017104124922654846, 0.9982895875077344]
prediction: 4
instance confidence[59] = [0.6461650780353378, 0.353834921964662]
prediction: 2
instance confidence[60] = [0.00830242159350495, 0.991697578406495]
prediction: 4
instance confidence[61] = [0.0020044999727858626, 0.997995500027214]
prediction: 4
instance confidence[62] = [0.01399716212374511, 0.9860028378762549]
prediction: 4
instance confidence[63] = [0.0005560867822541095, 0.9994439132177458]
prediction: 4
instance confidence[64] = [0.03483478745365836, 0.9651652125463417]
prediction: 4
instance confidence[65] = [0.00043860323083991985, 0.9995613967691602]
prediction: 4
instance confidence[66] = [0.17589162136103156, 0.8241083786389684]
prediction: 4
instance confidence[67] = [0.004601438159665595, 0.9953985618403344]
prediction: 4
instance confidence[68] = [0.004140325315926149, 0.9958596746840739]
prediction: 4
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 4; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 2; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
classification loss: 2
2 final test pred: 
[0.95596179 0.97634203 0.97183471 0.96434079 0.96551229 0.97273167
 0.82273172 0.97731739 0.97110741 0.97492728 0.96587262 0.96825253
 0.96547204 0.97634203 0.97305038 0.95453202 0.97948446 0.97397451
 0.96008581 0.94992774 0.96008581 0.96372885 0.96997953 0.88713362
 0.97948446 0.96008581 0.94963379 0.97948446 0.95502058 0.24937379
 0.97110741 0.97110741 0.97656764 0.95616453 0.96170509 0.94974997
 0.92277075 0.96672544 0.97731739 0.09833266 0.28228425 0.08219414
 0.38036308 0.08427162 0.10854183 0.2730697  0.40924016 0.13390883
 0.08095458 0.33607512 0.21676157 0.07741813 0.1951895  0.07153181
 0.20919129 0.00661114 0.12065382 0.1386728  0.06203229 0.78589521
 0.08939497 0.04768388 0.18526541 0.02490884 0.2145643  0.01569409
 0.48956935 0.05913696 0.07220565]
4 final test pred: 
[0.04403821 0.02365797 0.02816529 0.03565921 0.03448771 0.02726833
 0.17726828 0.02268261 0.02889259 0.02507272 0.03412738 0.03174747
 0.03452796 0.02365797 0.02694962 0.04546798 0.02051554 0.02602549
 0.03991419 0.05007226 0.03991419 0.03627115 0.03002047 0.11286638
 0.02051554 0.03991419 0.05036621 0.02051554 0.04497942 0.75062621
 0.02889259 0.02889259 0.02343236 0.04383547 0.03829491 0.05025003
 0.07722925 0.03327456 0.02268261 0.90166734 0.71771575 0.91780586
 0.61963692 0.91572838 0.89145817 0.7269303  0.59075984 0.86609117
 0.91904542 0.66392488 0.78323843 0.92258187 0.8048105  0.92846819
 0.79080871 0.99338886 0.87934618 0.8613272  0.93796771 0.21410479
 0.91060503 0.95231612 0.81473459 0.97509116 0.7854357  0.98430591
 0.51043065 0.94086304 0.92779435]


Test Set:
Possible result classes: [2, 4]
instance confidence[0] = [0.955961787543239, 0.04403821245676098]
prediction: 2
instance confidence[1] = [0.9763420315687131, 0.023657968431286893]
prediction: 2
instance confidence[2] = [0.9718347131559875, 0.02816528684401262]
prediction: 2
instance confidence[3] = [0.9643407934293362, 0.035659206570663717]
prediction: 2
instance confidence[4] = [0.9655122890703625, 0.03448771092963761]
prediction: 2
instance confidence[5] = [0.9727316720129587, 0.027268327987041305]
prediction: 2
instance confidence[6] = [0.822731716061927, 0.177268283938073]
prediction: 2
instance confidence[7] = [0.9773173935693433, 0.022682606430656768]
prediction: 2
instance confidence[8] = [0.9711074118674372, 0.02889258813256288]
prediction: 2
instance confidence[9] = [0.974927282287448, 0.025072717712552033]
prediction: 2
instance confidence[10] = [0.9658726249544282, 0.03412737504557187]
prediction: 2
instance confidence[11] = [0.968252526357492, 0.03174747364250796]
prediction: 2
instance confidence[12] = [0.9654720384754507, 0.034527961524549226]
prediction: 2
instance confidence[13] = [0.9763420315687131, 0.023657968431286893]
prediction: 2
instance confidence[14] = [0.9730503846823757, 0.02694961531762431]
prediction: 2
instance confidence[15] = [0.9545320201489383, 0.045467979851061574]
prediction: 2
instance confidence[16] = [0.9794844568266624, 0.02051554317333762]
prediction: 2
instance confidence[17] = [0.9739745138864162, 0.0260254861135838]
prediction: 2
instance confidence[18] = [0.9600858080392912, 0.03991419196070882]
prediction: 2
instance confidence[19] = [0.949927737413494, 0.05007226258650587]
prediction: 2
instance confidence[20] = [0.9600858080392912, 0.03991419196070882]
prediction: 2
instance confidence[21] = [0.963728851303871, 0.03627114869612902]
prediction: 2
instance confidence[22] = [0.9699795340298164, 0.030020465970183527]
prediction: 2
instance confidence[23] = [0.8871336202277459, 0.11286637977225407]
prediction: 2
instance confidence[24] = [0.9794844568266624, 0.02051554317333762]
prediction: 2
instance confidence[25] = [0.9600858080392912, 0.03991419196070882]
prediction: 2
instance confidence[26] = [0.9496337938299765, 0.050366206170023485]
prediction: 2
instance confidence[27] = [0.9794844568266624, 0.02051554317333762]
prediction: 2
instance confidence[28] = [0.9550205807157407, 0.044979419284259185]
prediction: 2
instance confidence[29] = [0.2493737888493049, 0.750626211150695]
prediction: 4
instance confidence[30] = [0.9711074118674372, 0.02889258813256288]
prediction: 2
instance confidence[31] = [0.9711074118674372, 0.02889258813256288]
prediction: 2
instance confidence[32] = [0.9765676428455593, 0.023432357154440548]
prediction: 2
instance confidence[33] = [0.9561645252872901, 0.04383547471270992]
prediction: 2
instance confidence[34] = [0.9617050882607976, 0.038294911739202284]
prediction: 2
instance confidence[35] = [0.9497499749289904, 0.0502500250710096]
prediction: 2
instance confidence[36] = [0.922770753906793, 0.07722924609320708]
prediction: 2
instance confidence[37] = [0.9667254404019399, 0.03327455959806005]
prediction: 2
instance confidence[38] = [0.9773173935693433, 0.022682606430656768]
prediction: 2
instance confidence[39] = [0.09833265992413867, 0.9016673400758614]
prediction: 4
instance confidence[40] = [0.28228424603560226, 0.7177157539643978]
prediction: 4
instance confidence[41] = [0.08219413652657001, 0.9178058634734301]
prediction: 4
instance confidence[42] = [0.38036307950451737, 0.6196369204954827]
prediction: 4
instance confidence[43] = [0.0842716200634561, 0.9157283799365439]
prediction: 4
instance confidence[44] = [0.1085418290113763, 0.8914581709886237]
prediction: 4
instance confidence[45] = [0.27306969994071284, 0.7269303000592872]
prediction: 4
instance confidence[46] = [0.4092401619507702, 0.5907598380492299]
prediction: 4
instance confidence[47] = [0.13390882557721845, 0.8660911744227814]
prediction: 4
