options: {'left_index': True, 'order_results': True, 'normalize_cols': {2: 'RI', 3: 'Na', 4: 'Mg', 5: 'Al', 6: 'Si', 7: 'K', 8: 'Ca', 9: 'Ba', 10: 'Fe'}, 'result_col': 11}
           RI        Na        Mg        Al        Si         K        Ca        Ba        Fe  result
softmax class probabilities: [6.763150750915771e-68, 1.0, 3.2920680439984206e-20, 4.028039988472042e-16, 1.6739239779183718e-08, 1.1078162707617854e-26]
softmax class probabilities: [4.913388921457546e-110, 2.430679925137733e-07, 2.320141650782581e-33, 2.3367352627270703e-16, 0.0004274000457787836, 0.023449206985879503]
softmax class probabilities: [3.7491304479306427e-103, 4.821095908181669e-13, 4.4004013025954766e-26, 3.5228005168117866e-25, 0.9994456034031659, 3.100849287367917e-05]
softmax class probabilities: [3.091896027602992e-178, 6.995120443527259e-24, 3.453642817112737e-32, 8.59214208568062e-22, 0.0015596689245271575, 0.9999999999996128]
softmax class probabilities: [1.18943929162294e-149, 6.666504108417318e-39, 2.2624910189657387e-26, 8.014796019297913e-24, 9.897331037611817e-20, 0.9999999999999998]
softmax class probabilities: [6.47907431854078e-102, 1.844230151721476e-11, 1.1698198441991872e-20, 7.577691517970014e-21, 4.037260251745394e-11, 0.00015195850687522007]
preds: [0, 0, 1, 4, 1, 1, 1, 1, 1, 1, 4, 1, 1, 1, 1, 1, 1, 5, 4, 5, 5, 5]
The hyperparameters for cross 3 are:
Learning Rate: 1
Number of Iterations: 5000
classes: [0. 1. 2. 3. 4. 5.]
thetas: [array([ 0.64078536,  3.50219551, -0.68225137,  4.57771062, -2.99868913,
        3.19834971,  2.96840222,  1.56609563,  1.10828057, -0.94406848]), array([-4.26831923, -1.13952561, -3.74436734,  0.25631423,  1.44575517,
       -1.55690097, -2.30324026,  0.22898757, -1.89845056,  1.01078172]), array([ -6.65785698, -10.26338333,   0.19653944,   3.36848073,
        -3.93046881,  -3.87364829,  -2.28559679,   7.74387274,
         1.70605882,   0.28879101]), array([-4.52780359, -3.53211095, -4.14320976, -1.14827171,  5.5915263 ,
       -2.49086337,  4.37346629,  5.19436649, -3.00113423, -2.63484301]), array([-9.65713974, -0.29149686, 10.21736337,  1.38695444,  1.85895531,
        3.75110561, -1.09947564,  5.82493598, -6.08146536, -2.6995851 ]), array([-0.39151217, 10.44823906,  3.71981981, -1.04543431,  5.52769648,
        6.4659939 ,  1.27580552, -5.30391562,  2.68262604, -5.02728662])]
softmax class probabilities: [3.467488288969636e-05, 0.3180908900737836, 7.862174202989466e-05, 0.21018778506833144, 0.056839281575805256, 0.8594112472754335]
softmax class probabilities: [0.10402122082345214, 0.5289033864394478, 0.09792465039979736, 0.016158908071615692, 0.0054832309521325, 0.001238762846929588]
softmax class probabilities: [0.18259182178577035, 0.6738433436034119, 0.03876740775618047, 0.0026914141631738443, 0.0005043858144915801, 0.00037772727691403045]
softmax class probabilities: [0.2515155041536666, 0.34293552049583154, 0.04680109137876411, 0.0051826913931461525, 0.02316520420857613, 0.02793483855438036]
softmax class probabilities: [0.40939336270052934, 0.45815069198548325, 0.06005070993456685, 0.000987069600832972, 0.0017241021209500537, 0.0005404514452114359]
softmax class probabilities: [0.7544061493299761, 0.5116997752264681, 0.13977992899445998, 0.0002903732473964934, 0.0015735491817388877, 0.00019085615217468463]
softmax class probabilities: [0.055466690065309174, 0.044950116279033066, 0.0014581149242016303, 0.001694276887947201, 6.653959030342255e-06, 0.9520752300818955]
softmax class probabilities: [0.00024262046171194326, 0.26968859060248285, 0.0007161350475542477, 0.36448339311439887, 0.4232760183461661, 0.40885829423294384]
softmax class probabilities: [0.7131260102546496, 0.2054356609659336, 0.2875550759128729, 0.0003454728172953719, 0.06651383474682446, 0.0029703405534751886]
softmax class probabilities: [0.12108120563004054, 0.6743374445114849, 0.10710876339329196, 0.0014899332839679474, 0.0027048007086769525, 0.00035763355757935193]
softmax class probabilities: [0.7258900807125561, 0.38113763676757195, 0.11168767065897929, 0.004264813089704667, 0.004609803462250462, 0.005734074721555268]
softmax class probabilities: [0.47202990214782004, 0.43112433076906537, 0.015593621552918236, 0.013042150638440926, 0.00399594235139, 0.047305003761070885]
softmax class probabilities: [0.0015579538991627331, 0.8819730454925211, 0.0008902257649309583, 0.005384567028672813, 6.955844658613162e-06, 2.8714617667136855e-05]
softmax class probabilities: [2.7000971837071208e-05, 0.21126936730945806, 0.00044644918435417756, 0.42177430455067433, 0.00412693406459371, 0.9462039040762368]
softmax class probabilities: [0.35749020426343797, 0.6073738094667303, 0.030660074332019352, 0.00614645707678585, 0.0012216612850578198, 0.0024034778614394014]
softmax class probabilities: [7.2534603263495e-05, 0.08234161158276289, 0.0001634973711265166, 0.03308978045237396, 0.22819022429050176, 0.9716690785410366]
softmax class probabilities: [0.45587060228509974, 0.4955007699557901, 0.05318044125356826, 0.0025764133540817527, 0.0021504172038715247, 0.001956039361557547]
softmax class probabilities: [0.02815840918704494, 0.7595997053154594, 0.0013664542752859707, 0.17986853026180621, 0.00036140061959042254, 0.00019965546300551815]
softmax class probabilities: [0.00012773644527961836, 0.08476980750913701, 0.00013264120995180152, 0.03274694357097466, 0.10011627369498284, 0.9746122124249199]
softmax class probabilities: [0.6876735754554254, 0.4405355517790224, 0.03660951785170258, 0.009136170106250771, 0.003225795387103341, 0.01801442056802034]
softmax class probabilities: [0.31112789283306735, 0.3138243307746508, 0.20674256433051222, 0.00628361487371874, 0.011785799380633791, 0.0026747779529040523]
softmax class probabilities: [0.5720277573273068, 0.49984560009812895, 0.030518181262014672, 0.017351067485217357, 0.0026428959900863924, 0.01927590222414856]
softmax class probabilities: [0.3668698952171234, 0.4111606324082179, 0.04448829886074942, 0.016549602021444718, 0.005921660910845982, 0.017426731967090128]
softmax class probabilities: [0.0854408934081568, 0.7429954415430962, 0.92484697257628, 0.0008437060757284708, 0.00018530583482868513, 1.2920910896919879e-07]
softmax class probabilities: [0.7593918729603513, 0.23861123375156512, 0.09228901085309905, 0.0015863508242068025, 0.03183983591553136, 0.0042417191746661675]
softmax class probabilities: [0.6682893307993996, 0.3735857726007009, 0.0388442204857661, 0.0052503020292095776, 0.004373171977260751, 0.017086006561081685]
softmax class probabilities: [0.286081556646601, 0.7706622738449602, 0.0024494180712068287, 0.6879812370943625, 0.00034187244551488796, 0.03917187240036959]
softmax class probabilities: [0.040087049945389495, 0.4024538368568694, 0.01305468483726925, 0.0042114548074637945, 0.007120974238443385, 0.00154594618299486]
softmax class probabilities: [0.6893697798488326, 0.29836874687245424, 0.10287089049631366, 0.002146442853675123, 0.010083812017914274, 0.00854276181897029]
softmax class probabilities: [0.17051332768163016, 0.49541183679566625, 0.010082403009742471, 0.07915537523728688, 0.0036030718550873466, 0.04460020445648176]
softmax class probabilities: [0.5662452728568355, 0.465331846537055, 0.12449020849050445, 0.01409861518131859, 0.003451410831879111, 0.0041254387840384725]
softmax class probabilities: [0.015310264223801655, 0.2729463054199327, 0.025366290786121584, 0.08062167709983603, 0.04331750863180258, 0.037506561688296094]
softmax class probabilities: [0.31776784254792795, 0.2553738608037102, 0.11884791328054743, 0.00454213413227816, 0.019032049509649204, 0.009013890038372047]
softmax class probabilities: [0.21993375601976373, 0.5096237381153861, 0.020898527361342262, 0.049245060558911424, 0.00560935684940869, 0.035013919538003334]
softmax class probabilities: [0.17205733209499502, 0.5880754470244415, 0.029377908350063636, 0.09157763558450134, 0.003711873512044552, 0.02386633469076663]
softmax class probabilities: [0.31343233708851953, 0.3718676150695896, 0.20026201937284155, 0.009808951079838538, 0.011078517872390342, 0.0032123981825872452]
softmax class probabilities: [0.634259338333393, 0.39807111748451174, 0.05420839647904437, 0.00774382625234088, 0.0035794055161940193, 0.009938580112739015]
softmax class probabilities: [0.022458651093563264, 0.2632037674320508, 0.011235356682556727, 0.012807833474246567, 0.19699407103603914, 0.1045773543930286]
preds: [5, 1, 1, 1, 1, 0, 5, 4, 0, 1, 0, 0, 1, 5, 1, 5, 1, 1, 5, 0, 1, 0, 1, 2, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1]
softmax class probabilities: [0.6290418555802929, 0.431055399839379, 0.13993892823954862, 0.009344105258677455, 0.020754181254286977, 0.009856150529111159]
softmax class probabilities: [0.656054740500937, 0.47914734507267737, 0.16063609094313902, 0.015804821205048572, 0.03891937802583079, 0.009933509691165509]
softmax class probabilities: [0.49524463207416286, 0.3902676184137998, 0.0893309074829957, 0.02048936859333309, 0.02422821050754419, 0.019063183689977056]
softmax class probabilities: [0.47995373854620443, 0.35716393024282744, 0.09467603873389288, 0.01448910111163504, 0.025683059637020896, 0.02201795612859326]
softmax class probabilities: [0.45393824893901685, 0.48037882808242777, 0.11075361736147782, 0.044300411954645944, 0.030007884921780508, 0.022015361070161953]
softmax class probabilities: [0.5123909062468492, 0.4666279794462099, 0.10687938991200131, 0.03020516447456101, 0.027854109021660814, 0.017276606524633434]
softmax class probabilities: [0.463109835298447, 0.480577059633531, 0.11308435106917235, 0.035658057372141116, 0.02932383510727221, 0.01896266766621148]
softmax class probabilities: [0.4708617083186659, 0.38683300666898157, 0.10200699862426914, 0.018604909936955235, 0.023397696032836274, 0.019296938864855135]
softmax class probabilities: [0.11326234718840332, 0.42025703380614265, 0.025194422073281552, 0.11069696882327952, 0.08735366933555867, 0.06923909167850045]
softmax class probabilities: [0.36633980751220974, 0.35806676604800547, 0.08866157707448702, 0.024321315689394475, 0.02396341222213247, 0.02935655449819938]
softmax class probabilities: [0.09119792881029161, 0.2708614206799158, 0.04129364028113084, 0.07050161135163815, 0.06998750616054268, 0.1309844840413246]
softmax class probabilities: [0.28096838969702403, 0.3843933284436974, 0.07564487926694646, 0.03330555009508215, 0.021254969854944256, 0.0345198350868869]
softmax class probabilities: [0.31286751180633043, 0.3132993816696685, 0.11364967604967402, 0.021451472565408785, 0.02935005465255142, 0.044114886301710225]
softmax class probabilities: [0.36440093838121146, 0.43954207386373556, 0.0912451598773522, 0.05340565496133848, 0.03822220125861201, 0.03556177623313231]
softmax class probabilities: [0.5743814140925706, 0.5124282644988137, 0.14708090314810424, 0.030687812698054692, 0.03155693555193459, 0.011892212906682477]
softmax class probabilities: [0.338328139053036, 0.37282575098830434, 0.0881381664855557, 0.026173342799709978, 0.027525963849129326, 0.028305858906512157]
softmax class probabilities: [0.3640244054470064, 0.4457369643318559, 0.10630163062432255, 0.040697412942881026, 0.03003130920502438, 0.026693840113503977]
softmax class probabilities: [0.040492683728224683, 0.2665013339327004, 0.027522071499143607, 0.13415154456566517, 0.0988221265485783, 0.22920817689495837]
softmax class probabilities: [0.12846879843688205, 0.16738897174284717, 0.03388722780660659, 0.03393635580683618, 0.03874689525769336, 0.20949983225054747]
softmax class probabilities: [0.01797745451437532, 0.10608093406256447, 0.022202706367559576, 0.11556744241641304, 0.08928948457029108, 0.7554030659780618]
softmax class probabilities: [0.02310960514460435, 0.09920062888958446, 0.03182520127513292, 0.11769584971888103, 0.11347580392150584, 0.861284654596437]
softmax class probabilities: [0.10726040323613933, 0.20618871750901493, 0.047635810748707576, 0.04849246862724454, 0.04858262638704329, 0.27724079204089025]
preds: [0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 5, 5, 5, 5]
softmax class probabilities: [0.4893660367075166, 0.3996557981933389, 0.09111766814619097, 0.03230506626478237, 0.03620858175560988, 0.042116656471008665]
softmax class probabilities: [0.5038122669607489, 0.43876339624123695, 0.12233441454161102, 0.05098847167370472, 0.05955115540199823, 0.05372780539872914]
softmax class probabilities: [0.4167726119244075, 0.3706267628046946, 0.08195258069282002, 0.04193262306767813, 0.039552221904640854, 0.060225290865849705]
softmax class probabilities: [0.41476533224269974, 0.3624060971696938, 0.0811432033318924, 0.037337733864531354, 0.03866565155866281, 0.060502013551511205]
softmax class probabilities: [0.44117217526942243, 0.4264650869370751, 0.11885092172850058, 0.0718186354727971, 0.06176844109624281, 0.07844385953932899]
softmax class probabilities: [0.4457944183709993, 0.4129955894164993, 0.10436666843510274, 0.05681522112076491, 0.05198857405959466, 0.06586325606711764]
softmax class probabilities: [0.440343321930267, 0.4229111200752774, 0.11349072927172113, 0.0643210225272049, 0.05755038273777194, 0.07174669808764071]
softmax class probabilities: [0.42047933324023534, 0.37303019071288473, 0.08589933939432151, 0.04134202571625734, 0.03960065251210024, 0.05953562837344815]
softmax class probabilities: [0.2028542079387766, 0.3409409518402639, 0.06983061480445941, 0.09407528890158662, 0.07518597179556358, 0.1587335427872469]
softmax class probabilities: [0.38293985073525527, 0.35731348519183975, 0.08311520200598994, 0.04526775033725696, 0.040445580939804, 0.071346629177805]
softmax class probabilities: [0.21608282437911877, 0.305924800739307, 0.0766587995109985, 0.07906557023704817, 0.06641716341920467, 0.16944334295157706]
softmax class probabilities: [0.3539554474044795, 0.35742796699023627, 0.08013827599361789, 0.04956300689383889, 0.039786270021701514, 0.07801332185690646]
softmax class probabilities: [0.3882618302528062, 0.36068548990870014, 0.09962170801015369, 0.049949374460112224, 0.04869530170206405, 0.08494650486361158]
softmax class probabilities: [0.3935965376176761, 0.40572228978378627, 0.1144832245712799, 0.07948258163226873, 0.06810416702179312, 0.09966806507209605]
softmax class probabilities: [0.48746050064935614, 0.4472237828024567, 0.12808953564092546, 0.06485953163854521, 0.06206937604448855, 0.06161609263737783]
softmax class probabilities: [0.3702348550763958, 0.3616859251507457, 0.08498758020374376, 0.048162478644736204, 0.04353670379830434, 0.07397081592314336]
softmax class probabilities: [0.4060790227334891, 0.4058290601761396, 0.11036514299464287, 0.0668216643101459, 0.05750259874550241, 0.08184959336581331]
softmax class probabilities: [0.15948138760386718, 0.29204279163845964, 0.07410278507132755, 0.10690306445911368, 0.08163578059046529, 0.24031303425390224]
softmax class probabilities: [0.23822436220225338, 0.2605475287066617, 0.05812505155895816, 0.047859114666866195, 0.041642925121243124, 0.15318364435381393]
softmax class probabilities: [0.1256377795233623, 0.21772917263072597, 0.06875655054194493, 0.10305772716448643, 0.0780983720913927, 0.40862350633718647]
softmax class probabilities: [0.13874612517350096, 0.2250360197795749, 0.09453242723720047, 0.13551876125335788, 0.11146648618273237, 0.5154979347166608]
softmax class probabilities: [0.23773104315639168, 0.2857669691274656, 0.08157272978149226, 0.07209852942853448, 0.06195230087043616, 0.20856801240259493]
preds: [0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 5, 5, 1]
softmax class probabilities: [0.4353838001759371, 0.37967083351477526, 0.10341654159270748, 0.05788097080951215, 0.06028782780924263, 0.07354755182132228]
softmax class probabilities: [0.45249854250386584, 0.4117811727813984, 0.13752868175399074, 0.08461000620375354, 0.09018600511927943, 0.09432103037986363]
softmax class probabilities: [0.3924774450459454, 0.3627444894912728, 0.09954491105158997, 0.06746359791658156, 0.06434067164179896, 0.09150055841119199]
softmax class probabilities: [0.3909891390059356, 0.35780502769972217, 0.09782180871567914, 0.06278075914689518, 0.06270475506887699, 0.0905726609493084]
softmax class probabilities: [0.42013466418190315, 0.406104150459549, 0.14015972582208086, 0.10420972013898108, 0.09547255504590957, 0.1190894265717903]
softmax class probabilities: [0.4172315083699477, 0.3938007058876438, 0.12364534196109656, 0.08688767977341672, 0.08193304507640446, 0.10336070930918365]
softmax class probabilities: [0.41768807199557706, 0.4021508579132596, 0.1335948805458963, 0.09604769812856019, 0.08965340331236064, 0.11133167726170115]
softmax class probabilities: [0.39625901015022275, 0.364931158332695, 0.1024561937771342, 0.06730070688496158, 0.06469993233345674, 0.09103220322825685]
softmax class probabilities: [0.2619840572783357, 0.3481440522576502, 0.10407227899216248, 0.11794381094122522, 0.1030179914203627, 0.17875966895548448]
softmax class probabilities: [0.37511356753294434, 0.3559199338187879, 0.10127376715929398, 0.07095598043859982, 0.0658222746724715, 0.10110171406860705]
softmax class probabilities: [0.27345813715738626, 0.3291162149805194, 0.10648636845098261, 0.1050609905015201, 0.09406618813316599, 0.1791780395011277]
softmax class probabilities: [0.3590439251084161, 0.35533892952561513, 0.09975089830705479, 0.07458741028481712, 0.06556464717618404, 0.10667022961442017]
softmax class probabilities: [0.38443324607644924, 0.36351614219050693, 0.1175434583642659, 0.07924521824038586, 0.07690807761819857, 0.11556916019027126]
softmax class probabilities: [0.392013438587488, 0.3946522062232927, 0.13951819020052056, 0.11177045372449823, 0.10206759144249189, 0.13797651567815236]
softmax class probabilities: [0.44689386449076546, 0.4185023876088768, 0.14544183095151997, 0.09882033212372267, 0.09553525247978242, 0.10434697339847868]
softmax class probabilities: [0.3685194268985561, 0.3591650888588502, 0.10407268003936543, 0.07458928648864624, 0.06958726994359926, 0.1048117733825668]
softmax class probabilities: [0.3981130829537236, 0.39208562217999054, 0.1313685112974213, 0.09776297991372172, 0.08940817155971162, 0.11945923847501154]
softmax class probabilities: [0.23357180853909898, 0.32206243839862797, 0.10967778466060107, 0.12909408002132422, 0.11005020034179708, 0.22812211197136978]
softmax class probabilities: [0.2812655842190407, 0.29502627326384195, 0.08146081291696637, 0.07083949548924441, 0.06441422058562174, 0.15170326615647006]
softmax class probabilities: [0.20579782891562315, 0.27572743823259704, 0.10463558874392509, 0.12576775554243957, 0.1065781908667314, 0.3101221361151768]
softmax class probabilities: [0.2221644432202966, 0.28847400423175423, 0.1377287483391352, 0.163037027244979, 0.14453474631358823, 0.38884989995739594]
softmax class probabilities: [0.2892568138430915, 0.3186250243600189, 0.11040154867258124, 0.10062070372667616, 0.09125986624744473, 0.19969701432166842]
preds: [0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 5, 5, 1]
softmax class probabilities: [0.7284599311403858, 0.4610873313363706, 0.2607168932710965, 0.0018206188641670094, 0.020230548113026894, 0.004824120670480495]
softmax class probabilities: [0.8610044401438036, 0.34490842122872634, 0.2159084519701892, 0.001481894833839102, 0.032127395990425134, 0.0020991987945253314]
softmax class probabilities: [0.6981507222898683, 0.3840248267261488, 0.09149854356571448, 0.011386320243436027, 0.014413502312107255, 0.007828575047222008]
softmax class probabilities: [0.5958471305018456, 0.31914721109054, 0.11522302391943597, 0.0037265110389790913, 0.029153377941778105, 0.014731058696876896]
softmax class probabilities: [0.3720470170472522, 0.5008666693530635, 0.0635536679937535, 0.04227317060037116, 0.0049284856687844955, 0.0034773327030509006]
softmax class probabilities: [0.6213527174392892, 0.49232603248369233, 0.07692484139415806, 0.020986125061416908, 0.007798318201976489, 0.0036876069866828972]
softmax class probabilities: [0.3732946264171406, 0.52889733277589, 0.0771276527004847, 0.027154409077975044, 0.006744026109842987, 0.0032750189332573115]
softmax class probabilities: [0.46193653539414087, 0.4051823686748874, 0.12957937499458613, 0.009269496985217195, 0.01619657758917499, 0.009164581565606289]
softmax class probabilities: [0.17564751607931015, 0.5691587598234749, 0.0018819035923708478, 0.1280314869262966, 0.07475909841452448, 0.006645990806098646]
softmax class probabilities: [0.20774164719294422, 0.3993779104166027, 0.09783101483117827, 0.01897199819914964, 0.01610654437033743, 0.015823076220743977]
softmax class probabilities: [0.013555707180899563, 0.24101304407052238, 0.012989530576136823, 0.04187963113554523, 0.14306304674031908, 0.07001220313453539]
softmax class probabilities: [0.06518680862120767, 0.5836307098257824, 0.057566012001673605, 0.06534856777975252, 0.008624287166899634, 0.014751800759558915]
softmax class probabilities: [0.049402750126169556, 0.24482815026739047, 0.1753329286257823, 0.006099961553548286, 0.03250097433185907, 0.03246636569291578]
softmax class probabilities: [0.2949393833662988, 0.41757487952168326, 0.039488308944912634, 0.04236665572429651, 0.007956575705736095, 0.006491763318808575]
softmax class probabilities: [0.6231073778421357, 0.4820615119023742, 0.15504500064921034, 0.013790428686847017, 0.007531818685566729, 0.0013208542414855189]
softmax class probabilities: [0.16134339430216724, 0.43644192076779054, 0.09851190109621012, 0.018655500013662684, 0.021779720146150733, 0.011154163546186941]
softmax class probabilities: [0.13151397052643973, 0.5197369095851084, 0.07977808920653483, 0.03983862823702578, 0.008670632366403232, 0.005457215175228752]
softmax class probabilities: [0.0023497604590356014, 0.30115905446221314, 0.0034298967856872427, 0.14135150273786456, 0.19671268851849358, 0.10969748787343203]
softmax class probabilities: [0.06467757728003924, 0.07676363542176368, 0.01244554435272344, 0.013723556401231728, 0.09092884634702941, 0.4570577425209773]
softmax class probabilities: [0.000276920455582694, 0.04607668283501505, 0.002691428700832669, 0.058856274310470386, 0.18294901797999433, 0.9464801091052713]
softmax class probabilities: [0.0006630234302527249, 0.025490628806249374, 0.003625636460256288, 0.02028462839376279, 0.07887581092056055, 0.9790090004699191]
softmax class probabilities: [0.018270834789718072, 0.14106483366094816, 0.016597770928998935, 0.018407146814609577, 0.033129722290564455, 0.382227820876634]
preds: [0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 5, 5, 5, 5]
softmax class probabilities: [0.6731083447116746, 0.43173397198697705, 0.17920632012108476, 0.005372483437992563, 0.01883958305417862, 0.006594717046942364]
softmax class probabilities: [0.7238352547388837, 0.4502406203779378, 0.18569805548802557, 0.008770294239348473, 0.03678614783421936, 0.005339266350302578]
softmax class probabilities: [0.5458213200465739, 0.39583770877879726, 0.09266104050089533, 0.016267729116721977, 0.02151753932314158, 0.0128685429480723]
softmax class probabilities: [0.5114181195120058, 0.3439037273064567, 0.10373052827024788, 0.009612789195931427, 0.025270010404117867, 0.01692942968488152]
softmax class probabilities: [0.4308175724898368, 0.49152707309913, 0.09710386952387548, 0.04143450159758558, 0.02013065102221646, 0.012800450953697529]
softmax class probabilities: [0.5379391629739415, 0.4812883566638524, 0.10203517505484923, 0.025697755453078456, 0.021101759197630562, 0.010167487919473436]
softmax class probabilities: [0.4453923965475705, 0.49677432413892814, 0.10550280084311418, 0.03089498540626958, 0.021015515260071903, 0.010891802083553719]
softmax class probabilities: [0.48011193484828174, 0.390770004572567, 0.11242522004811878, 0.013925366837945444, 0.020579201656436525, 0.013542063755706444]
softmax class probabilities: [0.1177682954937381, 0.48814209445334283, 0.013466686008853833, 0.12594008488789507, 0.1102044870140662, 0.032787077853622525]
softmax class probabilities: [0.3329984370738638, 0.3643839839492885, 0.09165298747578517, 0.02024548304730005, 0.020799553288395917, 0.02231348058392327]
softmax class probabilities: [0.05875485456889746, 0.26296050603258153, 0.02958148721861763, 0.06570640160824331, 0.0890648032719746, 0.10406914058126629]
softmax class probabilities: [0.21555211669746813, 0.4263542240985401, 0.07114032276409187, 0.03307047289069549, 0.016513939518981703, 0.02563241526999036]
softmax class probabilities: [0.22334006894524353, 0.27669569877038147, 0.1230605465164893, 0.01459556846047389, 0.026320938971694692, 0.03960109607894755]
softmax class probabilities: [0.33869098719185775, 0.44228525719805095, 0.07365497482011081, 0.04984577225473163, 0.02823772542917495, 0.0218821119718364]
softmax class probabilities: [0.5930245335902535, 0.5140548132364857, 0.15191997667013124, 0.023813493658994097, 0.02281132636969788, 0.005944058088086227]
softmax class probabilities: [0.3001106415695094, 0.385090203456406, 0.09099809844506665, 0.021443090473173127, 0.025120454904349512, 0.01983108973504894]
softmax class probabilities: [0.30205529629844496, 0.462008411206393, 0.09876459550616193, 0.03686760377196509, 0.022058495299519212, 0.016642338097452372]
softmax class probabilities: [0.020643611553782686, 0.27675638216239246, 0.015602569318415895, 0.14752256657266688, 0.13239697428660158, 0.1810754228883428]
softmax class probabilities: [0.09701066018211875, 0.13226089401863209, 0.02420587176837501, 0.02943870579640035, 0.04687105384079861, 0.2674989798334173]
softmax class probabilities: [0.006033049751044091, 0.07941774502817439, 0.011451820283126609, 0.11044711124661671, 0.11270531364885471, 0.8506626262324232]
softmax class probabilities: [0.008895706145045016, 0.06774924344145847, 0.01689239911030472, 0.08770079695830615, 0.12142857052134776, 0.9274003285327729]
softmax class probabilities: [0.06767839565013217, 0.18210120365406926, 0.0347244455109778, 0.03822513770923813, 0.047349584565611905, 0.31732476539358556]
preds: [0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 5, 5, 5, 5]
softmax class probabilities: [0.6292040552750015, 0.4310732696152041, 0.13999533853527804, 0.009329466994292919, 0.02073928986110917, 0.009834422418475187]
softmax class probabilities: [0.6562047938096762, 0.47920456335171574, 0.16068465654065558, 0.01578422745951066, 0.03890166569067218, 0.009910815929013262]
softmax class probabilities: [0.49529284212905256, 0.3902793206636789, 0.08933591312668145, 0.020468275298609135, 0.024215648542599767, 0.01903079189858012]
softmax class probabilities: [0.4799983214567343, 0.3571588208036441, 0.09468581822212802, 0.014472087884906058, 0.02567031816539783, 0.02198168429686215]
softmax class probabilities: [0.4539581924260075, 0.4804202224449003, 0.11076668360345543, 0.04427084494695696, 0.029994680547752072, 0.021977625805552254]
softmax class probabilities: [0.5124517469933735, 0.4666684043532822, 0.1068927527027086, 0.03017825790902542, 0.02784037050019227, 0.017244904446872517]
softmax class probabilities: [0.4631455731626337, 0.4806193552429361, 0.1131002570790713, 0.03562955691196605, 0.029310102447287108, 0.018928506728813913]
softmax class probabilities: [0.47091096996355597, 0.3868360633341267, 0.10202251743309826, 0.018584517873331756, 0.023384519482556654, 0.019263735985019643]
softmax class probabilities: [0.11312736026911391, 0.42033135877798194, 0.0251633359228627, 0.11071073791809224, 0.08738203931303301, 0.06918899438595308]
softmax class probabilities: [0.36631886346688225, 0.3580547107701606, 0.08866586153185671, 0.024299616133041737, 0.023951322115067335, 0.029314530571700147]
softmax class probabilities: [0.09108308055175397, 0.27084290561964613, 0.041260411206449334, 0.07049930789203517, 0.06999996062933796, 0.13093272577762646]
softmax class probabilities: [0.28090651003995665, 0.3843844215320552, 0.07564253852545277, 0.033281522186479874, 0.021243885841840168, 0.0344751410492282]
softmax class probabilities: [0.312819989338381, 0.31326262785426306, 0.11366877222853056, 0.021432412444218743, 0.029337742243261102, 0.04405888401745586]
softmax class probabilities: [0.3643488926034952, 0.4395730580800804, 0.09123685891555985, 0.05337907330123562, 0.038211360266713255, 0.03551255961364484]
softmax class probabilities: [0.5744901904808007, 0.5124890386055606, 0.14712072151234773, 0.03065860255770401, 0.031540991450761904, 0.011866894518525522]
softmax class probabilities: [0.33829306731843595, 0.37282364203766954, 0.08813764569560548, 0.026150982498199957, 0.027513736717519655, 0.028264784416973134]
softmax class probabilities: [0.3640019434420629, 0.4457598629134706, 0.10631069653339673, 0.04066975843889194, 0.030018317424630323, 0.026652003111066424]
softmax class probabilities: [0.040415452548974065, 0.2664874891430294, 0.027488829344619985, 0.13420104164947455, 0.09886230224539502, 0.22920638844410948]
softmax class probabilities: [0.1283270632101569, 0.16733105885487973, 0.033864419586311964, 0.03392752387364675, 0.038747645931247715, 0.20948242260674343]
softmax class probabilities: [0.01792993925522737, 0.10601815842452099, 0.022173103864970276, 0.11562694745686108, 0.08933097267224892, 0.7556529486130876]
softmax class probabilities: [0.023050461941846227, 0.09913482003873783, 0.0317841660701539, 0.11773946128027749, 0.11352364906384288, 0.861485949585299]
softmax class probabilities: [0.10713132797482643, 0.20612830520458067, 0.04760490817834078, 0.04847920586815369, 0.04858143102133197, 0.2772534499251618]
preds: [0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 5, 5, 5, 5]
softmax class probabilities: [0.7893250277780729, 0.4879443411639891, 0.229753236903527, 0.0003398148788616979, 0.02707656217490356, 0.0036215944363251363]
softmax class probabilities: [0.9241513709335654, 0.3003366540725691, 0.15065942058413037, 7.113049093208867e-05, 0.007770833561582247, 0.00028057501852965896]
softmax class probabilities: [0.784127098601852, 0.3613987205136143, 0.06513707411913018, 0.004693376320851855, 0.004914117359067482, 0.001821982434013049]
softmax class probabilities: [0.7001527617216278, 0.30908971689056824, 0.07771223475452477, 0.0006381665552571656, 0.04197809362684646, 0.007931534731730966]
