options: {'missing_attributes': 'drop', 'left_index': True, 'normalize_cols': {2: 'clump_thickness', 3: 'cell_size_uniformity', 4: 'cell_size_shape', 5: 'marginal_adhesion', 6: 'single_epithesial_cell_size', 7: 'bare_nuclei', 8: 'bland_chromatin', 9: 'normal_nucleoti', 10: 'mitoses'}, 'result_col': 11, 'order_results': True}
     clump_thickness  cell_size_uniformity  cell_size_shape  marginal_adhesion  single_epithesial_cell_size  bare_nuclei  bland_chromatin  normal_nucleoti   mitoses  result
softmax class probabilities: [0.9689444892224334, 0.031055510777566603]
softmax class probabilities: [0.9499861701347234, 0.05001382986527657]
softmax class probabilities: [0.9847528185876615, 0.015247181412338396]
softmax class probabilities: [0.9924164702766528, 0.00758352972334715]
softmax class probabilities: [0.01440063625878986, 0.9855993637412102]
softmax class probabilities: [0.1145106476885068, 0.8854893523114932]
softmax class probabilities: [0.009847588329768934, 0.9901524116702312]
softmax class probabilities: [0.19597458414912303, 0.8040254158508768]
softmax class probabilities: [0.012144652254334578, 0.9878553477456655]
softmax class probabilities: [0.02294733685961428, 0.9770526631403859]
softmax class probabilities: [0.09217770944708384, 0.9078222905529161]
softmax class probabilities: [0.20426633205618389, 0.7957336679438162]
softmax class probabilities: [0.030837362991672553, 0.9691626370083274]
softmax class probabilities: [0.011375305591008677, 0.9886246944089914]
softmax class probabilities: [0.10917245189875835, 0.8908275481012415]
softmax class probabilities: [0.05235727572934597, 0.9476427242706541]
softmax class probabilities: [0.011736609549048777, 0.9882633904509511]
softmax class probabilities: [0.05901583723395447, 0.9409841627660456]
softmax class probabilities: [0.009174527112452403, 0.9908254728875475]
softmax class probabilities: [0.06341491419322313, 0.9365850858067769]
softmax class probabilities: [0.0002211475508619343, 0.9997788524491381]
softmax class probabilities: [0.016025158950900984, 0.9839748410490989]
softmax class probabilities: [0.0245544094142798, 0.9754455905857201]
softmax class probabilities: [0.005223929112333063, 0.994776070887667]
softmax class probabilities: [0.6871392214509063, 0.3128607785490937]
softmax class probabilities: [0.016472218510762193, 0.9835277814892379]
softmax class probabilities: [0.004711010854004095, 0.9952889891459958]
softmax class probabilities: [0.03486013714092275, 0.9651398628590772]
softmax class probabilities: [0.0018018262367067931, 0.9981981737632931]
softmax class probabilities: [0.06920904446826877, 0.9307909555317312]
softmax class probabilities: [0.0013901079412000751, 0.9986098920587999]
softmax class probabilities: [0.23424480592593114, 0.7657551940740688]
softmax class probabilities: [0.009189650711121898, 0.9908103492888782]
softmax class probabilities: [0.009636718078025236, 0.9903632819219748]
preds: [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]
softmax class probabilities: [0.9856711299267148, 0.014328870073285243]
softmax class probabilities: [0.9987110973545489, 0.0012889026454511595]
softmax class probabilities: [0.9968089699560624, 0.0031910300439375477]
softmax class probabilities: [0.9979914968608142, 0.0020085031391858673]
softmax class probabilities: [0.9969038956269121, 0.003096104373087903]
softmax class probabilities: [0.9979735200485031, 0.0020264799514967567]
softmax class probabilities: [0.7640984244913241, 0.2359015755086758]
softmax class probabilities: [0.9986071091285293, 0.0013928908714706096]
softmax class probabilities: [0.9962817983254916, 0.003718201674508469]
softmax class probabilities: [0.9976336510809984, 0.00236634891900154]
softmax class probabilities: [0.9976634057351009, 0.002336594264898996]
softmax class probabilities: [0.9977563062183398, 0.0022436937816603447]
softmax class probabilities: [0.9955354970498778, 0.004464502950122328]
softmax class probabilities: [0.9987110973545489, 0.0012889026454511595]
softmax class probabilities: [0.9989406343849578, 0.001059365615042195]
softmax class probabilities: [0.9909195860243198, 0.009080413975680313]
softmax class probabilities: [0.9991804393301592, 0.0008195606698408425]
softmax class probabilities: [0.9981918091883638, 0.0018081908116361323]
softmax class probabilities: [0.9915238657429083, 0.008476134257091691]
softmax class probabilities: [0.9850446519927533, 0.014955348007246723]
softmax class probabilities: [0.9915238657429083, 0.008476134257091691]
softmax class probabilities: [0.9942700659301891, 0.005729934069811068]
softmax class probabilities: [0.9970834010618903, 0.0029165989381096]
softmax class probabilities: [0.8985683207629415, 0.1014316792370587]
softmax class probabilities: [0.9991804393301592, 0.0008195606698408425]
softmax class probabilities: [0.9915238657429083, 0.008476134257091691]
softmax class probabilities: [0.9814704465694319, 0.018529553430568124]
softmax class probabilities: [0.9991804393301592, 0.0008195606698408425]
softmax class probabilities: [0.9968326132114705, 0.003167386788529384]
softmax class probabilities: [0.0021712068758019086, 0.9978287931241981]
softmax class probabilities: [0.9962817983254916, 0.003718201674508469]
softmax class probabilities: [0.9962817983254916, 0.003718201674508469]
softmax class probabilities: [0.9978058609264128, 0.0021941390735871966]
softmax class probabilities: [0.9881432792099721, 0.011856720790027973]
softmax class probabilities: [0.9908453294300321, 0.009154670569967919]
softmax class probabilities: [0.9857340448338608, 0.014265955166139231]
softmax class probabilities: [0.9403907234503404, 0.059609276549659466]
softmax class probabilities: [0.9941621754859746, 0.005837824514025289]
softmax class probabilities: [0.9986071091285293, 0.0013928908714706096]
softmax class probabilities: [0.03119637807273316, 0.9688036219272669]
softmax class probabilities: [0.00724510453034526, 0.9927548954696547]
softmax class probabilities: [0.0001555829457229717, 0.999844417054277]
softmax class probabilities: [0.0017051024158883155, 0.9982948975841116]
softmax class probabilities: [0.00013239712409182172, 0.9998676028759083]
softmax class probabilities: [0.0005603033101008667, 0.9994396966898992]
softmax class probabilities: [0.0010601718990125694, 0.9989398281009875]
softmax class probabilities: [0.05149888202609783, 0.9485011179739021]
softmax class probabilities: [0.0038655921274847304, 0.9961344078725153]
softmax class probabilities: [5.9639057101866e-05, 0.9999403609428982]
softmax class probabilities: [0.009109999136547678, 0.9908900008634522]
softmax class probabilities: [0.020639425935226764, 0.9793605740647733]
softmax class probabilities: [0.0023353235004713946, 0.9976646764995287]
softmax class probabilities: [0.007687799033425232, 0.9923122009665748]
softmax class probabilities: [0.0001265074566547627, 0.9998734925433452]
softmax class probabilities: [0.002448729100730636, 0.9975512708992694]
softmax class probabilities: [2.0545867923430015e-06, 0.9999979454132075]
softmax class probabilities: [0.010551650302214822, 0.9894483496977853]
softmax class probabilities: [0.024584439283913295, 0.9754155607160867]
softmax class probabilities: [0.00015107153202338364, 0.9998489284679766]
softmax class probabilities: [0.6441863748992008, 0.35581362510079967]
softmax class probabilities: [0.001022023833265389, 0.9989779761667346]
softmax class probabilities: [0.0009483518649652503, 0.9990516481350349]
softmax class probabilities: [0.00019590714726989874, 0.9998040928527302]
softmax class probabilities: [1.8143507434447555e-05, 0.9999818564925654]
softmax class probabilities: [0.00012018838857223558, 0.9998798116114277]
softmax class probabilities: [2.670736224029474e-07, 0.9999997329263774]
softmax class probabilities: [0.23616119952545053, 0.7638388004745496]
softmax class probabilities: [0.0011972251939713066, 0.9988027748060287]
softmax class probabilities: [0.0008203691549360213, 0.9991796308450641]
preds: [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]
softmax class probabilities: [0.9824777485626035, 0.01752225143739638]
softmax class probabilities: [0.9984391556630201, 0.0015608443369800032]
softmax class probabilities: [0.9962045445305907, 0.0037954554694093197]
softmax class probabilities: [0.9971970051621923, 0.0028029948378076315]
softmax class probabilities: [0.9967652652757514, 0.003234734724248657]
softmax class probabilities: [0.9974321802408639, 0.0025678197591361323]
softmax class probabilities: [0.783225961042194, 0.21677403895780603]
softmax class probabilities: [0.9984850920595129, 0.0015149079404872471]
softmax class probabilities: [0.9960225307415803, 0.003977469258419637]
softmax class probabilities: [0.9975809622279802, 0.0024190377720199477]
softmax class probabilities: [0.9974392436596492, 0.002560756340350849]
softmax class probabilities: [0.9975396536805475, 0.0024603463194525815]
softmax class probabilities: [0.9947911548454029, 0.005208845154597056]
softmax class probabilities: [0.9984391556630201, 0.0015608443369800032]
softmax class probabilities: [0.9987393179151678, 0.001260682084832231]
softmax class probabilities: [0.9891459550790415, 0.010854044920958615]
softmax class probabilities: [0.9990516192181099, 0.0009483807818901185]
softmax class probabilities: [0.9980729832567629, 0.0019270167432371811]
softmax class probabilities: [0.9889643484178231, 0.011035651582177008]
softmax class probabilities: [0.9867009278731014, 0.01329907212689864]
softmax class probabilities: [0.9889643484178231, 0.011035651582177008]
softmax class probabilities: [0.9946042586824074, 0.005395741317592649]
softmax class probabilities: [0.9964560421180622, 0.003543957881937891]
softmax class probabilities: [0.8925259468384749, 0.10747405316152524]
softmax class probabilities: [0.9990516192181099, 0.0009483807818901185]
softmax class probabilities: [0.9889643484178231, 0.011035651582177008]
softmax class probabilities: [0.9778078571720914, 0.02219214282790863]
softmax class probabilities: [0.9990516192181099, 0.0009483807818901185]
softmax class probabilities: [0.996460100765561, 0.0035398992344390263]
softmax class probabilities: [0.003957893634367263, 0.9960421063656327]
softmax class probabilities: [0.9960225307415803, 0.003977469258419637]
softmax class probabilities: [0.9960225307415803, 0.003977469258419637]
softmax class probabilities: [0.9977597069077122, 0.0022402930922877646]
softmax class probabilities: [0.9864056608587863, 0.013594339141213524]
softmax class probabilities: [0.9892861407201953, 0.010713859279804795]
softmax class probabilities: [0.9817051712143158, 0.018294828785684197]
softmax class probabilities: [0.9520579709095662, 0.04794202909043379]
softmax class probabilities: [0.99346667676369, 0.006533323236310052]
softmax class probabilities: [0.9984850920595129, 0.0015149079404872471]
softmax class probabilities: [0.018207638243880334, 0.9817923617561196]
softmax class probabilities: [0.0221255661924254, 0.9778744338075747]
softmax class probabilities: [0.00039903764022681393, 0.9996009623597732]
softmax class probabilities: [0.024869183386177364, 0.9751308166138226]
softmax class probabilities: [0.0004384330747677483, 0.9995615669252322]
softmax class probabilities: [0.002634905548716017, 0.9973650944512839]
softmax class probabilities: [0.0050212988492651855, 0.9949787011507347]
softmax class probabilities: [0.0476564863332971, 0.9523435136667029]
softmax class probabilities: [0.006665189407975941, 0.993334810592024]
softmax class probabilities: [0.00016346595336375178, 0.9998365340466363]
softmax class probabilities: [0.012371217542381423, 0.9876287824576186]
softmax class probabilities: [0.024803604835196464, 0.9751963951648034]
softmax class probabilities: [0.004990961059510419, 0.9950090389404895]
softmax class probabilities: [0.01401174821678212, 0.9859882517832178]
softmax class probabilities: [0.00030382964912793655, 0.999696170350872]
softmax class probabilities: [0.007445526160907433, 0.9925544738390926]
softmax class probabilities: [3.081226987422767e-06, 0.9999969187730124]
softmax class probabilities: [0.007185319485315028, 0.9928146805146849]
softmax class probabilities: [0.014771393680984686, 0.9852286063190154]
softmax class probabilities: [0.00017628804706927646, 0.9998237119529307]
softmax class probabilities: [0.619169249403325, 0.3808307505966751]
softmax class probabilities: [0.0029806773687252406, 0.9970193226312747]
softmax class probabilities: [0.0014914362826038193, 0.9985085637173962]
softmax class probabilities: [0.0005991481823806744, 0.9994008518176194]
softmax class probabilities: [3.7983901856365214e-05, 0.9999620160981437]
softmax class probabilities: [0.0021682962041412075, 0.9978317037958587]
softmax class probabilities: [1.391376820822156e-05, 0.9999860862317917]
softmax class probabilities: [0.18342751890170636, 0.8165724810982937]
softmax class probabilities: [0.002966160461512649, 0.9970338395384872]
softmax class probabilities: [0.0011432000148045832, 0.9988567999851953]
preds: [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]
softmax class probabilities: [0.9816937776484463, 0.018306222351553547]
softmax class probabilities: [0.9979965350179403, 0.0020034649820596497]
softmax class probabilities: [0.9956196134616209, 0.004380386538379281]
softmax class probabilities: [0.9959819260651062, 0.00401807393489392]
softmax class probabilities: [0.9961203797407614, 0.003879620259238544]
softmax class probabilities: [0.9967650300455382, 0.0032349699544617725]
softmax class probabilities: [0.7916496013825064, 0.20835039861749363]
softmax class probabilities: [0.9981622897938625, 0.0018377102061375653]
softmax class probabilities: [0.9956062423543524, 0.004393757645647602]
softmax class probabilities: [0.9972776757696576, 0.002722324230342381]
softmax class probabilities: [0.9967940554115889, 0.003205944588411094]
softmax class probabilities: [0.9968786017121248, 0.0031213982878751483]
softmax class probabilities: [0.9940126814426705, 0.005987318557329505]
softmax class probabilities: [0.9979965350179403, 0.0020034649820596497]
softmax class probabilities: [0.9982700417253667, 0.0017299582746333156]
softmax class probabilities: [0.9879574483987843, 0.012042551601215689]
softmax class probabilities: [0.9987598076627611, 0.0012401923372389186]
softmax class probabilities: [0.9977007232081527, 0.0022992767918473623]
softmax class probabilities: [0.9875792797039246, 0.012420720296075487]
softmax class probabilities: [0.9854327843258576, 0.014567215674142478]
softmax class probabilities: [0.9875792797039246, 0.012420720296075487]
softmax class probabilities: [0.994349121066675, 0.005650878933325058]
softmax class probabilities: [0.9957062982848988, 0.0042937017151012955]
softmax class probabilities: [0.8925328324246093, 0.10746716757539083]
softmax class probabilities: [0.9987598076627611, 0.0012401923372389186]
softmax class probabilities: [0.9875792797039246, 0.012420720296075487]
softmax class probabilities: [0.9771904350538136, 0.02280956494618645]
softmax class probabilities: [0.9987598076627611, 0.0012401923372389186]
softmax class probabilities: [0.9953332410041423, 0.0046667589958578155]
softmax class probabilities: [0.0065912907521279394, 0.9934087092478721]
softmax class probabilities: [0.9956062423543524, 0.004393757645647602]
softmax class probabilities: [0.9956062423543524, 0.004393757645647602]
softmax class probabilities: [0.9975103699236372, 0.0024896300763628996]
softmax class probabilities: [0.9857672944767416, 0.014232705523258421]
softmax class probabilities: [0.9885970487256893, 0.011402951274310614]
softmax class probabilities: [0.9796328372840584, 0.020367162715941543]
softmax class probabilities: [0.958096064762013, 0.041903935237986946]
softmax class probabilities: [0.9929158837190609, 0.007084116280938988]
softmax class probabilities: [0.9981622897938625, 0.0018377102061375653]
softmax class probabilities: [0.011244004665079145, 0.9887559953349209]
softmax class probabilities: [0.03269414530410146, 0.9673058546958986]
softmax class probabilities: [0.0007287636707578774, 0.9992712363292421]
softmax class probabilities: [0.051463902514096646, 0.9485360974859034]
softmax class probabilities: [0.0008068348914398413, 0.9991931651085602]
softmax class probabilities: [0.004240269542467905, 0.995759730457532]
softmax class probabilities: [0.01013676397905248, 0.9898632360209475]
softmax class probabilities: [0.05011795224143232, 0.9498820477585677]
softmax class probabilities: [0.007882144792108655, 0.9921178552078913]
softmax class probabilities: [0.00032034772791628857, 0.9996796522720837]
softmax class probabilities: [0.01756959805528599, 0.9824304019447139]
softmax class probabilities: [0.024632525072992177, 0.9753674749270079]
softmax class probabilities: [0.0051886656591884, 0.9948113343408117]
softmax class probabilities: [0.019394758463589817, 0.9806052415364102]
softmax class probabilities: [0.0004988643697361894, 0.9995011356302639]
softmax class probabilities: [0.010590200737922228, 0.9894097992620778]
softmax class probabilities: [5.082295240658648e-06, 0.9999949177047595]
softmax class probabilities: [0.006250124921938959, 0.9937498750780609]
softmax class probabilities: [0.010654447421817375, 0.9893455525781826]
softmax class probabilities: [0.0002816720447628693, 0.9997183279552371]
softmax class probabilities: [0.6072637329631007, 0.39273626703689923]
softmax class probabilities: [0.003947128220231787, 0.9960528717797683]
softmax class probabilities: [0.0014011677735431892, 0.9985988322264567]
softmax class probabilities: [0.0013854280360333137, 0.9986145719639666]
softmax class probabilities: [7.529976011199904e-05, 0.999924700239888]
softmax class probabilities: [0.005797895640999907, 0.9942021043590002]
softmax class probabilities: [4.5959807995696675e-05, 0.9999540401920043]
softmax class probabilities: [0.16634082429294378, 0.8336591757070563]
softmax class probabilities: [0.0031164221516744887, 0.9968835778483254]
softmax class probabilities: [0.0014038737350674534, 0.9985961262649327]
preds: [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]
softmax class probabilities: [0.9867057209241076, 0.013294279075892446]
softmax class probabilities: [0.9988313401417245, 0.0011686598582756078]
softmax class probabilities: [0.9970802433335932, 0.0029197566664068094]
softmax class probabilities: [0.9981630273228317, 0.0018369726771683718]
softmax class probabilities: [0.9970998243917779, 0.0029001756082221468]
softmax class probabilities: [0.9981705938804692, 0.0018294061195307035]
softmax class probabilities: [0.7585711121723429, 0.2414288878276573]
softmax class probabilities: [0.9987087749383554, 0.0012912250616444753]
softmax class probabilities: [0.9965067535860471, 0.0034932464139528835]
softmax class probabilities: [0.997767102608405, 0.002232897391594985]
softmax class probabilities: [0.9978709504032457, 0.0021290495967544263]
softmax class probabilities: [0.9978796368188908, 0.0021203631811090883]
softmax class probabilities: [0.9959454505050459, 0.00405454949495421]
softmax class probabilities: [0.9988313401417245, 0.0011686598582756078]
softmax class probabilities: [0.9990403944543649, 0.0009596055456350607]
softmax class probabilities: [0.9918828787851578, 0.0081171212148422]
softmax class probabilities: [0.9992536160276098, 0.000746383972390232]
softmax class probabilities: [0.9983435882307783, 0.0016564117692216898]
softmax class probabilities: [0.9922761612530632, 0.007723838746936939]
softmax class probabilities: [0.984585763580334, 0.01541423641966606]
softmax class probabilities: [0.9922761612530632, 0.007723838746936939]
softmax class probabilities: [0.9946535792898078, 0.005346420710192256]
softmax class probabilities: [0.9973340787089799, 0.0026659212910200665]
softmax class probabilities: [0.898687376842577, 0.10131262315742307]
softmax class probabilities: [0.9992536160276098, 0.000746383972390232]
softmax class probabilities: [0.9922761612530632, 0.007723838746936939]
softmax class probabilities: [0.9830035806296514, 0.016996419370348674]
softmax class probabilities: [0.9992536160276098, 0.000746383972390232]
softmax class probabilities: [0.997070886737969, 0.002929113262030975]
softmax class probabilities: [0.0017418320830827165, 0.9982581679169173]
softmax class probabilities: [0.9965067535860471, 0.0034932464139528835]
softmax class probabilities: [0.9965067535860471, 0.0034932464139528835]
softmax class probabilities: [0.9979385250523332, 0.002061474947666894]
softmax class probabilities: [0.9890824436574017, 0.010917556342598276]
softmax class probabilities: [0.9914719801919827, 0.008528019808017333]
softmax class probabilities: [0.9866785722869718, 0.013321427713028253]
softmax class probabilities: [0.9392666766837899, 0.06073332331621022]
softmax class probabilities: [0.9945388998640834, 0.0054611001359167015]
softmax class probabilities: [0.9987087749383554, 0.0012912250616444753]
softmax class probabilities: [0.03338504925628042, 0.9666149507437196]
softmax class probabilities: [0.005033536141721125, 0.994966463858279]
softmax class probabilities: [0.00011933840507293037, 0.9998806615949272]
softmax class probabilities: [0.0007185192174367034, 0.9992814807825632]
softmax class probabilities: [8.305473769039719e-05, 0.9999169452623097]
softmax class probabilities: [0.00033691593650264607, 0.9996630840634974]
softmax class probabilities: [0.000622772108448006, 0.999377227891552]
softmax class probabilities: [0.04790654711604683, 0.952093452883953]
softmax class probabilities: [0.0031553251136980736, 0.9968446748863019]
softmax class probabilities: [3.8327539334534946e-05, 0.9999616724606654]
softmax class probabilities: [0.008327811685331098, 0.9916721883146689]
softmax class probabilities: [0.018953641772324926, 0.981046358227675]
softmax class probabilities: [0.0017385720940961175, 0.9982614279059039]
softmax class probabilities: [0.006910370437828561, 0.9930896295621715]
softmax class probabilities: [8.78042740059919e-05, 0.999912195725994]
softmax class probabilities: [0.001621922721811699, 0.9983780772781884]
softmax class probabilities: [1.661398881578762e-06, 0.9999983386011184]
softmax class probabilities: [0.011489434349243273, 0.9885105656507567]
softmax class probabilities: [0.02583409709607751, 0.9741659029039226]
softmax class probabilities: [0.00014088572638930907, 0.9998591142736107]
softmax class probabilities: [0.6407444957419602, 0.3592555042580401]
softmax class probabilities: [0.000718449669926797, 0.9992815503300733]
softmax class probabilities: [0.0007379257107205087, 0.9992620742892794]
softmax class probabilities: [0.00013279950634332617, 0.9998672004936566]
softmax class probabilities: [1.5018481693899204e-05, 0.9999849815183061]
softmax class probabilities: [4.6014334471305934e-05, 0.9999539856655287]
softmax class probabilities: [7.067810582240969e-08, 0.9999999293218941]
softmax class probabilities: [0.2478945590989445, 0.7521054409010557]
softmax class probabilities: [0.000827959522364631, 0.9991720404776355]
softmax class probabilities: [0.0006576951481796767, 0.9993423048518203]
preds: [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]
softmax class probabilities: [0.9865336905759645, 0.013466309424035509]
softmax class probabilities: [0.9988082617753254, 0.0011917382246746184]
softmax class probabilities: [0.9970303414635755, 0.002969658536424512]
softmax class probabilities: [0.9981296083229695, 0.0018703916770304635]
softmax class probabilities: [0.9970566955471261, 0.002943304452873897]
softmax class probabilities: [0.9981343857188629, 0.0018656142811370523]
softmax class probabilities: [0.7592713514832703, 0.2407286485167295]
softmax class probabilities: [0.9986877632624115, 0.0013122367375884693]
softmax class probabilities: [0.9964616972731944, 0.003538302726805535]
softmax class probabilities: [0.9977383939085177, 0.002261606091482268]
softmax class probabilities: [0.9978310896131919, 0.0021689103868081285]
softmax class probabilities: [0.9978511673686148, 0.002148832631385229]
softmax class probabilities: [0.9958725929741128, 0.004127407025887304]
softmax class probabilities: [0.9988082617753254, 0.0011917382246746184]
softmax class probabilities: [0.9990206940718419, 0.0009793059281581267]
softmax class probabilities: [0.9917239845370537, 0.008276015462946271]
softmax class probabilities: [0.9992389135587356, 0.0007610864412642247]
softmax class probabilities: [0.9983139421898093, 0.0016860578101907224]
softmax class probabilities: [0.9921495241937179, 0.007850475806281993]
softmax class probabilities: [0.9846140932634415, 0.015385906736558503]
softmax class probabilities: [0.9921495241937179, 0.007850475806281993]
softmax class probabilities: [0.994579442907962, 0.005420557092037997]
softmax class probabilities: [0.9972872389354809, 0.0027127610645191445]
softmax class probabilities: [0.8986096648444843, 0.1013903351555156]
softmax class probabilities: [0.9992389135587356, 0.0007610864412642247]
softmax class probabilities: [0.9921495241937179, 0.007850475806281993]
softmax class probabilities: [0.9827572790953594, 0.017242720904640713]
softmax class probabilities: [0.9992389135587356, 0.0007610864412642247]
softmax class probabilities: [0.997019829682408, 0.0029801703175920016]
softmax class probabilities: [0.001810325644368662, 0.9981896743556312]
softmax class probabilities: [0.9964616972731944, 0.003538302726805535]
softmax class probabilities: [0.9964616972731944, 0.003538302726805535]
softmax class probabilities: [0.997910514497495, 0.0020894855025048956]
softmax class probabilities: [0.9889238637482811, 0.01107613625171883]
softmax class probabilities: [0.9913615733049193, 0.008638426695080817]
softmax class probabilities: [0.9865166600849857, 0.013483339915014245]
softmax class probabilities: [0.939391436312147, 0.06060856368785295]
softmax class probabilities: [0.9944682898754587, 0.005531710124541475]
softmax class probabilities: [0.9986877632624115, 0.0013122367375884693]
softmax class probabilities: [0.03309610760408141, 0.9669038923959186]
softmax class probabilities: [0.005332924624409463, 0.9946670753755905]
softmax class probabilities: [0.00012506346151262086, 0.9998749365384874]
softmax class probabilities: [0.0008201992293729204, 0.9991798007706272]
softmax class probabilities: [8.967034473905353e-05, 0.999910329655261]
softmax class probabilities: [0.0003647020209353879, 0.9996352979790646]
softmax class probabilities: [0.0006773388209495977, 0.9993226611790504]
softmax class probabilities: [0.048610186734899856, 0.9513898132651002]
softmax class probabilities: [0.003267123455169423, 0.9967328765448307]
softmax class probabilities: [4.13625264983037e-05, 0.9999586374735017]
softmax class probabilities: [0.00847925551344322, 0.9915207444865568]
softmax class probabilities: [0.01922378831209176, 0.9807762116879083]
softmax class probabilities: [0.0018220330260973895, 0.9981779669739027]
softmax class probabilities: [0.007039355660945877, 0.9929606443390542]
softmax class probabilities: [9.346583415949247e-05, 0.9999065341658404]
softmax class probabilities: [0.0017332806765629522, 0.998266719323437]
softmax class probabilities: [1.7332593195442084e-06, 0.9999982667406805]
softmax class probabilities: [0.011377484657867655, 0.9886225153421324]
softmax class probabilities: [0.025712358738540282, 0.9742876412614598]
softmax class probabilities: [0.0001434560000174065, 0.9998565439999826]
softmax class probabilities: [0.641239214011814, 0.3587607859881859]
softmax class probabilities: [0.0007594075259937858, 0.9992405924740062]
softmax class probabilities: [0.0007691451642704152, 0.9992308548357296]
softmax class probabilities: [0.00014179229539441974, 0.9998582077046057]
softmax class probabilities: [1.5578501381235522e-05, 0.9999844214986188]
softmax class probabilities: [5.347658766535694e-05, 0.9999465234123346]
softmax class probabilities: [8.696541499157466e-08, 0.9999999130345849]
softmax class probabilities: [0.24617790066934067, 0.7538220993306595]
softmax class probabilities: [0.0008767064583327206, 0.9991232935416673]
softmax class probabilities: [0.0006827097582757617, 0.9993172902417243]
preds: [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]
softmax class probabilities: [0.9856415475814376, 0.014358452418562262]
softmax class probabilities: [0.9987084249595832, 0.0012915750404168282]
softmax class probabilities: [0.996802387859272, 0.00319761214072808]
softmax class probabilities: [0.9979885254582154, 0.0020114745417847105]
softmax class probabilities: [0.9969010059965567, 0.0030989940034432725]
softmax class probabilities: [0.9979687282980054, 0.0020312717019946207]
softmax class probabilities: [0.7643550703433095, 0.2356449296566905]
softmax class probabilities: [0.998605227976592, 0.0013947720234079183]
softmax class probabilities: [0.9962772969172571, 0.0037227030827428195]
softmax class probabilities: [0.9976314740250458, 0.0023685259749542157]
softmax class probabilities: [0.9976582144204731, 0.002341785579526982]
softmax class probabilities: [0.9977551484449604, 0.002244851555039679]
softmax class probabilities: [0.9955239501440261, 0.004476049855973968]
softmax class probabilities: [0.9987084249595832, 0.0012915750404168282]
softmax class probabilities: [0.9989385195797991, 0.001061480420200881]
softmax class probabilities: [0.9908876316909475, 0.009112368309052436]
softmax class probabilities: [0.9991789793818996, 0.0008210206181003761]
softmax class probabilities: [0.9981881788954295, 0.0018118211045705095]
softmax class probabilities: [0.9915026425063005, 0.008497357493699544]
softmax class probabilities: [0.985070797293877, 0.014929202706122883]
softmax class probabilities: [0.9915026425063005, 0.008497357493699544]
softmax class probabilities: [0.9942592330663012, 0.005740766933698774]
softmax class probabilities: [0.9970774949273882, 0.002922505072611796]
softmax class probabilities: [0.8986173966000678, 0.10138260339993242]
softmax class probabilities: [0.9991789793818996, 0.0008210206181003761]
softmax class probabilities: [0.9915026425063005, 0.008497357493699544]
softmax class probabilities: [0.9814203642236635, 0.018579635776336527]
softmax class probabilities: [0.9991789793818996, 0.0008210206181003761]
softmax class probabilities: [0.996828884046101, 0.0031711159538989385]
softmax class probabilities: [0.0021847782298048076, 0.9978152217701951]
softmax class probabilities: [0.9962772969172571, 0.0037227030827428195]
