options: {'missing_attributes': 'drop', 'left_index': True, 'one_hot_encode': {2: 'clump_thickness', 3: 'cell_size_uniformity', 4: 'cell_size_shape', 5: 'marginal_adhesion', 6: 'single_epithesial_cell_size', 7: 'bare_nuclei', 8: 'bland_chromatin', 9: 'normal_nucleoti', 10: 'mitoses'}, 'result_col': 11}
2: clump_thickness
unique clump_thickness values: [ 1  2  3  4  5  6  7  8  9 10]
column names for [ 1  2  3  4  5  6  7  8  9 10]: ['clump_thickness=1', 'clump_thickness=2', 'clump_thickness=3', 'clump_thickness=4', 'clump_thickness=5', 'clump_thickness=6', 'clump_thickness=7', 'clump_thickness=8', 'clump_thickness=9', 'clump_thickness=10']
3: cell_size_uniformity
unique cell_size_uniformity values: [ 1  2  3  4  5  6  7  8  9 10]
column names for [ 1  2  3  4  5  6  7  8  9 10]: ['cell_size_uniformity=1', 'cell_size_uniformity=2', 'cell_size_uniformity=3', 'cell_size_uniformity=4', 'cell_size_uniformity=5', 'cell_size_uniformity=6', 'cell_size_uniformity=7', 'cell_size_uniformity=8', 'cell_size_uniformity=9', 'cell_size_uniformity=10']
4: cell_size_shape
unique cell_size_shape values: [ 1  2  3  4  5  6  7  8  9 10]
column names for [ 1  2  3  4  5  6  7  8  9 10]: ['cell_size_shape=1', 'cell_size_shape=2', 'cell_size_shape=3', 'cell_size_shape=4', 'cell_size_shape=5', 'cell_size_shape=6', 'cell_size_shape=7', 'cell_size_shape=8', 'cell_size_shape=9', 'cell_size_shape=10']
5: marginal_adhesion
unique marginal_adhesion values: [ 1  2  3  4  5  6  7  8  9 10]
column names for [ 1  2  3  4  5  6  7  8  9 10]: ['marginal_adhesion=1', 'marginal_adhesion=2', 'marginal_adhesion=3', 'marginal_adhesion=4', 'marginal_adhesion=5', 'marginal_adhesion=6', 'marginal_adhesion=7', 'marginal_adhesion=8', 'marginal_adhesion=9', 'marginal_adhesion=10']
6: single_epithesial_cell_size
unique single_epithesial_cell_size values: [ 1  2  3  4  5  6  7  8  9 10]
column names for [ 1  2  3  4  5  6  7  8  9 10]: ['single_epithesial_cell_size=1', 'single_epithesial_cell_size=2', 'single_epithesial_cell_size=3', 'single_epithesial_cell_size=4', 'single_epithesial_cell_size=5', 'single_epithesial_cell_size=6', 'single_epithesial_cell_size=7', 'single_epithesial_cell_size=8', 'single_epithesial_cell_size=9', 'single_epithesial_cell_size=10']
7: bare_nuclei
unique bare_nuclei values: [  1.   2.   3.   4.   5.   6.   7.   8.   9.  10.]
column names for [  1.   2.   3.   4.   5.   6.   7.   8.   9.  10.]: ['bare_nuclei=1.0', 'bare_nuclei=2.0', 'bare_nuclei=3.0', 'bare_nuclei=4.0', 'bare_nuclei=5.0', 'bare_nuclei=6.0', 'bare_nuclei=7.0', 'bare_nuclei=8.0', 'bare_nuclei=9.0', 'bare_nuclei=10.0']
8: bland_chromatin
unique bland_chromatin values: [ 1  2  3  4  5  6  7  8  9 10]
column names for [ 1  2  3  4  5  6  7  8  9 10]: ['bland_chromatin=1', 'bland_chromatin=2', 'bland_chromatin=3', 'bland_chromatin=4', 'bland_chromatin=5', 'bland_chromatin=6', 'bland_chromatin=7', 'bland_chromatin=8', 'bland_chromatin=9', 'bland_chromatin=10']
9: normal_nucleoti
unique normal_nucleoti values: [ 1  2  3  4  5  6  7  8  9 10]
column names for [ 1  2  3  4  5  6  7  8  9 10]: ['normal_nucleoti=1', 'normal_nucleoti=2', 'normal_nucleoti=3', 'normal_nucleoti=4', 'normal_nucleoti=5', 'normal_nucleoti=6', 'normal_nucleoti=7', 'normal_nucleoti=8', 'normal_nucleoti=9', 'normal_nucleoti=10']
10: mitoses
unique mitoses values: [ 1  2  3  4  5  6  7  8 10]
column names for [ 1  2  3  4  5  6  7  8 10]: ['mitoses=1', 'mitoses=2', 'mitoses=3', 'mitoses=4', 'mitoses=5', 'mitoses=6', 'mitoses=7', 'mitoses=8', 'mitoses=10']
     clump_thickness=1  clump_thickness=2  clump_thickness=3  clump_thickness=4  clump_thickness=5  clump_thickness=6  clump_thickness=7  clump_thickness=8  clump_thickness=9  clump_thickness=10  cell_size_uniformity=1  cell_size_uniformity=2  cell_size_uniformity=3  cell_size_uniformity=4  cell_size_uniformity=5  cell_size_uniformity=6  cell_size_uniformity=7  cell_size_uniformity=8  cell_size_uniformity=9  cell_size_uniformity=10  cell_size_shape=1  cell_size_shape=2  cell_size_shape=3  cell_size_shape=4  cell_size_shape=5  cell_size_shape=6  cell_size_shape=7  cell_size_shape=8  cell_size_shape=9  cell_size_shape=10  marginal_adhesion=1  marginal_adhesion=2  marginal_adhesion=3  marginal_adhesion=4  marginal_adhesion=5  marginal_adhesion=6  marginal_adhesion=7  marginal_adhesion=8  marginal_adhesion=9  marginal_adhesion=10  single_epithesial_cell_size=1  single_epithesial_cell_size=2  single_epithesial_cell_size=3  single_epithesial_cell_size=4  single_epithesial_cell_size=5  single_epithesial_cell_size=6  single_epithesial_cell_size=7  single_epithesial_cell_size=8  single_epithesial_cell_size=9  single_epithesial_cell_size=10  bare_nuclei=1.0  bare_nuclei=2.0  bare_nuclei=3.0  bare_nuclei=4.0  bare_nuclei=5.0  bare_nuclei=6.0  bare_nuclei=7.0  bare_nuclei=8.0  bare_nuclei=9.0  bare_nuclei=10.0  bland_chromatin=1  bland_chromatin=2  bland_chromatin=3  bland_chromatin=4  bland_chromatin=5  bland_chromatin=6  bland_chromatin=7  bland_chromatin=8  bland_chromatin=9  bland_chromatin=10  normal_nucleoti=1  normal_nucleoti=2  normal_nucleoti=3  normal_nucleoti=4  normal_nucleoti=5  normal_nucleoti=6  normal_nucleoti=7  normal_nucleoti=8  normal_nucleoti=9  normal_nucleoti=10  mitoses=1  mitoses=2  mitoses=3  mitoses=4  mitoses=5  mitoses=6  mitoses=7  mitoses=8  mitoses=10  result
result prediction raw: {2: 6.191886196395292e-26, 4: 5.615512287048407e-13}
result prediction normalized: {2: 1.1026395954427079e-11, 4: 99.99999999998897}
the predicted class is: 4
the actual class is: 4

row: Pandas(Index=594, _1=0, _2=0, _3=0, _4=0, _5=1, _6=0, _7=0, _8=0, _9=0, _10=0, _11=1, _12=0, _13=0, _14=0, _15=0, _16=0, _17=0, _18=0, _19=0, _20=0, _21=1, _22=0, _23=0, _24=0, _25=0, _26=0, _27=0, _28=0, _29=0, _30=0, _31=1, _32=0, _33=0, _34=0, _35=0, _36=0, _37=0, _38=0, _39=0, _40=0, _41=0, _42=1, _43=0, _44=0, _45=0, _46=0, _47=0, _48=0, _49=0, _50=0, _51=1, _52=0, _53=0, _54=0, _55=0, _56=0, _57=0, _58=0, _59=0, _60=0, _61=1, _62=0, _63=0, _64=0, _65=0, _66=0, _67=0, _68=0, _69=0, _70=0, _71=1, _72=0, _73=0, _74=0, _75=0, _76=0, _77=0, _78=0, _79=0, _80=0, _81=1, _82=0, _83=0, _84=0, _85=0, _86=0, _87=0, _88=0, _89=0, result=2)
result prediction raw: {2: 5.406642609543081e-08, 4: 2.4056204183839344e-16}
result prediction normalized: {2: 99.99999955506206, 4: 4.4493793679544085e-07}
the predicted class is: 2
the actual class is: 2

row: Pandas(Index=595, _1=0, _2=0, _3=0, _4=0, _5=0, _6=0, _7=0, _8=0, _9=0, _10=1, _11=0, _12=0, _13=0, _14=1, _15=0, _16=0, _17=0, _18=0, _19=0, _20=0, _21=0, _22=0, _23=1, _24=0, _25=0, _26=0, _27=0, _28=0, _29=0, _30=0, _31=0, _32=0, _33=0, _34=0, _35=0, _36=0, _37=0, _38=0, _39=0, _40=1, _41=0, _42=0, _43=1, _44=0, _45=0, _46=0, _47=0, _48=0, _49=0, _50=0, _51=0, _52=0, _53=0, _54=0, _55=0, _56=0, _57=0, _58=0, _59=0, _60=1, _61=0, _62=0, _63=0, _64=0, _65=0, _66=0, _67=1, _68=0, _69=0, _70=0, _71=1, _72=0, _73=0, _74=0, _75=0, _76=0, _77=0, _78=0, _79=0, _80=0, _81=0, _82=1, _83=0, _84=0, _85=0, _86=0, _87=0, _88=0, _89=0, result=4)
result prediction raw: {2: 1.7450294614931134e-07, 4: 1.6400074193863695e-14}
result prediction normalized: {2: 99.99999060183623, 4: 9.398163764252632e-06}
the predicted class is: 2
the actual class is: 2

row: Pandas(Index=596, _1=0, _2=0, _3=0, _4=0, _5=1, _6=0, _7=0, _8=0, _9=0, _10=0, _11=0, _12=0, _13=0, _14=0, _15=0, _16=0, _17=0, _18=0, _19=0, _20=1, _21=0, _22=0, _23=0, _24=0, _25=0, _26=0, _27=0, _28=0, _29=0, _30=1, _31=0, _32=0, _33=0, _34=0, _35=0, _36=0, _37=0, _38=0, _39=0, _40=1, _41=0, _42=0, _43=0, _44=0, _45=1, _46=0, _47=0, _48=0, _49=0, _50=0, _51=0, _52=1, _53=0, _54=0, _55=0, _56=0, _57=0, _58=0, _59=0, _60=0, _61=0, _62=0, _63=0, _64=0, _65=0, _66=0, _67=0, _68=1, _69=0, _70=0, _71=0, _72=0, _73=0, _74=0, _75=1, _76=0, _77=0, _78=0, _79=0, _80=0, _81=1, _82=0, _83=0, _84=0, _85=0, _86=0, _87=0, _88=0, _89=0, result=4)
result prediction raw: {2: 1.2199681003862405e-06, 4: 8.710789705830122e-15}
result prediction normalized: {2: 99.99999928598218, 4: 7.14017820701681e-07}
the predicted class is: 2
the actual class is: 2

row: Pandas(Index=597, _1=0, _2=0, _3=0, _4=0, _5=0, _6=0, _7=0, _8=1, _9=0, _10=0, _11=0, _12=0, _13=0, _14=0, _15=0, _16=0, _17=0, _18=0, _19=0, _20=1, _21=0, _22=0, _23=0, _24=0, _25=0, _26=0, _27=0, _28=0, _29=0, _30=1, _31=0, _32=0, _33=0, _34=0, _35=0, _36=0, _37=0, _38=0, _39=0, _40=1, _41=0, _42=0, _43=0, _44=0, _45=0, _46=1, _47=0, _48=0, _49=0, _50=0, _51=0, _52=0, _53=0, _54=0, _55=0, _56=0, _57=0, _58=0, _59=0, _60=1, _61=0, _62=0, _63=0, _64=0, _65=0, _66=0, _67=0, _68=0, _69=0, _70=1, _71=0, _72=0, _73=0, _74=0, _75=0, _76=0, _77=0, _78=0, _79=0, _80=1, _81=0, _82=0, _83=0, _84=0, _85=0, _86=0, _87=0, _88=0, _89=1, result=4)
result prediction raw: {2: 1.0883794352028823e-07, 4: 7.217925871758201e-15}
result prediction normalized: {2: 99.99999336819022, 4: 6.631809789509309e-06}
the predicted class is: 2
the actual class is: 2

row: Pandas(Index=598, _1=0, _2=1, _3=0, _4=0, _5=0, _6=0, _7=0, _8=0, _9=0, _10=0, _11=0, _12=0, _13=1, _14=0, _15=0, _16=0, _17=0, _18=0, _19=0, _20=0, _21=1, _22=0, _23=0, _24=0, _25=0, _26=0, _27=0, _28=0, _29=0, _30=0, _31=1, _32=0, _33=0, _34=0, _35=0, _36=0, _37=0, _38=0, _39=0, _40=0, _41=0, _42=1, _43=0, _44=0, _45=0, _46=0, _47=0, _48=0, _49=0, _50=0, _51=1, _52=0, _53=0, _54=0, _55=0, _56=0, _57=0, _58=0, _59=0, _60=0, _61=0, _62=1, _63=0, _64=0, _65=0, _66=0, _67=0, _68=0, _69=0, _70=0, _71=1, _72=0, _73=0, _74=0, _75=0, _76=0, _77=0, _78=0, _79=0, _80=0, _81=1, _82=0, _83=0, _84=0, _85=0, _86=0, _87=0, _88=0, _89=0, result=2)
result prediction raw: {2: 4.2706558648940145e-26, 4: 6.476989788629803e-11}
result prediction normalized: {2: 6.59358128430439e-14, 4: 99.99999999999994}
the predicted class is: 4
the actual class is: 4

row: Pandas(Index=599, _1=0, _2=1, _3=0, _4=0, _5=0, _6=0, _7=0, _8=0, _9=0, _10=0, _11=1, _12=0, _13=0, _14=0, _15=0, _16=0, _17=0, _18=0, _19=0, _20=0, _21=1, _22=0, _23=0, _24=0, _25=0, _26=0, _27=0, _28=0, _29=0, _30=0, _31=1, _32=0, _33=0, _34=0, _35=0, _36=0, _37=0, _38=0, _39=0, _40=0, _41=1, _42=0, _43=0, _44=0, _45=0, _46=0, _47=0, _48=0, _49=0, _50=0, _51=1, _52=0, _53=0, _54=0, _55=0, _56=0, _57=0, _58=0, _59=0, _60=0, _61=0, _62=1, _63=0, _64=0, _65=0, _66=0, _67=0, _68=0, _69=0, _70=0, _71=1, _72=0, _73=0, _74=0, _75=0, _76=0, _77=0, _78=0, _79=0, _80=0, _81=1, _82=0, _83=0, _84=0, _85=0, _86=0, _87=0, _88=0, _89=0, result=2)
result prediction raw: {2: 3.912019454989199e-18, 4: 4.963309253003189e-11}
result prediction normalized: {2: 7.881876681936701e-06, 4: 99.99999211812332}
the predicted class is: 4
the actual class is: 4

row: Pandas(Index=600, _1=0, _2=0, _3=0, _4=1, _5=0, _6=0, _7=0, _8=0, _9=0, _10=0, _11=1, _12=0, _13=0, _14=0, _15=0, _16=0, _17=0, _18=0, _19=0, _20=0, _21=0, _22=0, _23=1, _24=0, _25=0, _26=0, _27=0, _28=0, _29=0, _30=0, _31=1, _32=0, _33=0, _34=0, _35=0, _36=0, _37=0, _38=0, _39=0, _40=0, _41=0, _42=1, _43=0, _44=0, _45=0, _46=0, _47=0, _48=0, _49=0, _50=0, _51=1, _52=0, _53=0, _54=0, _55=0, _56=0, _57=0, _58=0, _59=0, _60=0, _61=0, _62=1, _63=0, _64=0, _65=0, _66=0, _67=0, _68=0, _69=0, _70=0, _71=1, _72=0, _73=0, _74=0, _75=0, _76=0, _77=0, _78=0, _79=0, _80=0, _81=1, _82=0, _83=0, _84=0, _85=0, _86=0, _87=0, _88=0, _89=0, result=2)
result prediction raw: {2: 5.302523974901805e-23, 4: 5.929989501330639e-14}
result prediction normalized: {2: 8.941877500745174e-08, 4: 99.99999991058122}
the predicted class is: 4
the actual class is: 4

row: Pandas(Index=601, _1=0, _2=0, _3=1, _4=0, _5=0, _6=0, _7=0, _8=0, _9=0, _10=0, _11=1, _12=0, _13=0, _14=0, _15=0, _16=0, _17=0, _18=0, _19=0, _20=0, _21=1, _22=0, _23=0, _24=0, _25=0, _26=0, _27=0, _28=0, _29=0, _30=0, _31=1, _32=0, _33=0, _34=0, _35=0, _36=0, _37=0, _38=0, _39=0, _40=0, _41=0, _42=1, _43=0, _44=0, _45=0, _46=0, _47=0, _48=0, _49=0, _50=0, _51=1, _52=0, _53=0, _54=0, _55=0, _56=0, _57=0, _58=0, _59=0, _60=0, _61=0, _62=1, _63=0, _64=0, _65=0, _66=0, _67=0, _68=0, _69=0, _70=0, _71=1, _72=0, _73=0, _74=0, _75=0, _76=0, _77=0, _78=0, _79=0, _80=0, _81=1, _82=0, _83=0, _84=0, _85=0, _86=0, _87=0, _88=0, _89=0, result=2)
result prediction raw: {2: 0.0009578563810907358, 4: 5.533725778557756e-16}
result prediction normalized: {2: 99.99999999994222, 4: 5.777197801045248e-11}
the predicted class is: 2
the actual class is: 2

row: Pandas(Index=602, _1=0, _2=0, _3=0, _4=1, _5=0, _6=0, _7=0, _8=0, _9=0, _10=0, _11=1, _12=0, _13=0, _14=0, _15=0, _16=0, _17=0, _18=0, _19=0, _20=0, _21=1, _22=0, _23=0, _24=0, _25=0, _26=0, _27=0, _28=0, _29=0, _30=0, _31=1, _32=0, _33=0, _34=0, _35=0, _36=0, _37=0, _38=0, _39=0, _40=0, _41=0, _42=1, _43=0, _44=0, _45=0, _46=0, _47=0, _48=0, _49=0, _50=0, _51=1, _52=0, _53=0, _54=0, _55=0, _56=0, _57=0, _58=0, _59=0, _60=0, _61=0, _62=1, _63=0, _64=0, _65=0, _66=0, _67=0, _68=0, _69=0, _70=0, _71=1, _72=0, _73=0, _74=0, _75=0, _76=0, _77=0, _78=0, _79=0, _80=0, _81=1, _82=0, _83=0, _84=0, _85=0, _86=0, _87=0, _88=0, _89=0, result=2)
result prediction raw: {2: 3.1314412172597006e-26, 4: 2.2396549780369957e-13}
result prediction normalized: {2: 1.3981801875590216e-11, 4: 99.99999999998602}
the predicted class is: 4
the actual class is: 4

row: Pandas(Index=603, _1=0, _2=0, _3=0, _4=0, _5=1, _6=0, _7=0, _8=0, _9=0, _10=0, _11=1, _12=0, _13=0, _14=0, _15=0, _16=0, _17=0, _18=0, _19=0, _20=0, _21=1, _22=0, _23=0, _24=0, _25=0, _26=0, _27=0, _28=0, _29=0, _30=0, _31=1, _32=0, _33=0, _34=0, _35=0, _36=0, _37=0, _38=0, _39=0, _40=0, _41=0, _42=1, _43=0, _44=0, _45=0, _46=0, _47=0, _48=0, _49=0, _50=0, _51=1, _52=0, _53=0, _54=0, _55=0, _56=0, _57=0, _58=0, _59=0, _60=0, _61=0, _62=1, _63=0, _64=0, _65=0, _66=0, _67=0, _68=0, _69=0, _70=0, _71=1, _72=0, _73=0, _74=0, _75=0, _76=0, _77=0, _78=0, _79=0, _80=0, _81=1, _82=0, _83=0, _84=0, _85=0, _86=0, _87=0, _88=0, _89=0, result=2)
result prediction raw: {2: 0.0005728981329942838, 4: 1.51190100146709e-14}
result prediction normalized: {2: 99.99999999736097, 4: 2.639039847320074e-09}
the predicted class is: 2
the actual class is: 2

row: Pandas(Index=604, _1=0, _2=0, _3=1, _4=0, _5=0, _6=0, _7=0, _8=0, _9=0, _10=0, _11=1, _12=0, _13=0, _14=0, _15=0, _16=0, _17=0, _18=0, _19=0, _20=0, _21=1, _22=0, _23=0, _24=0, _25=0, _26=0, _27=0, _28=0, _29=0, _30=0, _31=1, _32=0, _33=0, _34=0, _35=0, _36=0, _37=0, _38=0, _39=0, _40=0, _41=0, _42=1, _43=0, _44=0, _45=0, _46=0, _47=0, _48=0, _49=0, _50=0, _51=1, _52=0, _53=0, _54=0, _55=0, _56=0, _57=0, _58=0, _59=0, _60=0, _61=0, _62=1, _63=0, _64=0, _65=0, _66=0, _67=0, _68=0, _69=0, _70=0, _71=1, _72=0, _73=0, _74=0, _75=0, _76=0, _77=0, _78=0, _79=0, _80=0, _81=1, _82=0, _83=0, _84=0, _85=0, _86=0, _87=0, _88=0, _89=0, result=2)
result prediction raw: {2: 3.0670885090801444e-23, 4: 1.9040886705378512e-13}
result prediction normalized: {2: 1.6107907977414384e-08, 4: 99.9999999838921}
the predicted class is: 4
the actual class is: 4

row: Pandas(Index=605, _1=0, _2=0, _3=0, _4=0, _5=0, _6=1, _7=0, _8=0, _9=0, _10=0, _11=0, _12=0, _13=1, _14=0, _15=0, _16=0, _17=0, _18=0, _19=0, _20=0, _21=0, _22=0, _23=1, _24=0, _25=0, _26=0, _27=0, _28=0, _29=0, _30=0, _31=0, _32=0, _33=1, _34=0, _35=0, _36=0, _37=0, _38=0, _39=0, _40=0, _41=0, _42=0, _43=1, _44=0, _45=0, _46=0, _47=0, _48=0, _49=0, _50=0, _51=0, _52=1, _53=0, _54=0, _55=0, _56=0, _57=0, _58=0, _59=0, _60=0, _61=0, _62=0, _63=0, _64=0, _65=0, _66=1, _67=0, _68=0, _69=0, _70=0, _71=1, _72=0, _73=0, _74=0, _75=0, _76=0, _77=0, _78=0, _79=0, _80=0, _81=1, _82=0, _83=0, _84=0, _85=0, _86=0, _87=0, _88=0, _89=0, result=2)
result prediction raw: {2: 9.547283892758563e-07, 4: 2.509745889416172e-16}
result prediction normalized: {2: 99.99999997371246, 4: 2.628753807834307e-08}
the predicted class is: 2
the actual class is: 2

row: Pandas(Index=606, _1=0, _2=0, _3=0, _4=0, _5=0, _6=0, _7=1, _8=0, _9=0, _10=0, _11=1, _12=0, _13=0, _14=0, _15=0, _16=0, _17=0, _18=0, _19=0, _20=0, _21=0, _22=1, _23=0, _24=0, _25=0, _26=0, _27=0, _28=0, _29=0, _30=0, _31=0, _32=0, _33=1, _34=0, _35=0, _36=0, _37=0, _38=0, _39=0, _40=0, _41=0, _42=1, _43=0, _44=0, _45=0, _46=0, _47=0, _48=0, _49=0, _50=0, _51=1, _52=0, _53=0, _54=0, _55=0, _56=0, _57=0, _58=0, _59=0, _60=0, _61=0, _62=1, _63=0, _64=0, _65=0, _66=0, _67=0, _68=0, _69=0, _70=0, _71=1, _72=0, _73=0, _74=0, _75=0, _76=0, _77=0, _78=0, _79=0, _80=0, _81=1, _82=0, _83=0, _84=0, _85=0, _86=0, _87=0, _88=0, _89=0, result=2)
result prediction raw: {2: 8.598407183591574e-06, 4: 8.109781158974618e-14}
result prediction normalized: {2: 99.99999905682753, 4: 9.431724864067115e-07}
the predicted class is: 2
the actual class is: 2

row: Pandas(Index=607, _1=1, _2=0, _3=0, _4=0, _5=0, _6=0, _7=0, _8=0, _9=0, _10=0, _11=1, _12=0, _13=0, _14=0, _15=0, _16=0, _17=0, _18=0, _19=0, _20=0, _21=1, _22=0, _23=0, _24=0, _25=0, _26=0, _27=0, _28=0, _29=0, _30=0, _31=1, _32=0, _33=0, _34=0, _35=0, _36=0, _37=0, _38=0, _39=0, _40=0, _41=0, _42=1, _43=0, _44=0, _45=0, _46=0, _47=0, _48=0, _49=0, _50=0, _51=1, _52=0, _53=0, _54=0, _55=0, _56=0, _57=0, _58=0, _59=0, _60=0, _61=1, _62=0, _63=0, _64=0, _65=0, _66=0, _67=0, _68=0, _69=0, _70=0, _71=1, _72=0, _73=0, _74=0, _75=0, _76=0, _77=0, _78=0, _79=0, _80=0, _81=1, _82=0, _83=0, _84=0, _85=0, _86=0, _87=0, _88=0, _89=0, result=2)
result prediction raw: {2: 0.0003136103724040422, 4: 3.950659922919716e-15}
result prediction normalized: {2: 99.99999999874026, 4: 1.2597350950433763e-09}
the predicted class is: 2
the actual class is: 2

row: Pandas(Index=608, _1=0, _2=0, _3=0, _4=0, _5=1, _6=0, _7=0, _8=0, _9=0, _10=0, _11=1, _12=0, _13=0, _14=0, _15=0, _16=0, _17=0, _18=0, _19=0, _20=0, _21=1, _22=0, _23=0, _24=0, _25=0, _26=0, _27=0, _28=0, _29=0, _30=0, _31=0, _32=1, _33=0, _34=0, _35=0, _36=0, _37=0, _38=0, _39=0, _40=0, _41=1, _42=0, _43=0, _44=0, _45=0, _46=0, _47=0, _48=0, _49=0, _50=0, _51=1, _52=0, _53=0, _54=0, _55=0, _56=0, _57=0, _58=0, _59=0, _60=0, _61=0, _62=1, _63=0, _64=0, _65=0, _66=0, _67=0, _68=0, _69=0, _70=0, _71=1, _72=0, _73=0, _74=0, _75=0, _76=0, _77=0, _78=0, _79=0, _80=0, _81=1, _82=0, _83=0, _84=0, _85=0, _86=0, _87=0, _88=0, _89=0, result=2)
result prediction raw: {2: 7.627214179296689e-25, 4: 1.0528689553981414e-11}
result prediction normalized: {2: 7.244219843496015e-12, 4: 99.99999999999277}
the predicted class is: 4
the actual class is: 4

row: Pandas(Index=609, _1=0, _2=0, _3=1, _4=0, _5=0, _6=0, _7=0, _8=0, _9=0, _10=0, _11=1, _12=0, _13=0, _14=0, _15=0, _16=0, _17=0, _18=0, _19=0, _20=0, _21=0, _22=0, _23=1, _24=0, _25=0, _26=0, _27=0, _28=0, _29=0, _30=0, _31=1, _32=0, _33=0, _34=0, _35=0, _36=0, _37=0, _38=0, _39=0, _40=0, _41=0, _42=0, _43=1, _44=0, _45=0, _46=0, _47=0, _48=0, _49=0, _50=0, _51=0, _52=0, _53=0, _54=1, _55=0, _56=0, _57=0, _58=0, _59=0, _60=0, _61=1, _62=0, _63=0, _64=0, _65=0, _66=0, _67=0, _68=0, _69=0, _70=0, _71=1, _72=0, _73=0, _74=0, _75=0, _76=0, _77=0, _78=0, _79=0, _80=0, _81=1, _82=0, _83=0, _84=0, _85=0, _86=0, _87=0, _88=0, _89=0, result=2)
result prediction raw: {2: 7.935409259196393e-06, 4: 2.175152288581213e-16}
result prediction normalized: {2: 99.99999999725894, 4: 2.7410713392013068e-09}
the predicted class is: 2
the actual class is: 2

row: Pandas(Index=610, _1=0, _2=0, _3=0, _4=1, _5=0, _6=0, _7=0, _8=0, _9=0, _10=0, _11=0, _12=0, _13=0, _14=0, _15=0, _16=1, _17=0, _18=0, _19=0, _20=0, _21=0, _22=0, _23=0, _24=0, _25=0, _26=1, _27=0, _28=0, _29=0, _30=0, _31=0, _32=0, _33=0, _34=0, _35=1, _36=0, _37=0, _38=0, _39=0, _40=0, _41=0, _42=0, _43=0, _44=0, _45=0, _46=0, _47=1, _48=0, _49=0, _50=0, _51=0, _52=0, _53=0, _54=0, _55=0, _56=1, _57=0, _58=0, _59=0, _60=0, _61=0, _62=0, _63=0, _64=0, _65=0, _66=0, _67=1, _68=0, _69=0, _70=0, _71=0, _72=0, _73=0, _74=0, _75=0, _76=0, _77=1, _78=0, _79=0, _80=0, _81=0, _82=0, _83=1, _84=0, _85=0, _86=0, _87=0, _88=0, _89=0, result=4)
result prediction raw: {2: 9.81770058452978e-06, 4: 3.8403346467748185e-15}
result prediction normalized: {2: 99.99999996088357, 4: 3.911643680928725e-08}
the predicted class is: 2
the actual class is: 2

row: Pandas(Index=611, _1=0, _2=1, _3=0, _4=0, _5=0, _6=0, _7=0, _8=0, _9=0, _10=0, _11=1, _12=0, _13=0, _14=0, _15=0, _16=0, _17=0, _18=0, _19=0, _20=0, _21=1, _22=0, _23=0, _24=0, _25=0, _26=0, _27=0, _28=0, _29=0, _30=0, _31=1, _32=0, _33=0, _34=0, _35=0, _36=0, _37=0, _38=0, _39=0, _40=0, _41=0, _42=1, _43=0, _44=0, _45=0, _46=0, _47=0, _48=0, _49=0, _50=0, _51=0, _52=0, _53=0, _54=0, _55=1, _56=0, _57=0, _58=0, _59=0, _60=0, _61=1, _62=0, _63=0, _64=0, _65=0, _66=0, _67=0, _68=0, _69=0, _70=0, _71=1, _72=0, _73=0, _74=0, _75=0, _76=0, _77=0, _78=0, _79=0, _80=0, _81=1, _82=0, _83=0, _84=0, _85=0, _86=0, _87=0, _88=0, _89=0, result=2)
result prediction raw: {2: 4.0002054421719236e-08, 4: 2.1708529607302712e-14}
result prediction normalized: {2: 99.99994573149269, 4: 5.426850730601734e-05}
the predicted class is: 2
the actual class is: 2

row: Pandas(Index=612, _1=0, _2=1, _3=0, _4=0, _5=0, _6=0, _7=0, _8=0, _9=0, _10=0, _11=1, _12=0, _13=0, _14=0, _15=0, _16=0, _17=0, _18=0, _19=0, _20=0, _21=1, _22=0, _23=0, _24=0, _25=0, _26=0, _27=0, _28=0, _29=0, _30=0, _31=1, _32=0, _33=0, _34=0, _35=0, _36=0, _37=0, _38=0, _39=0, _40=0, _41=0, _42=1, _43=0, _44=0, _45=0, _46=0, _47=0, _48=0, _49=0, _50=0, _51=1, _52=0, _53=0, _54=0, _55=0, _56=0, _57=0, _58=0, _59=0, _60=0, _61=1, _62=0, _63=0, _64=0, _65=0, _66=0, _67=0, _68=0, _69=0, _70=0, _71=1, _72=0, _73=0, _74=0, _75=0, _76=0, _77=0, _78=0, _79=0, _80=0, _81=1, _82=0, _83=0, _84=0, _85=0, _86=0, _87=0, _88=0, _89=0, result=2)
result prediction raw: {2: 0.0002723278366796018, 4: 9.320472872173994e-16}
result prediction normalized: {2: 99.99999999965775, 4: 3.42251933764222e-10}
the predicted class is: 2
the actual class is: 2

