There are 500 points in the set: 
[680427, 317350]
right half of points: [[7652903, 266870], [7678173, 7194801]]
The input points are: [[7590906, 8433083], [7650860, 8717536]]
Using brute force for following 2-3 points: [[7590906, 8433083], [7650860, 8717536]]
The minimum distance is 290702.58224687306 between [7590906, 8433083] and [7650860, 8717536]
The input points are: [[7652903, 266870], [7678173, 7194801]]
Using brute force for following 2-3 points: [[7652903, 266870], [7678173, 7194801]]
The minimum distance is 6927977.086687066 between [7652903, 266870] and [7678173, 7194801]
The points in the strip are: [[7652903, 266870], [7678173, 7194801], [7590906, 8433083], [7650860, 8717536]]
The minimum distance outside the strip is: 290702.58224687306
The minimum distance is 290702.58224687306 between [7590906, 8433083] and [7650860, 8717536]
The input points are: [[7694053, 5784410], [7695547, 572543], [7700522, 6145510], [7746136, 2228807]]
left half of points: [[7694053, 5784410], [7695547, 572543]]
right half of points: [[7700522, 6145510], [7746136, 2228807]]
The input points are: [[7694053, 5784410], [7695547, 572543]]
Using brute force for following 2-3 points: [[7694053, 5784410], [7695547, 572543]]
The minimum distance is 5211867.214130172 between [7694053, 5784410] and [7695547, 572543]
The input points are: [[7700522, 6145510], [7746136, 2228807]]
Using brute force for following 2-3 points: [[7700522, 6145510], [7746136, 2228807]]
The minimum distance is 3916968.6017639968 between [7700522, 6145510] and [7746136, 2228807]
The points in the strip are: [[7695547, 572543], [7746136, 2228807], [7694053, 5784410], [7700522, 6145510]]
The minimum distance outside the strip is: 3916968.6017639968
The minimum distance is 361157.94046511006 between [7694053, 5784410] and [7700522, 6145510]
The points in the strip are: [[7652903, 266870], [7695547, 572543], [7746136, 2228807], [7694053, 5784410], [7700522, 6145510], [7678173, 7194801], [7590906, 8433083], [7650860, 8717536]]
The minimum distance outside the strip is: 290702.58224687306
The minimum distance is 290702.58224687306 between [7590906, 8433083] and [7650860, 8717536]
The points in the strip are: [[7652903, 266870], [7581743, 3064097], [7535576, 4224854], [7529387, 4641237], [7537074, 8085432], [7590906, 8433083], [7650860, 8717536], [7562761, 9572760], [7541811, 9656910]]
The minimum distance outside the strip is: 86718.65427922645
The minimum distance is 86718.65427922645 between [7562761, 9572760] and [7541811, 9656910]
The input points are: [[7754228, 6513441], [7780565, 2644889], [7791869, 5394496], [7800722, 6555324], [7849207, 7351065], [7870905, 6413406], [7897419, 3323405], [7931550, 1672475], [7935883, 9274887], [7948217, 3209917], [7969755, 1381933], [7970540, 1141600], [8021421, 6011605], [8031305, 7849429], [8032803, 2363298], [8047545, 5428067]]
left half of points: [[7754228, 6513441], [7780565, 2644889], [7791869, 5394496], [7800722, 6555324], [7849207, 7351065], [7870905, 6413406], [7897419, 3323405], [7931550, 1672475]]
right half of points: [[7935883, 9274887], [7948217, 3209917], [7969755, 1381933], [7970540, 1141600], [8021421, 6011605], [8031305, 7849429], [8032803, 2363298], [8047545, 5428067]]
The input points are: [[7754228, 6513441], [7780565, 2644889], [7791869, 5394496], [7800722, 6555324], [7849207, 7351065], [7870905, 6413406], [7897419, 3323405], [7931550, 1672475]]
left half of points: [[7754228, 6513441], [7780565, 2644889], [7791869, 5394496], [7800722, 6555324]]
right half of points: [[7849207, 7351065], [7870905, 6413406], [7897419, 3323405], [7931550, 1672475]]
The input points are: [[7754228, 6513441], [7780565, 2644889], [7791869, 5394496], [7800722, 6555324]]
left half of points: [[7754228, 6513441], [7780565, 2644889]]
right half of points: [[7791869, 5394496], [7800722, 6555324]]
The input points are: [[7754228, 6513441], [7780565, 2644889]]
Using brute force for following 2-3 points: [[7754228, 6513441], [7780565, 2644889]]
The minimum distance is 3868641.649761968 between [7754228, 6513441] and [7780565, 2644889]
The input points are: [[7791869, 5394496], [7800722, 6555324]]
Using brute force for following 2-3 points: [[7791869, 5394496], [7800722, 6555324]]
The minimum distance is 1160861.7580026486 between [7791869, 5394496] and [7800722, 6555324]
The points in the strip are: [[7780565, 2644889], [7791869, 5394496], [7754228, 6513441], [7800722, 6555324]]
The minimum distance outside the strip is: 1160861.7580026486
The minimum distance is 62576.97439953453 between [7754228, 6513441] and [7800722, 6555324]
The input points are: [[7849207, 7351065], [7870905, 6413406], [7897419, 3323405], [7931550, 1672475]]
left half of points: [[7849207, 7351065], [7870905, 6413406]]
right half of points: [[7897419, 3323405], [7931550, 1672475]]
The input points are: [[7849207, 7351065], [7870905, 6413406]]
Using brute force for following 2-3 points: [[7849207, 7351065], [7870905, 6413406]]
The minimum distance is 937910.01886375 between [7849207, 7351065] and [7870905, 6413406]
The input points are: [[7897419, 3323405], [7931550, 1672475]]
Using brute force for following 2-3 points: [[7897419, 3323405], [7931550, 1672475]]
The minimum distance is 1651282.771078594 between [7897419, 3323405] and [7931550, 1672475]
The points in the strip are: [[7931550, 1672475], [7897419, 3323405], [7870905, 6413406], [7849207, 7351065]]
The minimum distance outside the strip is: 937910.01886375
The minimum distance is 937910.01886375 between [7870905, 6413406] and [7849207, 7351065]
The points in the strip are: [[7897419, 3323405], [7791869, 5394496], [7870905, 6413406], [7800722, 6555324], [7849207, 7351065]]
The minimum distance outside the strip is: 62576.97439953453
The minimum distance is 158323.63125257075 between [7870905, 6413406] and [7800722, 6555324]
The input points are: [[7935883, 9274887], [7948217, 3209917], [7969755, 1381933], [7970540, 1141600], [8021421, 6011605], [8031305, 7849429], [8032803, 2363298], [8047545, 5428067]]
left half of points: [[7935883, 9274887], [7948217, 3209917], [7969755, 1381933], [7970540, 1141600]]
right half of points: [[8021421, 6011605], [8031305, 7849429], [8032803, 2363298], [8047545, 5428067]]
The input points are: [[7935883, 9274887], [7948217, 3209917], [7969755, 1381933], [7970540, 1141600]]
left half of points: [[7935883, 9274887], [7948217, 3209917]]
right half of points: [[7969755, 1381933], [7970540, 1141600]]
The input points are: [[7935883, 9274887], [7948217, 3209917]]
Using brute force for following 2-3 points: [[7935883, 9274887], [7948217, 3209917]]
The minimum distance is 6064982.541479901 between [7935883, 9274887] and [7948217, 3209917]
The input points are: [[7969755, 1381933], [7970540, 1141600]]
Using brute force for following 2-3 points: [[7969755, 1381933], [7970540, 1141600]]
The minimum distance is 240334.28201985668 between [7969755, 1381933] and [7970540, 1141600]
The points in the strip are: [[7970540, 1141600], [7969755, 1381933], [7948217, 3209917], [7935883, 9274887]]
The minimum distance outside the strip is: 240334.28201985668
The minimum distance is 240334.28201985668 between [7970540, 1141600] and [7969755, 1381933]
The input points are: [[8021421, 6011605], [8031305, 7849429], [8032803, 2363298], [8047545, 5428067]]
left half of points: [[8021421, 6011605], [8031305, 7849429]]
right half of points: [[8032803, 2363298], [8047545, 5428067]]
The input points are: [[8021421, 6011605], [8031305, 7849429]]
Using brute force for following 2-3 points: [[8021421, 6011605], [8031305, 7849429]]
The minimum distance is 1837850.5783746403 between [8021421, 6011605] and [8031305, 7849429]
The input points are: [[8032803, 2363298], [8047545, 5428067]]
Using brute force for following 2-3 points: [[8032803, 2363298], [8047545, 5428067]]
The minimum distance is 3064804.4554139175 between [8032803, 2363298] and [8047545, 5428067]
The points in the strip are: [[8032803, 2363298], [8047545, 5428067], [8021421, 6011605], [8031305, 7849429]]
The minimum distance outside the strip is: 1837850.5783746403
The minimum distance is 584122.4707370878 between [8047545, 5428067] and [8021421, 6011605]
The points in the strip are: [[7970540, 1141600], [7969755, 1381933], [8032803, 2363298], [7948217, 3209917], [8047545, 5428067], [8021421, 6011605], [8031305, 7849429], [7935883, 9274887]]
The minimum distance outside the strip is: 240334.28201985668
The minimum distance is 240334.28201985668 between [7970540, 1141600] and [7969755, 1381933]
The points in the strip are: [[7970540, 1141600], [7969755, 1381933], [7931550, 1672475], [7948217, 3209917], [7897419, 3323405], [7935883, 9274887]]
The minimum distance outside the strip is: 62576.97439953453
The minimum distance is 124338.09934207617 between [7948217, 3209917] and [7897419, 3323405]
The points in the strip are: [[7695547, 572543], [7746136, 2228807], [7780565, 2644889], [7791869, 5394496], [7694053, 5784410], [7700522, 6145510], [7754228, 6513441], [7800722, 6555324]]
The minimum distance outside the strip is: 62576.97439953453
The minimum distance is 62576.97439953453 between [7754228, 6513441] and [7800722, 6555324]
The input points are: [[8067004, 1488423], [8095270, 9082567], [8138712, 8370431], [8142136, 7977212], [8179780, 738157], [8182493, 7730660], [8184891, 7184357], [8215600, 6958162], [8244182, 4017990], [8288615, 9364606], [8288876, 6393950], [8438426, 6045655], [8461553, 3009047], [8486711, 3284794], [8507428, 7976907], [8524076, 8634373], [8538169, 118887], [8566994, 9933263], [8606556, 9977112], [8656358, 3788563], [8685617, 1788403], [8701269, 1863669], [8721879, 1019450], [8735590, 4436662], [8738055, 3598898], [8760161, 7739217], [8761579, 9765051], [8762418, 3669980], [8797649, 4559695], [8799535, 1897071], [8943863, 5654056]]
left half of points: [[8067004, 1488423], [8095270, 9082567], [8138712, 8370431], [8142136, 7977212], [8179780, 738157], [8182493, 7730660], [8184891, 7184357], [8215600, 6958162], [8244182, 4017990], [8288615, 9364606], [8288876, 6393950], [8438426, 6045655], [8461553, 3009047], [8486711, 3284794], [8507428, 7976907]]
right half of points: [[8524076, 8634373], [8538169, 118887], [8566994, 9933263], [8606556, 9977112], [8656358, 3788563], [8685617, 1788403], [8701269, 1863669], [8721879, 1019450], [8735590, 4436662], [8738055, 3598898], [8760161, 7739217], [8761579, 9765051], [8762418, 3669980], [8797649, 4559695], [8799535, 1897071], [8943863, 5654056]]
The input points are: [[8067004, 1488423], [8095270, 9082567], [8138712, 8370431], [8142136, 7977212], [8179780, 738157], [8182493, 7730660], [8184891, 7184357], [8215600, 6958162], [8244182, 4017990], [8288615, 9364606], [8288876, 6393950], [8438426, 6045655], [8461553, 3009047], [8486711, 3284794], [8507428, 7976907]]
left half of points: [[8067004, 1488423], [8095270, 9082567], [8138712, 8370431], [8142136, 7977212], [8179780, 738157], [8182493, 7730660], [8184891, 7184357]]
right half of points: [[8215600, 6958162], [8244182, 4017990], [8288615, 9364606], [8288876, 6393950], [8438426, 6045655], [8461553, 3009047], [8486711, 3284794], [8507428, 7976907]]
The input points are: [[8067004, 1488423], [8095270, 9082567], [8138712, 8370431], [8142136, 7977212], [8179780, 738157], [8182493, 7730660], [8184891, 7184357]]
left half of points: [[8067004, 1488423], [8095270, 9082567], [8138712, 8370431]]
right half of points: [[8142136, 7977212], [8179780, 738157], [8182493, 7730660], [8184891, 7184357]]
The input points are: [[8067004, 1488423], [8095270, 9082567], [8138712, 8370431]]
Using brute force for following 2-3 points: [[8067004, 1488423], [8095270, 9082567], [8138712, 8370431]]
The minimum distance is 713459.8025537248 between [8095270, 9082567] and [8138712, 8370431]
The input points are: [[8142136, 7977212], [8179780, 738157], [8182493, 7730660], [8184891, 7184357]]
left half of points: [[8142136, 7977212], [8179780, 738157]]
right half of points: [[8182493, 7730660], [8184891, 7184357]]
The input points are: [[8142136, 7977212], [8179780, 738157]]
Using brute force for following 2-3 points: [[8142136, 7977212], [8179780, 738157]]
The minimum distance is 7239152.8761147875 between [8142136, 7977212] and [8179780, 738157]
The input points are: [[8182493, 7730660], [8184891, 7184357]]
Using brute force for following 2-3 points: [[8182493, 7730660], [8184891, 7184357]]
The minimum distance is 546308.2629916923 between [8182493, 7730660] and [8184891, 7184357]
The points in the strip are: [[8179780, 738157], [8184891, 7184357], [8182493, 7730660], [8142136, 7977212]]
The minimum distance outside the strip is: 546308.2629916923
The minimum distance is 249833.09659250514 between [8182493, 7730660] and [8142136, 7977212]
The points in the strip are: [[8179780, 738157], [8067004, 1488423], [8184891, 7184357], [8182493, 7730660], [8142136, 7977212], [8138712, 8370431], [8095270, 9082567]]
The minimum distance outside the strip is: 249833.09659250514
The minimum distance is 249833.09659250514 between [8182493, 7730660] and [8142136, 7977212]
The input points are: [[8215600, 6958162], [8244182, 4017990], [8288615, 9364606], [8288876, 6393950], [8438426, 6045655], [8461553, 3009047], [8486711, 3284794], [8507428, 7976907]]
left half of points: [[8215600, 6958162], [8244182, 4017990], [8288615, 9364606], [8288876, 6393950]]
right half of points: [[8438426, 6045655], [8461553, 3009047], [8486711, 3284794], [8507428, 7976907]]
The input points are: [[8215600, 6958162], [8244182, 4017990], [8288615, 9364606], [8288876, 6393950]]
left half of points: [[8215600, 6958162], [8244182, 4017990]]
right half of points: [[8288615, 9364606], [8288876, 6393950]]
The input points are: [[8215600, 6958162], [8244182, 4017990]]
Using brute force for following 2-3 points: [[8215600, 6958162], [8244182, 4017990]]
The minimum distance is 2940310.9223869503 between [8215600, 6958162] and [8244182, 4017990]
The input points are: [[8288615, 9364606], [8288876, 6393950]]
Using brute force for following 2-3 points: [[8288615, 9364606], [8288876, 6393950]]
The minimum distance is 2970656.011465649 between [8288615, 9364606] and [8288876, 6393950]
The points in the strip are: [[8244182, 4017990], [8288876, 6393950], [8215600, 6958162], [8288615, 9364606]]
The minimum distance outside the strip is: 2940310.9223869503
The minimum distance is 568950.3960100564 between [8288876, 6393950] and [8215600, 6958162]
The input points are: [[8438426, 6045655], [8461553, 3009047], [8486711, 3284794], [8507428, 7976907]]
left half of points: [[8438426, 6045655], [8461553, 3009047]]
right half of points: [[8486711, 3284794], [8507428, 7976907]]
The input points are: [[8438426, 6045655], [8461553, 3009047]]
Using brute force for following 2-3 points: [[8438426, 6045655], [8461553, 3009047]]
The minimum distance is 3036696.067075696 between [8438426, 6045655] and [8461553, 3009047]
The input points are: [[8486711, 3284794], [8507428, 7976907]]
Using brute force for following 2-3 points: [[8486711, 3284794], [8507428, 7976907]]
The minimum distance is 4692158.735471127 between [8486711, 3284794] and [8507428, 7976907]
The points in the strip are: [[8461553, 3009047], [8486711, 3284794], [8438426, 6045655], [8507428, 7976907]]
The minimum distance outside the strip is: 3036696.067075696
The minimum distance is 276892.27683884575 between [8461553, 3009047] and [8486711, 3284794]
The points in the strip are: [[8461553, 3009047], [8486711, 3284794], [8244182, 4017990], [8438426, 6045655], [8288876, 6393950], [8215600, 6958162], [8507428, 7976907], [8288615, 9364606]]
The minimum distance outside the strip is: 276892.27683884575
The minimum distance is 276892.27683884575 between [8461553, 3009047] and [8486711, 3284794]
The points in the strip are: [[8179780, 738157], [8067004, 1488423], [8461553, 3009047], [8244182, 4017990], [8438426, 6045655], [8288876, 6393950], [8215600, 6958162], [8184891, 7184357], [8182493, 7730660], [8142136, 7977212], [8138712, 8370431], [8095270, 9082567], [8288615, 9364606]]
The minimum distance outside the strip is: 249833.09659250514
The minimum distance is 228270.06090593658 between [8215600, 6958162] and [8184891, 7184357]
The input points are: [[8524076, 8634373], [8538169, 118887], [8566994, 9933263], [8606556, 9977112], [8656358, 3788563], [8685617, 1788403], [8701269, 1863669], [8721879, 1019450], [8735590, 4436662], [8738055, 3598898], [8760161, 7739217], [8761579, 9765051], [8762418, 3669980], [8797649, 4559695], [8799535, 1897071], [8943863, 5654056]]
left half of points: [[8524076, 8634373], [8538169, 118887], [8566994, 9933263], [8606556, 9977112], [8656358, 3788563], [8685617, 1788403], [8701269, 1863669], [8721879, 1019450]]
right half of points: [[8735590, 4436662], [8738055, 3598898], [8760161, 7739217], [8761579, 9765051], [8762418, 3669980], [8797649, 4559695], [8799535, 1897071], [8943863, 5654056]]
The input points are: [[8524076, 8634373], [8538169, 118887], [8566994, 9933263], [8606556, 9977112], [8656358, 3788563], [8685617, 1788403], [8701269, 1863669], [8721879, 1019450]]
left half of points: [[8524076, 8634373], [8538169, 118887], [8566994, 9933263], [8606556, 9977112]]
right half of points: [[8656358, 3788563], [8685617, 1788403], [8701269, 1863669], [8721879, 1019450]]
The input points are: [[8524076, 8634373], [8538169, 118887], [8566994, 9933263], [8606556, 9977112]]
left half of points: [[8524076, 8634373], [8538169, 118887]]
right half of points: [[8566994, 9933263], [8606556, 9977112]]
The input points are: [[8524076, 8634373], [8538169, 118887]]
Using brute force for following 2-3 points: [[8524076, 8634373], [8538169, 118887]]
The minimum distance is 8515497.661842495 between [8524076, 8634373] and [8538169, 118887]
The input points are: [[8566994, 9933263], [8606556, 9977112]]
Using brute force for following 2-3 points: [[8566994, 9933263], [8606556, 9977112]]
The minimum distance is 59058.332561967916 between [8566994, 9933263] and [8606556, 9977112]
The points in the strip are: [[8538169, 118887], [8524076, 8634373], [8566994, 9933263], [8606556, 9977112]]
The minimum distance outside the strip is: 59058.332561967916
The minimum distance is 59058.332561967916 between [8566994, 9933263] and [8606556, 9977112]
The input points are: [[8656358, 3788563], [8685617, 1788403], [8701269, 1863669], [8721879, 1019450]]
left half of points: [[8656358, 3788563], [8685617, 1788403]]
right half of points: [[8701269, 1863669], [8721879, 1019450]]
The input points are: [[8656358, 3788563], [8685617, 1788403]]
Using brute force for following 2-3 points: [[8656358, 3788563], [8685617, 1788403]]
The minimum distance is 2000373.9937024277 between [8656358, 3788563] and [8685617, 1788403]
The input points are: [[8701269, 1863669], [8721879, 1019450]]
Using brute force for following 2-3 points: [[8701269, 1863669], [8721879, 1019450]]
The minimum distance is 844470.5394867248 between [8701269, 1863669] and [8721879, 1019450]
The points in the strip are: [[8721879, 1019450], [8685617, 1788403], [8701269, 1863669], [8656358, 3788563]]
The minimum distance outside the strip is: 844470.5394867248
The minimum distance is 76876.237290856 between [8685617, 1788403] and [8701269, 1863669]
The points in the strip are: [[8685617, 1788403], [8701269, 1863669], [8656358, 3788563], [8606556, 9977112]]
The minimum distance outside the strip is: 59058.332561967916
The minimum distance is 76876.237290856 between [8685617, 1788403] and [8701269, 1863669]
The input points are: [[8735590, 4436662], [8738055, 3598898], [8760161, 7739217], [8761579, 9765051], [8762418, 3669980], [8797649, 4559695], [8799535, 1897071], [8943863, 5654056]]
left half of points: [[8735590, 4436662], [8738055, 3598898], [8760161, 7739217], [8761579, 9765051]]
right half of points: [[8762418, 3669980], [8797649, 4559695], [8799535, 1897071], [8943863, 5654056]]
The input points are: [[8735590, 4436662], [8738055, 3598898], [8760161, 7739217], [8761579, 9765051]]
left half of points: [[8735590, 4436662], [8738055, 3598898]]
right half of points: [[8760161, 7739217], [8761579, 9765051]]
The input points are: [[8735590, 4436662], [8738055, 3598898]]
Using brute force for following 2-3 points: [[8735590, 4436662], [8738055, 3598898]]
The minimum distance is 837767.6264460211 between [8735590, 4436662] and [8738055, 3598898]
The input points are: [[8760161, 7739217], [8761579, 9765051]]
Using brute force for following 2-3 points: [[8760161, 7739217], [8761579, 9765051]]
The minimum distance is 2025834.496270611 between [8760161, 7739217] and [8761579, 9765051]
The points in the strip are: [[8738055, 3598898], [8735590, 4436662], [8760161, 7739217], [8761579, 9765051]]
The minimum distance outside the strip is: 837767.6264460211
The minimum distance is 837767.6264460211 between [8738055, 3598898] and [8735590, 4436662]
The input points are: [[8762418, 3669980], [8797649, 4559695], [8799535, 1897071], [8943863, 5654056]]
left half of points: [[8762418, 3669980], [8797649, 4559695]]
right half of points: [[8799535, 1897071], [8943863, 5654056]]
The input points are: [[8762418, 3669980], [8797649, 4559695]]
Using brute force for following 2-3 points: [[8762418, 3669980], [8797649, 4559695]]
The minimum distance is 890412.2666416945 between [8762418, 3669980] and [8797649, 4559695]
The input points are: [[8799535, 1897071], [8943863, 5654056]]
Using brute force for following 2-3 points: [[8799535, 1897071], [8943863, 5654056]]
The minimum distance is 3759756.2237210274 between [8799535, 1897071] and [8943863, 5654056]
The points in the strip are: [[8799535, 1897071], [8762418, 3669980], [8797649, 4559695], [8943863, 5654056]]
The minimum distance outside the strip is: 890412.2666416945
The minimum distance is 890412.2666416945 between [8762418, 3669980] and [8797649, 4559695]
The points in the strip are: [[8799535, 1897071], [8738055, 3598898], [8762418, 3669980], [8735590, 4436662], [8797649, 4559695], [8943863, 5654056], [8760161, 7739217], [8761579, 9765051]]
The minimum distance outside the strip is: 837767.6264460211
The minimum distance is 75141.24362159573 between [8738055, 3598898] and [8762418, 3669980]
The points in the strip are: [[8721879, 1019450], [8685617, 1788403], [8701269, 1863669], [8738055, 3598898], [8762418, 3669980], [8735590, 4436662], [8760161, 7739217], [8761579, 9765051]]
The minimum distance outside the strip is: 59058.332561967916
The minimum distance is 75141.24362159573 between [8738055, 3598898] and [8762418, 3669980]
The points in the strip are: [[8538169, 118887], [8486711, 3284794], [8507428, 7976907], [8524076, 8634373], [8566994, 9933263]]
The minimum distance outside the strip is: 59058.332561967916
The minimum distance is 657676.742070145 between [8507428, 7976907] and [8524076, 8634373]
The points in the strip are: [[8067004, 1488423], [8032803, 2363298], [8047545, 5428067], [8021421, 6011605], [8031305, 7849429], [8095270, 9082567]]
The minimum distance outside the strip is: 59058.332561967916
The minimum distance is 584122.4707370878 between [8047545, 5428067] and [8021421, 6011605]
The input points are: [[8944863, 1635915], [8960759, 7000971], [8968772, 9702392], [9016395, 5851913], [9064133, 1134497], [9066709, 8078068], [9082496, 4927306], [9106099, 1762986], [9107745, 5475835], [9111594, 4165579], [9116363, 8435889], [9177774, 2986910], [9181756, 1305014], [9209236, 1539695], [9229171, 1826199], [9229767, 2280604], [9244617, 8493432], [9262931, 792758], [9270183, 6624752], [9325924, 5340260], [9356304, 520318], [9359124, 9875735], [9363244, 3606609], [9371972, 4880589], [9376750, 3087256], [9378705, 995389], [9399677, 2691262], [9432402, 2773034], [9442953, 9248570], [9447608, 1351908], [9456880, 4555125], [9456977, 7184867], [9465820, 8607412], [9466801, 8351455], [9508685, 8984642], [9560065, 793397], [9565933, 4792677], [9610755, 6533310], [9651647, 7639235], [9655201, 1523634], [9690984, 7537239], [9721035, 2091070], [9731906, 6688486], [9736828, 3316556], [9738883, 3677500], [9739708, 4236010], [9747652, 3989571], [9753117, 9038236], [9754688, 2522910], [9796496, 8023899], [9798735, 3562933], [9800589, 8177009], [9817551, 3095166], [9831449, 5467211], [9839624, 3108088], [9869340, 6715887], [9898360, 4209481], [9903747, 8178232], [9917094, 2202104], [9957962, 9003734], [9978371, 2960269], [9988790, 9538846], [9991833, 7991189]]
left half of points: [[8944863, 1635915], [8960759, 7000971], [8968772, 9702392], [9016395, 5851913], [9064133, 1134497], [9066709, 8078068], [9082496, 4927306], [9106099, 1762986], [9107745, 5475835], [9111594, 4165579], [9116363, 8435889], [9177774, 2986910], [9181756, 1305014], [9209236, 1539695], [9229171, 1826199], [9229767, 2280604], [9244617, 8493432], [9262931, 792758], [9270183, 6624752], [9325924, 5340260], [9356304, 520318], [9359124, 9875735], [9363244, 3606609], [9371972, 4880589], [9376750, 3087256], [9378705, 995389], [9399677, 2691262], [9432402, 2773034], [9442953, 9248570], [9447608, 1351908], [9456880, 4555125]]
right half of points: [[9456977, 7184867], [9465820, 8607412], [9466801, 8351455], [9508685, 8984642], [9560065, 793397], [9565933, 4792677], [9610755, 6533310], [9651647, 7639235], [9655201, 1523634], [9690984, 7537239], [9721035, 2091070], [9731906, 6688486], [9736828, 3316556], [9738883, 3677500], [9739708, 4236010], [9747652, 3989571], [9753117, 9038236], [9754688, 2522910], [9796496, 8023899], [9798735, 3562933], [9800589, 8177009], [9817551, 3095166], [9831449, 5467211], [9839624, 3108088], [9869340, 6715887], [9898360, 4209481], [9903747, 8178232], [9917094, 2202104], [9957962, 9003734], [9978371, 2960269], [9988790, 9538846], [9991833, 7991189]]
The input points are: [[8944863, 1635915], [8960759, 7000971], [8968772, 9702392], [9016395, 5851913], [9064133, 1134497], [9066709, 8078068], [9082496, 4927306], [9106099, 1762986], [9107745, 5475835], [9111594, 4165579], [9116363, 8435889], [9177774, 2986910], [9181756, 1305014], [9209236, 1539695], [9229171, 1826199], [9229767, 2280604], [9244617, 8493432], [9262931, 792758], [9270183, 6624752], [9325924, 5340260], [9356304, 520318], [9359124, 9875735], [9363244, 3606609], [9371972, 4880589], [9376750, 3087256], [9378705, 995389], [9399677, 2691262], [9432402, 2773034], [9442953, 9248570], [9447608, 1351908], [9456880, 4555125]]
left half of points: [[8944863, 1635915], [8960759, 7000971], [8968772, 9702392], [9016395, 5851913], [9064133, 1134497], [9066709, 8078068], [9082496, 4927306], [9106099, 1762986], [9107745, 5475835], [9111594, 4165579], [9116363, 8435889], [9177774, 2986910], [9181756, 1305014], [9209236, 1539695], [9229171, 1826199]]
right half of points: [[9229767, 2280604], [9244617, 8493432], [9262931, 792758], [9270183, 6624752], [9325924, 5340260], [9356304, 520318], [9359124, 9875735], [9363244, 3606609], [9371972, 4880589], [9376750, 3087256], [9378705, 995389], [9399677, 2691262], [9432402, 2773034], [9442953, 9248570], [9447608, 1351908], [9456880, 4555125]]
The input points are: [[8944863, 1635915], [8960759, 7000971], [8968772, 9702392], [9016395, 5851913], [9064133, 1134497], [9066709, 8078068], [9082496, 4927306], [9106099, 1762986], [9107745, 5475835], [9111594, 4165579], [9116363, 8435889], [9177774, 2986910], [9181756, 1305014], [9209236, 1539695], [9229171, 1826199]]
left half of points: [[8944863, 1635915], [8960759, 7000971], [8968772, 9702392], [9016395, 5851913], [9064133, 1134497], [9066709, 8078068], [9082496, 4927306]]
right half of points: [[9106099, 1762986], [9107745, 5475835], [9111594, 4165579], [9116363, 8435889], [9177774, 2986910], [9181756, 1305014], [9209236, 1539695], [9229171, 1826199]]
The input points are: [[8944863, 1635915], [8960759, 7000971], [8968772, 9702392], [9016395, 5851913], [9064133, 1134497], [9066709, 8078068], [9082496, 4927306]]
left half of points: [[8944863, 1635915], [8960759, 7000971], [8968772, 9702392]]
right half of points: [[9016395, 5851913], [9064133, 1134497], [9066709, 8078068], [9082496, 4927306]]
The input points are: [[8944863, 1635915], [8960759, 7000971], [8968772, 9702392]]
Using brute force for following 2-3 points: [[8944863, 1635915], [8960759, 7000971], [8968772, 9702392]]
The minimum distance is 2701432.8841209435 between [8960759, 7000971] and [8968772, 9702392]
The input points are: [[9016395, 5851913], [9064133, 1134497], [9066709, 8078068], [9082496, 4927306]]
left half of points: [[9016395, 5851913], [9064133, 1134497]]
right half of points: [[9066709, 8078068], [9082496, 4927306]]
The input points are: [[9016395, 5851913], [9064133, 1134497]]
Using brute force for following 2-3 points: [[9016395, 5851913], [9064133, 1134497]]
The minimum distance is 4717657.536712473 between [9016395, 5851913] and [9064133, 1134497]
The input points are: [[9066709, 8078068], [9082496, 4927306]]
Using brute force for following 2-3 points: [[9066709, 8078068], [9082496, 4927306]]
The minimum distance is 3150801.55040158 between [9066709, 8078068] and [9082496, 4927306]
The points in the strip are: [[9064133, 1134497], [9082496, 4927306], [9016395, 5851913], [9066709, 8078068]]
The minimum distance outside the strip is: 3150801.55040158
The minimum distance is 926966.7991087922 between [9082496, 4927306] and [9016395, 5851913]
The points in the strip are: [[9064133, 1134497], [8944863, 1635915], [9082496, 4927306], [9016395, 5851913], [8960759, 7000971], [9066709, 8078068], [8968772, 9702392]]
The minimum distance outside the strip is: 926966.7991087922
The minimum distance is 515407.9390385833 between [9064133, 1134497] and [8944863, 1635915]
The input points are: [[9106099, 1762986], [9107745, 5475835], [9111594, 4165579], [9116363, 8435889], [9177774, 2986910], [9181756, 1305014], [9209236, 1539695], [9229171, 1826199]]
left half of points: [[9106099, 1762986], [9107745, 5475835], [9111594, 4165579], [9116363, 8435889]]
right half of points: [[9177774, 2986910], [9181756, 1305014], [9209236, 1539695], [9229171, 1826199]]
The input points are: [[9106099, 1762986], [9107745, 5475835], [9111594, 4165579], [9116363, 8435889]]
left half of points: [[9106099, 1762986], [9107745, 5475835]]
right half of points: [[9111594, 4165579], [9116363, 8435889]]
The input points are: [[9106099, 1762986], [9107745, 5475835]]
Using brute force for following 2-3 points: [[9106099, 1762986], [9107745, 5475835]]
The minimum distance is 3712849.364856727 between [9106099, 1762986] and [9107745, 5475835]
The input points are: [[9111594, 4165579], [9116363, 8435889]]
Using brute force for following 2-3 points: [[9111594, 4165579], [9116363, 8435889]]
The minimum distance is 4270312.662962865 between [9111594, 4165579] and [9116363, 8435889]
The points in the strip are: [[9106099, 1762986], [9111594, 4165579], [9107745, 5475835], [9116363, 8435889]]
The minimum distance outside the strip is: 3712849.364856727
